"uriAudiencia","codigoAudiencia","observaciones","descripcion","materia","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6481","nr006ar6481","AVP, MATRIMONIO IGUALITARIO Y ABORTO.","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6511","nr006ar6511","Invitación cursada por el gerente general de Mina Invierno. Motivo: Conocer la realidad en situ de la importancia de fortalecer las comunas  rurales en contacto con sus vecinos y pobladores.","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6521","nr006ar6521","Ley de Transmisión de Música Chilena en Radioemisoras.","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6531","nr006ar6531","Legislación Laboral","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6551","nr006ar6551","   emisión de música nacional y música de raíz folclórica oral a la radiodifusión chilena","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6561","nr006ar6561","Como Presidente de la Comisión de Derechos del Consumidor de la Sofofa y Gerente General del Comité de Retail Financiero, abordar aspectos relativos al proyecto de ley que modifica la institucionalidad de Sernac (Boletín 9369), actualmente en discusión en la Comisión de Constitución, Legislación y Justicia de la Cámara de Diputados","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6581","nr006ar6581","Bono a los trabajadores que realicen el servicio de recolección y transporte de residuos sólidos en calles y domiciliario.","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6591","nr006ar6591","Acoso sexual callejero respecto del sexo femenino","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6611","nr006ar6611","enfermedad neurodegenerativa (creutzfeldt)","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6651","nr006ar6651","Proyecto de ley que Fija porcentajes mínimos de emisión de música nacional y música de raíz folklórica oral, a la radio difusión chilena.","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6671","nr006ar6671","Dar a conocer estado de desarrollo de proyecto de energia renovable en Isla de Chiloé.","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6711","nr006ar6711","Mejorar la calidad de vida de los discapacitados","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6721","nr006ar6721","Relaciones laborales y normativa eléctrica","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6731","nr006ar6731","Promueven equipos de Colector Termo Solar. Inslalan estos paneles, tienen medidas de seguridad y post venta.                           ","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6851","nr006ar6851","Problemática por créditos entregados por las Cajas de Compensación a personas con PBS a partir 2008 y con antelación a las modificación introducida por la SUSESO en oficio circular 2824.","Santiago, Región Metropolitana de Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar6881","nr006ar6881","Indicaciones a Fusión de Proyectos que modifican Ley 20.000","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/co001indh-11","co001indh-11","Presentación institucional de ONG Comunidad y Justicia y posibilidad de convenio","INDH","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051111","nr0051111","No se presentaron a la reunión.","Mornadé 441. Oficina Senador Jorge Pizarro","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051191","nr0051191","Reforma Educacional","Morande 441","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051221","nr0051221","Reforma Educacional, tema Selección","Morande 441","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051241","nr0051241","Reforma Educación, presentación de Colegios alemanes de Chile. Tema pre selección.","Morandé 441, Oficina Senador J.Pizarro","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051291","nr0051291","Bono compensatorio de los colectiveros","Oficina Regional Senador Coloma","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005691","nr005691","Estudiar la posibilidad de realiza un Proyecto de intervención en materia de abuso del alcohol en la Región del Maule por parte de la Fundación que el dirige y solicitud de aporte para la Fundación.","Oficina Del Senado","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005781","nr005781","Planteamientos respecto del proyecto de ley boletin N° 8784-04 que renueva la vigencia de la ley 19.648 de 1999, sobre acceso a la titularidad de los docentes a contrata en los establecimientos pulicos subvencionados.Además plantearon los temas que les afectan directamente contenidos en la denominada agenda corta:1.- Titularidad de la Función2.- Bono al Incentivo3.- Agobio laboral4.- Ingreso Mí­nimo Docente5.- Deuda Histórica","Congreso Nacional","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005891","nr005891","Gas - Puerto de Quinteros.","Oficina Presidencia Senado Santiago Morande 441","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005931","nr005931","Ley Corta educación publica","Oficina Parlamentaria","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051251","nr0051251","Como director de establecimiento católico-particular se expuso en relación a la reforma educación y como ven que les afecta en la medida que sea aprobada tal como se presentó.","Morandé 441. Oficina Senador Jorge Pizarro","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051301","nr0051301","Entrega su perspectiva en torno a la realidad del gremio.","Ex-Congreso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005661","nr005661","Reunión para tratar modificaciones introducidas al proyeco de ley que fija porcentajes minimos en la emisión radial de la música chilena.","Oficina Del Senado","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad008151","ad008151","SALUDO PROTOCOLAR","Avda. Pedro Aguirre Cerda 5500 - Edificio Delphos - Piso 16","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ap0011131","ap0011131","problemática existente en la comuna con algunos comité de vivienda","Subsecretaría MINVU","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr002771","nr002771","DECRETO SUPREMO Nº167 DE TRANSPORTES Y TELECOMUNICACIONES.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051011","nr0051011","Reunión de presentación de MC de Inversiones en Chile, su misión y visión.","Senado, Congreso Nacional. Oficina Senador Ricardo Lagos","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0051211","nr0051211","Situación de trabajadores del Cementerio General,  que desean recibir beneficio de incentivo al retiro","Morande 441","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005701","nr005701","Se hizo un recorrido por las instalaciones de la planta de acopio de residuos peligrosos. AdemÃ¡s, se dio a conocer los laboratorios de la empresa, Ãºnicos en su tipo. Se conversÃ³ del proyecto de ley que regula el traslado de desechos y las nuevas sanciones penales que tendrÃ­an los infractores. Por Ãºltimo, se plantearon los temas de carÃ¡cter medioambientales que aÃºn no estÃ¡n regulados en nuestros paÃ­s.","Planta Hidronor","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005811","nr005811","Entrega del estudio ""De la Macro a la Micro"", elaborado por la Facultad de Economía y Negocios de la Universidad de Chile.","Oficina Senado Santiago, Morandé 441.","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005861","nr005861","Presentar ante el Senador a la Union Magallanica de Trabajadores- quienes son- que es lo que hacen.","Oficina Senador Piso 9","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr005921","nr005921","Proyecto de Ley sobre Asignación de estimulo fito y zoosanitario para funcionarios del SAG","Oficina Parlamentaria","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar7321","nr006ar7321","Problemas con el trasporte de explosivos para la actividad pirquinera en la región de Atacama","Valparaíso, Región de Valparaíso","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab001591","ab001591","Plantear inquietud del gremio por dificultad de brigadistas de incendios, para controlar incendios forestales y solicitar apoyo para cumplir tal función.  A esta reunión asistieron, además, los Srs. Eduardo Hernández, Gerente Forestal Mininco; José Muñoz, Gerente de Producción de Volterra y, Alvaro Cruz, Director de Empresas Bosques Cautín.","Gabinete subsecretaría","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad009021","ad009021","Se expusieron los productos textiles y de confección","Avenida Libertador Bernardo O´Higgins 1196, Piso 9","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad009131","ad009131","Se dieron a conocer los servicios de seguridad TI, vinculación de enlaces, Zimperium, soporte tecnológico, protección de ataques.","Avenida Libertador Bernardo O´Higgins 1196, Piso 9","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae001441","ae001441","Situación de la actividad de la construcción. Perfeccionamiento del D.S 16 Modificación de la OGUC Rápida ejecución del presupuesto público Traspaso de programa de hospitales al MOP Adelantar dictación de reglamento de la Reforma Tributaria  Apoyo a nueva institucionalidad de Concesiones.","Ministerio de Hacienda","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae001451","ae001451","Ante proyecto de ley de fortalecimiento de derechos colectivos. Reforma Laboral Proyecto de Ley sobre fortalecimiento de la negociación colectiva en las empresas. Pactos de adaptabilidad Sanciones a huelgas ilegales","Teatinos 120 - Piso 12","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah001381","ah001381","Plantear espacios de colaboración público-privado para fortalecer la capacitación del capital humano del país, y el intercambio de experiencias formativas entre Chile y la India, especialmente en el ámbito de las tecnologías de la información.  ?","Gabinete de la Subsecretaria","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah001711","ah001711","1- Proyecto de ley SERNAC 2- Reglamento consentimiento.","Gabinete Ministro","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. -  Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0011141","al0011141","PROTOCOLOS DE ACUERDO TOMADOS CON JUNAEB NACIONAL Y EMPRESARIIADO VINCULADO CON JUNAEB , NUTRE-CHILE, BASES DE LICITACION 2014 , EXPONER NUESTRA POSTURA ANTE REFORMA LABORAL","Gabinete Subsecretario","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001361","al001361","Análisis de la Situación laboral Interna de Metro Agenda futuro de Metro.","Gabinete Subsecretaría","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001791","am001791","Posibilidad de  cooperación ténica desde CAF al MOP","Gabinete Ministro, Morandé 59, piso 6.","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002891","an002891","Diseño, implementación y evaluación de políticas, planes y programas efectados por los sugetos pasivos. Conversar de las soluciones LTE Industriales.","Subtel","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/as0011051","as0011051","Información sobre Minera Florida y su proyecto que está en evaluación","Subsecretaria de Minería, Teatinos 120-Piso 9","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/as0011081","as0011081","Análisis de la matriz de permisos y regulaciones de la actividad minera","Gabinete Ministra, Teatinos 120, piso 9","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/aw002981","aw002981","Proteccion de areas marinas Acta de reunión: la reunión se efectuó con fecha 04 de diciembre de 2014 a las 13:00 horas en la oficina de gabinete del Ministro Pablo Badenier Martínez,, el tema a tratar fue los proyectos de creación  de áreas marinas protegidas.","Oficina de Ministro","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0021311","nr0021311","SOLICITA REUNION CON EL SEÑOR CONTRALOR GENERAL DE LA REPUBLICA PARA EL 29 DE DICIEMBRE DE 2014 A LAS 12:00 PARA LOS SIGUIENTES TEMAS:- COMUNICAR AL SEÑOR CONTRALOR QUE LA ASOCIACION DE MUNICIPALIDADES DE CHILE (AMUCH) PRESENTARA UNA SOLICITUD DE PRONUNCIAMIENTO DEL ENTE CONTRALOR RESPECTO DE LA LEGALIDAD DE TODOS Y CADA UNO DE LOS ACTOS ADMNISTRATIVOS DE LA INTENDENCIA DE LA REGIÓN METROPOLITANA DE SANTIAGO QUE HAN INCIDIDO EN LA ASIGNACIÓN Y ELECCIÓN DE LAS COMUNAS QUE SE VERÁN BENEFICIADAS CON LA IMPLEMENTACÍÓN DE LOS PROYECTOS DE QUE DA CUENTA EL OFICIO N°03915 DEL 15 DE DICIEMBRE DE 2014 INGRESADO POR LA INTENDENCIA DE SANTIAGO ANTE EL GOBIERNO REGIONAL METROPOLITANO DE SANTIAGO.- INFORMAR AL SEÑOR CONTRALOR DEL RELANZAMIENTO DEL OBSERVATORIO MUNICIPAL DE FISCALIZACIÓN GUBERNAMENTAL DE LA ASOCIACIÓN DE MUNICIPALIDADES DE CHILE.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr002471","nr002471","SE REQUIERE PRONUNCIAMIENTO URGENTE DEL ÓRGANO CONTRALOR RESPECTO DE UN ACTO SANCIONADO CON ANTERIORIDAD POR ESTA CONTRALORÍA(DICTAMEN 40.343 DEL 2004) Y QUE ESTA SIENDO VULNERADO POR LAS AUTORIDADES DEL MINISTERIO DE SALUD, CON LO CUAL SE PONE EN RIESGO LA SALUD DE LA POBLACIÓN.ESTA VULNERACIÓN AFECTA EL DERECHO DE LAS PERSONAS A UNA ATENCIÓN DE CALIDAD Y EN LOS MISMOS TÉRMINOS QUE PRESCRIBE EL ARTICULO 112 DEL CÓDIGO SANITARIO Y EL DECRETO 1.704 DE 1993 DEL MINSAL. EL MINISTERIO PRETENDE IMPLEMENTAR UNA POLÍTICA DE TOMA DE RADIOGRAFÍAS Y EXÁMENES DE LABORATORIO POR PERSONAL AUXILIAR U PROFESIONALES DISTINTOS A LOS QUE SEÑALAN LAS LEYES Y DECRETOS QUE RIGEN EL ACTUAR PROFESIONAL Y QUE NO POSEEN LAS COMPETENCIAS PARA REALIZAR DICHAS PRESTACIONES.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr002591","nr002591","SOLICITAMOS QUE SE DEJE SIN EFECTO EL DICTAMEN 058198 DE 30 DE JULIO DE 2014.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr00812014101","nr00812014101","Presentación de la Multigremial de La Araucanía y del instrumento Barómetro de Conflictos de Connotación Indígena realizado en regiones de La Araucanía y Bio Bio.","Oficina Fiscal Regional, Fiscalía Regional de Los Lagos","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr00812014141","nr00812014141","Solicitan reunión para analizar plan piloto de intercambio de información de vehículos hallados en la Fiscalía Centro Norte ","Fiscalía Centro Norte, Pedro Montt 1606","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab002731","ab002731","Alcance ley 20255 y realidad laboral trabajadores a honorarios públicos.  Los Gestores de Intereses Particulares, señalan representar a la Unión Nacional de Trabajadoras y Trabajadores Públicos a Honorarios. Hicieron presente su preocupación frente a las diferencias que existen entre las condiciones de los distintos funcionarios y funcionarias a honorarios, cotizaciones previsionales, e inestabilidad laboral en la que se encuentran.   Asimismo, informan de reuniones que han realizado y otras que esperan concretar con diversos servicios, entre ellos el Ministerio del Trabajo, con el propósito de sumar apoyo en orden a mejorar la calidad contractual de trabajadoras y trabajadores públicos a honorarios.   Requieren que el nivel central realice un estudio de diagnóstico de la situación, para posteriormente ser incorporados en las distintas instancias de trabajo y coordinación del sector público.  Se sugiere a los Gestores de Intereses Particulares que envíen los requerimientos que están planteado, sus fundamentos y antecedentes complementarios, mediante un documento.  Se hace presente que a la reunión sostenida, en el marco de la Ley N° 20.730, asistió el Sr. Patricio Bustamante Fredes, Rut.: 12.833.391-7, no contemplado en la Solicitud de Audiencia.","Morandé N° 115, comuna de Santiago. Piso 12 .","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab093141","ab093141","Informar al Subsecretario sobre un Sistema de Seguridad de Taxis Colectivos para la CONATACOCH","Subsecretaria","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad006721","ad006721","CONVENIO DE ATENCIÓN PREFERENTE","HOSPITAL MILITAR DE SANTIAGO","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad006741","ad006741","Información sobre el proceso de traslado de aguas en comunas limítrofes","Comando de Ingenieros, Santo Domingo 3317, Quinta Normal, Santiago","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad006751","ad006751","Diferentes puntos con respecto a las obras realizadas por la empresa VM&G Construcciones Limitada, para el Comando de Ingenieros del Ejercito.","Comando de Ingenieros","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad022901","ad022901","Saludos protocolares y posibilidad de cooperación Brasil / Chile en el ámbito de la industria aeronáutica.","Villavicencio 364, Santiago Centro, Santiago. Piso 22, Gabinete del Ministro","Ninguna de las anteriores. - ",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad022911","ad022911","Pensiones y Beneficios en general, solicitud de reparación por violaciones a los DDHH de las cuales serían víctimas.","Ministerio de Defensa Nacional","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2014,4
