"uriAudiencia","codigoAudiencia","observaciones","descripcion","materia","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0082011","ad0082011","Plan de adquisición de aviones en los próximos años","Avda. Pedro Aguirre Cerda 5500 - Piso 16 - Edificio Delphos","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083391","ad0083391","saludo protocolar y presentación de productos para uso en ISR y catastrofes","AVDA. PEDRO AGUIRRE CERDA 5500 EDIFICIO DELPHOS PISO 16","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083761","ad0083761","La Empresa entrega información Radar VERA. Realizan consultas sobre Aviones 737 y G-IV, ya que ellos tienen el contacto para la adquisición de estas aeronaves, en caso de ser requerida. Entregan  información relacionada con Proyecto ARCA,  Aeronave L410, Aeronave Yak-130, asimismo informan y entregan antecedentes sobre productos que ofrecen Empresas a las que representan como aislante térmico, estanques almohada, visores nocturnos. Toda esta información el sr. Cdte. del Cdo. Logístico señala que será derivada a los especialistas.","AVDA. PEDRO AGUIRRE CERDA 5500 - COMANDO LOGISTICO","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083781","ad0083781","SALUDO PROTOCOLAR","Avda. Pedro Aguirre Cerda 5.500, Comandancia Comando Logístico 4to. piso","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084021","ad0084021","La Empresa realizó exposición respecto al vehículo que representan, los que están enfocados principalmente a vehículos contra incendio urbano, forestal y de intervención rápida para fines multipropósito.","Pedro Aguirre Cerda 5500- Comando Logístico- 1er. piso","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084221","ad0084221","Estatus de propuesta de proyecto data center presentado por Empresa Adexus","Servicio Aerofotogramétrico","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0085091","ad0085091","Presentar al Jefe Regional de Airbus Helicopters, que estará de visita en Chile, así como también las capacidades instaladas del grupo en el país.","AVDA. PEDRO AGUIRRE CERDA  5500 - PISO 16  - EDIF. DELPHOS","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0085251","ad0085251","Saludo protocolar y posibles negociaciones a futuro..","Pedro Aguirre Cerda Nº 5500 1er. piso Comando Logístico","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0104121","ad0104121","Presentación de productos y servicios y ventajas asociadas al bajo costo del gel protector de neumáticos que garantizan el 100% vulvanizado de todo tipo de vehículos.","AVENIDA ZAÑARTU N°1728","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad010412451","ad010412451","Presentación de servicios, relacionados a dispensadores de agua fría, caliente y soda","Se efectuara una reunión para presentar su servicio en dependencias del Departamento Administrativo de la Policía de Investigaciones de Chile, ubicado en General Mackenna N°1370, Piso 1, el día martes 05.ENE.015, a las 10:30 horas, para tal efecto se soli","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0221591","ad0221591","Presentación Diagnóstico CiberSeguridad en Chile.","Ministerio de Defensa Nacional. Villavicencio 364, piso 22, Santiago Centro.","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0234311","ad0234311","Presentar a ZITRO como representantes de OMNISEC AG de Suiza, mostrar los nuevos productos de Omnisec (entre otros, en Telefonía Móvil Segura) y conversar sobre materias que pudieran ser de su interés trabajar con esta empresa.","San Ignacio 242,  piso 2","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0234631","ad0234631","Presentación de últimas tecnologías de seguridad y encriptación para redes de comunicaciones para el alto mando","San Ignacio N° 242","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0011921","ae0011921","1. Agenda de agilización de inversiones. 2. Agenda de productividad, innovación y crecimiento.  3.  Invitación al Sr. Ministro para participar en el evento ""Nuevos Vientos de la Economía"" que se realizará el 12 de marzo y que contará con la participación del Presidente del Banco Central y destacados economistas.","Teatinos 120 , Piso 12, Ministerio de Hacienda","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0012431","ae0012431","Presentación de iniciativa desarrollada por la Pontificia Universidad Católica de Chile (a través del Centro de Innovación UC y del Centro de Encuestas y Estudios Longitudinales UC) y el Hogar de Cristo, destinada a la constitución de un fondo privado para la lucha contra la pobreza y el desarrollo inclusivo y que podría dar lugar a una iniciativa para la colaboración público-privada.","Teatinos 120 Piso 12","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014131","ae0014131","Presentación de la empresa española en Chile. Rol de la alianza público -privada para la inversión. Situación económica de Europa. Importancia de tener un marco regulatorio claro y estable para potenciar la inversión.","Teatinos 120, Piso 12","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012501","af0012501","Fiden AG, es la Asociación Gremial que agrupa a los Operadores, Fabricantes e Importadores  de Entretenimientos  Electrónicos. Fundada en el año 2003,  su objeto es promover la racionalización, desarrollo y protección de los derechos de sus asociados y del público que participa de la entretención que ofrecen nuestros asociados.   Queremos por la presente solicitar formalmente a Ud.  una audiencia para darle a conocer personalmente el tenor de la propuesta de regulación elaborada por FIDEN A.G., con la asesoría técnica experta del ex-Superintendente de Casinos, Francisco Javier Leiva.","Gabinete Ministra Rincón, Palacio de la Moneda. 30 minutos de audiencia","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012561","af0012561","Mejoras a las trabajadoras a honorarios","Gabinete de la Ministra Ximena Rincón, Palacio de la Moneda Reunión se efectuó con un solo asistente el jueves 15 de enero.","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0013001","af0013001","DEFENSA DE LOS CONSUMIDORES Y LA LIBRE COMPETENCIA EN EL CASO DE METROGAS.","Gabinete Ministra","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0013501","af0013501","El tema a tratar sería el Post Natal, Eliminación de tope, esto en relación a la reunión que tuvo la Sra. Rincón con la directiva anterior de esta Asociación.","Con la Ministra Rincón en sus oficinas del Palacio de la Moneda  Miércoles 25 de febrero 2015- 10:00 horas","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0013921","ag0013921","Derechos de la comunidad de chilenas y chilenos en el exterior","Gabinete Ministro","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0013971","ag0013971","Creación del Consejo Nacional de Participación Ciudadana y Fortalecimiento de la Sociedad Civil. Presentación de proyectos relacionados con medición de participación ciudadana en Chile.","Gabinete - Ministro","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0014621","ag0014621","Proceso legislativo de Ley de Identidad de Género. Composición actual de la Comisión de DD.HH del Senado. Compromiso del Ejecutivo en el desarrollo de políticas públicas en pro de las personas Trans, en todos los ámbitos de la vida, En especial en Salud, Justicia, Educación y Trabajo.","Gabinete - Ministro","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0016181","ag0016181","1.- Charlas Educativas acerca del Acuerdo de Unión Civil  2.- Matrimonio Igualitario 3.-Adopción Homoparental  4.- Apoyo y trabajo desde nuestro sector para el endurecimiento de las penas en la Ley Antidiscriminacion","Gabinete Ministro (Sala de Reuniones)","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0011851","ah0011851","Entendemos -por la información pública- que existe una prioridad presidencial para el desarrollo de la PYME, por esto mismo, la directiva del gremio está muy interesado en conocer al ministro, estrechar lazos con la autoridad y mostrar todo lo que aportan al desarrollo PYME. Han estado trabajando en comisiones y tienen una nutrida agenda de trabajo en diversas materias que serán de su interés. Como antecedentes, este gremio  se fundó en 2001, para contribuir con el desarrollo económico del país, apoyando la labor que realizan sus socios en beneficio de las pequeñas y medianas empresas.  Actualmente,  la Asociación cuenta con 18 empresas socias que son: Avanza Factoring, Baninter, Bantattersall, Coval, Crecer, Euroamérica Factoring & Finanzas, Logros, Mercantil Factoring, Factoriza, Factor Plus, Factotal, First Factors, Liquidez, Orsan, Penta Financiero, Progreso y SMB.    La labor de los socios de Empresas de Factoring Chile A.G. permite que las PYMEs obtengan liquidez inmediata mediante la venta de facturas por cobrar, disminuyendo los requerimientos de capital de trabajo  al contar con su dinero en forma rápida y sin tener que esperar 30, 60 o  90 días. En su conjunto, los factoring asociados a Empresas de Factoring Chile A.G., emplean a más de 1.100 personas, apoyan a  casi 6,000  PYMEs  y mantienen más de 260,000 millones en financiamiento de l capital de trabajo para  esas empresas .   Hoy existe una interesante propuesta para mostrar a las autoridades y con esto fortalecer a la industria.","Gabinete Ministro de Economía.  Av. Libertador Bernardo OHiggins Nº 1449, Santiago Downtown Torre II, piso 12.","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0012361","ah0012361","Actualmente se está tramitando en el Senado un proyecto de ley que modifica la Ley General de Cooperativas. Varios senadores hicieron indicaciones al proyecto, incluyendo al Senador Tuma, que propone una indicación al artículo 4 de la ley, que de aprobarse, ampliaría aún más la exención al impuesto a la renta que le otorgó la reforma tributaria a las operaciones entre una cooperativa y terceros, por cuanto crea una ficción por la cual casi cualquier operación con terceros se considera una operación entre la cooperativa y sus socios (las cuales están exentas de impuesto a la renta). Esto atenta directamente contra la libre competencia.","Gabinete Ministro de Economía, Fomento y Turismo","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0012371","ah0012371","La reunión tiene por objeto entregar al señor Ministro dos informes económicos relativos a licitaciones de cuotas de pesca. El primero, elaborado por don Andrés Gómez-Lobo y don Aldo González, analiza el diseño de dichas licitaciones. El segundo, elaborado por don Rodrigo Harrison, analiza la relación entre el valor del impuesto específico (art. 43 ter Ley de Pesca)  y el valor de las licitaciones. Estos informes fueron encargados por Lota Protein S.A. con el objeto de contribuir al éxito de la implementación de estas licitaciones. A la reunión asistirán también don Aldo González y don Rodrigo Harrison, quienes expondrán brevemente los principales aspectos de sus informes.","Gabinete Ministro","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0013261","ah0013261","Falta de competencia en el mercado de las redes de adquirencia en medios de pago.  Sugerencia de medidas a adoptar para apoyar la inclusión financiera, así como modernizar las formas de pago con el celular y la web en Chile.","Gabinete Ministro","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0013271","ah0013271","Tengo el agrado de dirigirme a usted para solicitarle sea tan amable de concedernos una audiencia. El pedido lo hago en nombre de nuestro economista en jefe para América Latina Rafael de la Fuente, quien conoce personalmente al Sr Ministro. El Dr de la Fuente va a estar visitando Santiago, junto a clientes y funcionarios de nuestro banco, el día martes 24 de febrero a las 8.30am. El motivo de la reunión es poder conversar sobre los aspectos más relevantes de la actual situación económica de Chile.","Gabinete Ministro","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0013291","ah0013291","Temas de coyuntura económica de Chile","Gabinete Ministro","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0014771","ah0014771","Detalles de la potencial función de empresas Aqua Chile y Marine Harvest Chile y su impacto en la industria del Salmón.","Gabinete Ministro","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0014781","ah0014781","Proyectos a realizar por la empresa en la región de Aysen","Gabinete Ministro","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0014791","ah0014791","Proyecto Libre Competencia","Gabinete Ministro","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0014811","ah0014811","Solicito al Sr. Ministro de Economía una audiencia para efectos de la presentación de la empresa de tratamiento, restablecimiento y desalinización de aguas, Nuwater. La referida compañía prepara su arribo a Chile para introducir en nuestro mercado tecnologías de punta y de carácter sustentable que permitirán el tratamiento limpio del agua, y actualmente opera en países del Hemisferio Norte y de Asia.","Gabinete Ministro","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah00158281","ah00158281","1. Balance Temporada alta del turismo. 2. Prioridades FEDETUR  año 2015 3. Acciones conjuntas público-privadas","Gabinete Ministro","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0016991","ah0016991","En representación de la Industria del Vino de Chile, nos dirigimos a usted para solicitar una reunión con el objetivo de instaurar el “Día Nacional del Vino”. El día viernes 9 de enero nos reunimos con la Señora Presidenta Michelle Bachelet quien nos manifestó su apoyo y compromiso, instándonos a reunirnos con usted para definir una agenda de trabajo público/privado, con la finalidad de establecer los mecanismos necesarios que nos permitan darle contenido a esta iniciativa que involucra: 1. Promulgación de Ley “Día Nacional del Vino”  2. Desarrollo y difusión cultural y educacional del Vino 3. Reconocimiento del Vino como Emblema Nacional  4. Acciones para promover el consumo moderado y responsable  5. Imagen País, presencia a nivel nacional e internacional 6. Financiamiento","Gabinete Ministro","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0022001","ah0022001","Evento Echinuco 2015, para promover el consumo responsable y sustentable de productos del mar y establecer agenda común.","Oficinas Subsecretaria de Pesca y Acuicultura, Bellavista # 168, piso 18, Valparaiso","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0022031","ah0022031","Reunión Organización Regional de Pesca (ORP), a efectuarse en Nueva Zelandia.","oficina Coordinación Subsecretaría de Pesca y Acuicultura. Teatinos 120, piso 9, Santiago","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0022041","ah0022041","Competencias ambientales de Subpesca, en el marco de evaluación de impacto ambiental y con injerencia en proyectos energéticos de Endesa.","Oficina Coordinación Subsecretaría de Pesca y Acuicultura, Teatinos 120, piso 9, Santiago","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0023231","ah0023231","Gestionar la entrega de información de parte del Instituto de Fomento Pesquero IFOP para la obtención de certificación internacional MSC de crustáceos (Camarón/langostino)  los usuarios solicitan apoyo a la institucionalidad pesquera para demostrar que la implementación de los artes de pesca aporta en los objetivos de protección que persigue la normativa. La solicitud concreta corresponde gestionar  un análisis de la información colectada por IFOP que permita medir las diferencias de las principales variables de la pesquería antes y después del cambio de arte de pesca.  Por parte de la autoridad sectorial, se valoró el esfuerzo de aplicar para una certificación de sustentabilidad, y se manifestó el interés en que esta se alcance y se proporcionará todo el apoyo posible, en el marco de las normativas vigentes.  Compromisos: Oficiar a IFOP respecto a la disponibilidad de información y la posibilidad de realizar el análisis requerido. Se evaluará la pertinencia de solicitar un informe complementario con el análisis requerido, o la posibilidad de que se utilice la información disponible para que los usuarios encarguen directamente a IFOP el estudio.","oficina coordinación Subsecretaria de Pesca y Acuicultura, Teatinos 120, piso 9, Santiago","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0024671","ah0024671","Entregar dos informes económicos encargados por Lota Protein S.A. en el ánimo de hacer un aporte técnico en la política pública de implementación de las licitaciones de cuotas de pesca.  El primer informe, relativo a correcto diseño de subastas, fue realizado por los economistas profesores de la Universidad de Chile don Andrés Gómez-Lobo y don Aldo González. El segundo, relativo al valor del impuesto específico, fue elaborado por el economista profesor de la Universidad Católica don Rodrigo Harrison. A la reunión asistirían los señores González y Harrison a exponer brevemente las conclusiones de sus informes.","Oficina de Coordinación Subsecretaria de Pesca y Acuicultura. Teatinos 120, piso 9, Santiago","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0111421","ah0111421","Coordinar apoyos para difundir la importancia del turismo y sus derivados. Discutir la posibilidad de hacer una columna mensual de la Subsecretaria de Turismo para poder motivar a las empresas del sector a registrarse.  Conversar del grupo LADEVI, que está presente en México, Perú, Ecuador, Argentina, Colombia y Chile; y de la posibilidad de alianzas estratégicas para el crecimiento del turismo nacional e internacional.","KM0, Hotel W.","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0111431","ah0111431","Conocer el Foco del Trabajo 2015 de la Subsecretaria de Turismo.  Reanudar Mesa de Trabajo tripartita, Subsecretaria de Turismo, ACHET y SERNAC.  Modificaciones a la Ley de Turismo: Estado actual del trámite legislativo.  Analizar la realización de la Feria VYVA 2015. Gestiones solicitadas por ACHET: Preocupación de los TT.OO receptivos por no tener acceso a entradas en Copa América y Alza en tarifas en Parques en San Pedro de Atacama.  Conocer posible ejecución del Dakar 2016 en Chile.","Sede oficial de la Asociación Chilena de Empresas de Turismo","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0112131","ah0112131","Establecer contacto con Javiera Montes, Subsecretaria de Turismo, para presentar los planes de NH Hotel Group en Colombia y Chile. Conversar sobre el futuro del sector turístico y posibles colaboraciones, así como informarle sobre el plan estratégico de la Compañía en su conjunto.","Oficina ProChile Madrid Velázquez Nº 80, 1º izquierda 28001 – Madrid","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0113051","ah0113051","Presentar el proyecto Chilevisit y pedir financiamiento para promover a Chile en el extranjero y dentro de Chile a través de una aplicación móvil.","Subsecretaría de Turismo","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0114261","ah0114261","Presentar el Proyecto Hotel Decameron Ritoque, localizado en la comuna de Quintero.","Subsecretaría de Turismo","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013321","ak0013321","Tema: Infraestructura de Cárceles","Ministerio de Justicia, Morandé 107, piso 3","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013331","ak0013331","Presentación de la Asociación y revisión de temas gremiales.","Morandé 107 - Piso 3","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013351","ak0013351","Mesas de Trabajo con el Servicio Nacional de Menores","Ministerio de Justicia - Morande N° 107 - Piso 3 - Santiago.","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013571","ak0013571","Funcionamiento del ""Programa 24 horas en los municipios""","Ministerio de Justicia,Morande N° 107, Piso 3, Santiago, Región Metropolitana.","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013621","ak0013621","Representantes del mundo académico, se reúnen con el señor Ministro de Justicia con la finalidad de manifestar su preocupación frente a cómo se proyecta la Reforma Procesal Civil, indicando que están disponibles para trabajar en conjunto con el Ministerio y sociabilizar a nivel académico sobre los avances de la reforma, para que el diseño sea el más adecuado para toda la ciudadanía y lograr una tramitación más consensuada.","Ministerio de Justicia, Morandé 107, Piso 3, Santiago, Región Metropolitana","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013731","ak0013731","Programa de rehabilitación a través de las artes escénicas","Ministerio de Justicia, Morandé N°107, Piso 3, Gabinete Ministro, Santiago, Región Metropolitana","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0013741","ak0013741","Temas gremiales e informar situaciones sobre el funcionamiento de la Escuela de Gendarmería de Chile.","Ministerio de Justicia, Morandé 107","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014001","ak0014001","Temas Gremiales ADIPTGEN y planteamientos del gremio","Morandé 107 piso3 sala de reuniones","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014241","ak0014241","Participación de ADIPTGEN en mesas técnicas de trabajo","Morandé 107, piso 3","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014291","ak0014291","Temas relacionados con la institución Bomberos de Chile","Morandé 107, piso 3 sala de reuniones","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014351","ak0014351","Buscar acuerdos y consensos para tener una verdadera política de reparación Beneficios carcelarios a los violadores de DDHH Colaborar en la creación de la Subsecretaría de DDHH","Ministerio de Justicia - Morandé 107 - Piso 2","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014381","ak0014381","1. Ley que suprime el feriado legal 2. Reforma procesal civil 3. Régimen disciplinario","Ministerio de Justicia - Morandé 107","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014401","ak0014401","Temas gremiales vinculados a ascensos y agenda corta anti delincuencia","Ministerio de Justicia, Piso 3","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos -  Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014491","ak0014491","Necesidad de dar prioridad sectorial a reforma de ley N° 19.531. Funcionamiento de la mesa de asuntos judiciales Reforma sobre representantes del gremio en la academia judicial","Morandé 107, piso 3","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0014831","ak0014831","Soluciones en Tecnología de Seguridad para el sistema carcelario","Morandé 107, piso 3 sala de reuniones","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0011211","al0011211","Entregar la opinión de la Federación Minera sobre el proyecto de Reforma Laboral y aclarar algunas dudas sobre éste.","Gabinete subsecretario","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0012331","al0012331","Contingencia referente a  empresa de correos de Chile.","Gabinete Subsecretaría del Trabajo","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0015191","al0015191","Temas relacionados : 01- capacitación certificación de conductores del transporte publico. 02- aplicación de normativa ley 20378. 03- faltas de conductores en empresas del Transantiago  04- exigencia a empresas la aplicación de jornada laboral, control de asistencia .","Gabinete Subsecretaría del Trabajo  Huérfanos  1273, piso 3","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0015201","al0015201","Se trataron temas referentes a proyectos de ley, particularmente el proyecto que moderniza las relaciones laborales.","Gabinete Subsecretario","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0015211","al0015211","Dificultad en la tramitación de la jornada excepcional, por cambio en sistema de turnos.","Gabinete Subsecretario del Trabajo","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0021191","al0021191","Temas abordados:  Pensión No Contributiva para Exonerados Políticos de las FF.AA y de Orden Conformación de Mesa de Trabajo para revisar cálculos de  PNC","Huerfanos 1273, piso 9, Gabinete Subsecretario de Prevision Social","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0021381","al0021381","Se expusieron los detalles de un proyecto para la construcción de una Casa de Acogida para las trabajadoras de la tercera edad. (Ministerio de Bienes Nacionales les otorgó una concesión por 40 años de un terreno en la comuna de Colina)  Para ello, se establecería contacto con el Senama y el IPS para conocer los canales de financiamiento que reciben actualmente las instituciones de este tipo.","Huerfanos 1273, piso 9, Gabinete Subsecretario de Previsión Social","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0021541","al0021541","Tema abordado: Revisión de calificación de 600 trabajadores de planta de Codelco, que perdieron la calificación de trabajo pesado","Huerfanos 1273, piso 9, Gabinete Subsecretario de Previsión Social","Ninguna de las anteriores. - ",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0021781","al0021781","Conocer Proyecto de Ley que eventualmente modificará el calendario de Cotización de Trabajadores Honorarios.","Huerfanos 1273, piso 9,  Gabinete Subsecretario","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,1
