"uriAudiencia","codigoAudiencia","observaciones","descripcion","materia","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/mu2042766061","mu2042766061","Informar estado de avance asociado al Oficio N° 625 de la I. Municipalidad de Parral","Municipalidad de Parral, 2º piso - Oficina Alcaldesa","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0013595321","ar0013595321","Solicito a Ud. una entrevista relativa a darle a conocer un Producto de Combate de Incendios cuyo origen es aleman y es tan necesario en estos tiempos para las zonas forestales en Chile. Su alta efectividad en el control del fuego e impregnacion está reconocido por CESMEC por ser agua presurizada con un aditivo polimerizado especial denominado Prevento, el cual no es toxico, es biodegradable para el agua, usable en todos los equipos de combate de incendios de bomberos , carrosbomba, aviones, helicópteros y extintores. Es razonable que su ministerio del cual depende CONAF conozca este eficaz producto para evitar desastres ya conocidos en nuestra rica flora y fauna .","Teatinos 40, piso 9","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0092851","ad0092851","Presentación de solución de telemedicina con equipamiento HP (Hewlett-Packard).","DISALCAR - Antonio Varas 2500, Torre Corporativa, Piso 6, Ñuñoa","Celebración, modificación o terminación a cualquier título, de contratos que realicen los sujetos pasivos y que sean necesarios para su funcionamiento. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0078531","al0078531","Coordinar implementación Programa Inversiones en la Comunidad","Dirección Regional SENCE, Bello 770, Temuco","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/an00138481","an00138481","1.       Situación flota 2.       Situación Laboral 3.       Presentación Gerente General","Gabinete Ministro, Amunategui 139, piso 3","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ao00132871","ao00132871","Junto con saludar y en nombre de Sr. Alfredo Comandari Presidente Fundación Arturo López Pérez, solicitamos a Ud. entrevista con Dr. Jaime Burrows Subsecretario de Salud.  • Motivo: Presentar el Nuevo Centro de Investigación Fase I y Fase II que Falp impl","Mac Iver 541, Piso 3, Subsecretaría  de Salud Pública/ Asiste Eva Bustamante /RUT 9.003.070-1, quien declara no percibir remuneración por lobby o gestión de interés.- Por parte de nuestra Subsecretaria asiste el Dr. Pedro Crocco, Jefe Div. de Prevención y","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ao0017361","ao0017361","Proyecto de mejoras salariales de choferes - Reactivar la propuesta de Proyecto de Ley de conductores pertenecientes al sistema nacional de Servicios de Salud","MAC- IVER 541 3º PISO","Elaboración, tramitación, aprobación, modificación, derogación o rechazo de acuerdos, declaraciones o decisiones del Congreso Nacional o sus miembros incluidas sus comisiones. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aq00135131","aq00135131","SOLICITUD DE AMPLIACIÓN DE LOS TERRENOS YA ARRENDADOS COMO RESGUARDO A FUTUROS PROYECTOS.","Oficinas de Bienes Nacionales. 7 de junio 188 4° piso, Edificio Plaza.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/au00222311","au00222311","REVISIÓN DE TIEMPOS DE DESARROLLO DE PROYECTOS ENERGÉTICO EN LA REGIÓN","Dirección Regional del SEA, audiencia se realizo en conjunto con director del SEA.","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/au00229121","au00229121","Información general de Proyectos de construcción y funcionamiento de parques solares foto-voltaicos en la tercera y cuarta región.","Oficina Seremi de Energía, Prat 255 oficina 416","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0024741","nr0024741","PROCEDIMIENTO JURÍDICO, AUDITORÍAS, MATERIAS CONTABLES, JUICIOS DE CUENTAS, PROCEDIMIENTOS DISCIPLINARIOS.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0024811","nr0024811","SOBRE LA RESOLUCIÓN N° 99 DE 2015 DEL SERVICIO DE SALUD DE ANTOFAGASTA","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0024941","nr0024941","ASUNTOS ADMINISTRATIVOS","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr0025241","nr0025241","APLICACIÓN E INTERPRETACIÓN DE RECURSOS ADMINISTRATIVOS EN EL MARCO DE LOS CONCURSOS PÚBLICOS DE PROYECTOS QUE REALIZA EL SERVICIO NACIONAL DE MENORES.","CONTRALORÍA GENERAL DE LA REPÚBLICA","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr003341","nr003341","Agradeceré si don Rodrigo los puede recibir el día 22 de abril a las 09:00/ 10:30 o puede ser las 12:00, lo que tenga disponible ese día.  La idea de la reunión es poder hablar de la economía de Chile y sus proyecciones.","Banco Central de Chile, Agustinas 1180, Oficina Presidencia","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr003391","nr003391","En razón de la visita del Director Jurídico Global de BBVA en Chile, Sr. Eduardo Arbizu, se desea comentar sobre Economía Internacional y Nacional, y las nuevas funciones en materia bancaria del Banco Central Europeo y las tendencias internacionales de fiscalización bancaria.","Banco Central de Chile, Agustinas 1180","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr003521","nr003521","ECONOMIA EN CHILE Y LATINOAMERICA","Banco Central de Chile, Agustinas 1180","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/nr003561","nr003561","Situación Macroeconómica","Banco Central de Chile, Agustinas 1180","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0013595401","ar0013595401","Posibilidades de postular a riego en Comunidades Indígernas Juan Luis Porma y Cacique Pailacar, para favorecer plantaciones de frutales.","Seremía de Agricultura - Bilbao N° 931 Piso 2","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0013595421","ar0013595421","Presentación características generales proyecto Aprovechamiento Energético Biomasa Agrícola Rakún, en la comuna de Freire. Estado de avance de diseño y proceso de aprobación ambiental, acuerdos con comunidades y municipalidad. Importancia en el proceso de descontaminación atmosférica Región de La Araucanía.","Seremía de Agricultura - Bilbao 931 Piso 2 - Temuco","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0013595441","ar0013595441","Presentación de fertilizante natural regional.","Oficina Seremía de Agricultura","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae00633341","ae00633341","Rechazo de PPUA y liquidación de impuestos  a pesar de haber presentado antecedentes  contables y extra contables durante la fiscalización.  En proceso de RAV solicita revisión de documentación  adicional a los ya presentados.","General del Canto 281, Piso 12, Oficina 1203.","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/an0019711","an0019711","Dar a conocer estatus proyecto Continuidad Operacional de Compañía Minera Cerro Colorado Ltda. actualmente en proceso de evaluación ambiental.","oficina","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ao00534561","ao00534561","Conocer Sumarios a cadenas de farmacias por la existencia de incentivos económicos por la venta de medicamentos y la entrega de antecedentes respecto de los incumplimientos en las materias ya sancionadas, de todos los locales y trabajadores Auxiliares de ","Sala de reuniones, Dirección del ISP.","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/an00144811","an00144811","Dar a conocer las pésimas condiciones de trabajo de los conductores de transportes público.","Sala reunión Seremi","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aq00113861","aq00113861","Plantear tema de Servidumbre de Cerro Grande La Serena.","Secretaria regional Ministerial de Bienes Nacionales, Arturo pat 255 La Serena","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0042096921","ab0042096921","Presentación de Trabajo y proyectos de BLUE CAN en materia de prevención de riesgo y de preparaciones a desastres. Aprender sobre le funcionamiento de ONEMI en la región de Antofagasta y sus deferentes requerimientos.","ONEMI Antofagasta","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab03719831","ab03719831","APLICACION LEY DE ALCOHOL, RESPECTO MULTAS POR PATENTES SE REALIZARA UNA REUNION DE COORDINACION CON CARABINEROS, MUNICIPALIDAD Y ASENA PARA UNIFORMAR CRITERIOS","GABINETE GOBERNACION","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0451789701","ab0451789701","ALIMENTACIÓN PERSONAS EN SITUACIÓN DE CALLE","Gobernacion de Curico","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0451789761","ab0451789761","PLANTEAR TEMA SOCIAL DE PESCADORES DE RIO INFORMAR DE LOS PROYECTOS QUE SE ENCUENTRAN ACTUALMENTE TRABAJANDO Y OTROS POR IMPLEMENTARSE. OTROS","la pesca","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0701789651","ab0701789651","Desarrollo Comunal","Gobernación","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ac0012379541","ac0012379541","Siendo ENAP una empresa del estado chileno poner en conocimiento del Embajador actividades de la misma","Embajada de Chile en Argentina","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae00738131","ae00738131","Orientaciones respecto de exigencias Aduaneras respecto de funcionamiento y operación de Puerto Privado en la Región de Magallanes específicamente en la ciudad de Puerto Natales","Dirección Regional de Aduana Punta Arenas","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0012137771","ah0012137771","La Cámara Chilena de Centros Comerciales solicita entregar antecedentes y precisar aspectos a la Señora Subsecretaria Katia Trusich en relación con la tramitación de la moción parlamentaria -patrocinada por la Segpres- que busca regular los estacionamientos de centros comerciales y otro tipo de establecimientos.","Av. Libertador Bernardo O´Higgins 1449 torre II local 7","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0012137841","ah0012137841","Entrega de información sobre perspectivas futuras del litio, asi como respecto de conocimientos y experiencia para el desarrollo de proyectos conjuntos.","Avenida Libertador Bernardo O'Higgins N° 1449, Torre II, piso 11","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0017001","ah0017001","Consejo para el Desarrollo de la Industria Manufacturera Nacional e invitación a participar del Foro Anual de la Industria, versión 2015","Gabinete Ministro","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0017011","ah0017011","En mi calidad de representante de FOSUN Internacional, su CEO, Patrick Zhong, visitará nuestro país por 48 horas y pretende entrevistarse con los principales representantes de las actividades económicas de nuestro país, con el objeto de analizar las posibilidades de mayores exportaciones de Chile hacia China, así como alternativas y potencialidades de inversión en nuestro país.","Gabinete Ministro","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0017031","ah0017031","Solicita reunión para informar actividades pesqueras","Gabinete Ministro","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0042244581","ah0042244581","Presentación nuevo Gerente General de empresas de Copelec, compromiso con PDP apicola en su tercer año. Nuevos proyectos de programa Corfo para postulaciones como Cooperativa.","Rengo 476, Piso 4","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0042244671","ah0042244671","Sr Director Somos una empresa de Concepción de ingenieros jóvenes con cuatro años de experiencia en el desarrollo de tecnología como sensores inalámbricos, tarjetas de alto rendimiento, analisis de video y micro robótica aplicada a tareas específicas. Quisieramos poder conversar con usted respecto a la persopectivas de este tipo de tecnologías en la Región, los proyectos que están desarrollando con apoyo de Corfo relacionados al área, así como las empresas de la región que cuentan con departamentos de innovación en la región. Para ver la manera en que podriamos aportar con nuestros servicios y conocimiento a estas. Atentamente.","Rengo 476 Piso 4","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0081209921","ah0081209921","DESARROLLO DE EDICIONES ESPECIALES DE TURISMO Y PUBLICACIONES EN DIARIO EL MERCURIO","Oficina de SERNATUR Talca","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah0092296311","ah0092296311","Estado del juicio colectivo seguido contra aguas araucania","Direccion Regional de Temuco Bulnes 52 Temuco","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ai0052026611","ai0052026611","Encuentro Regional de Estudiantes Secundarios","injuv","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ai0052026631","ai0052026631","Encuentro Regional de Estudiantes Secundarios Infocentro Canela","INJUV","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0091875811","aj0091875811","Presentacion de nuestra compañia. Proyectos para el 2016 y alianzas estrategicas.","Condell N°277","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0091875821","aj0091875821","Presentacion de nuestra compañia. Proyectos para el 2016 y alianzas estrategicas.","Condell N°277","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0091957121","aj0091957121","Reunión protocolar y de trabajo respecto del funcionamiento del Programa de Alimentación en las Unidades Territoriales que la Empresa tiene a su cargo. JUNAEB INFORMA: Audiencia realizada con la Directora Regional.","Dirección Regional JUNAEB, Vicuña Mackenna Nº 214","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0011570591","ak0011570591","Saludo protocolar; Presentación institucional; Prevención del VIH/Sida personas privadas de libertad; Colaboración interinstitucional; Establecimiento de sinergias de trabajo colaborativo;","Secretaría Regional Ministerial de Justicia","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0011570601","ak0011570601","Conflicto Afuse Sename Región del Maule.","Secretaría Regional Ministerial de Justicia","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222601","ak0061222601","Temas de persecusion a dirigentes gremiales de AGECH  Proyecto de Ley de Gendarmería de Chile.","SALA DE REUNION 4º PISO","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222631","ak0061222631","""El presente es correo es con la finalidad de comentarle acerca de los nuevos requerimientos técnicos que esta elevando Gendarmería de Chile, para la compra del armamento año 2015. Que la empresa adjudicada deberá contar con un Servicio Técnico acreditado en el país, bajo norma ISO 9001-2008 o similar y que deberá estar debidamente certificada por la DGMN.  NOTA: Nuestra empresa y otras empresas importadoras cuentan con armero certificado por la DGMN, pero sin certificación ISO9001-2008 ya que por lo general cuando falla una pieza ésta no se fabrica en el país, si no que se cambia por una pieza original de fábrica. Creo que esta medida lo que hace es favorecer a una empresa en especial en el país y desmotivar la participación de importadores y comerciantes como nosotros.""","SALA DE REUNION 4º PISO","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222641","ak0061222641","AMPLIACION DE PLANTA RESOLUCIONES PROYECTO LEGISLATIVO","Dirección Nacional","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. -  Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222661","ak0061222661","ASUNTOS ASOCIATIVOS CONFORME A LA LEY 19.296 TOMAR INTERESES INSTITUCIONALES PRESENTACION DE PROBLEMAS SOCIALES A FUNCIONARIOS","Dirección Nacional","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222701","ak0061222701","Materias Gremiales del Personal Civil de Gendarmería de Chile.","DIRECCIÓN NACIONAL","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222711","ak0061222711","Materias pendientes con Asociación Gremial","Dirección Nacional","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222741","ak0061222741","PRECARIEDAD Y PELIGRO DEL ESTADO DEL COMPLEJO PENITENCIARIO DE ARICA GESTIÓN DE PROBLEMAS SANITARIOS  POSIBLES  FUGAS POR NO TOMAR EN CUENTA LAS OBSERVACIONES REALIZADAS","DIRECCIÓN NACIONAL","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222761","ak0061222761","TEMA SOBRE TRASLADO","Dirección Nacional","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222791","ak0061222791","TEMAS GREMIALES DE LA ANFUP PETICION DE TRASLADO","OFICINA DIRECTOR NACIONAL","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222811","ak0061222811","DENUNCIA SOBRE LA MALA MANIPULACION DE ALIMENTOS, PROBLEMATICA DE LA ANFUP DE MALLOCO","SALA DE REUNION 4º PISO","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222861","ak0061222861","TRASLADO ASOCIADO","Dirección Nacional","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222871","ak0061222871","TEMAS DE CARACTER GREMIAL, UNIDAD DE CHILLAN","Dirección Nacional","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061222881","ak0061222881","En la Audiencia se abordó la agilización de documento de Oficio Ordinario N° 348, y Oficio Ordinario N° 349, solicitando además Bus para actividad de Autociudado. .","Dependencias de la Dirección Regional Metropolitana.","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak0061412051","ak0061412051","Presentación de Dirigente Provincial de la ANOPRO de Antofagasta.","Dependencias de la Dirección Regional de Antofagasta","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/am0071365291","am0071365291","Obras hidráulicas asociadas al Proyecto Hidroeléctrico Alto Maipo.","Sala de Reuniones de la Dirección Nacional DOH, Morandé 59, quinto piso, oficina 501","Elaboración, dictación, modificación, derogación o rechazo de actos administrativos, proyectos de ley y leyes, y también de las decisiones que tomen los sujetos pasivos - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/an00132061","an00132061","Conectividad de locomocion colectiva en zona Nororiente de la ciudad de Talca.","las dependencias de la Seremitt, se encuentran ubicadas en calle 1 Oriente Nº1571 Talca","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ao00616471","ao00616471","En relación a: 1) Ley de Isapres; 2) Judicialización del sistema privado de salud y su impacto en la sostenibilidad financiera.","Oficina del Superintendente de Salud, Alameda 1449 Torre 2 Piso 5, (Metro La Moneda)","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/aq0011251671","aq0011251671","Solicitar terrenos de Bienes Nacionales con la finalidad de construir una sede para inmigrantes latinoamericanos","Secretaria Regional ministerial de Bienes Nacionales, Arturo Prat 255 La Serena","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533741","ar0011533741","Apoyo al desarrollo del X Congreso de la Asociación Latinoamericana de Especialistas en Pequeños Rumiantes y Camélidos Sudamericanos (ALEPRYCS) Relación profesionales del sector de pequeños rumiantes con MINAGRI","Teatinos 40, 9 Piso","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533751","ar0011533751","1. Informe de la relación y actividades de UNAF con el Gobierno Vasco y propuesta de convenio de cooperación 2. Propuesta de trabajo con las cooperativas italianas ( legación y Region de Toscana) 3. Escuela de formación de líderes cooperaivos 4. Antecedentes del trabajo con INDAP","Teatinos 40, 9° Piso","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533771","ar0011533771","Solicitud de apoyo y revisión de medidas del MINAGRI respecto a catástrofe que afectó a la III Región. La delegación es acompañada y patrocinada por el Senador Baldo Prokurica","Teatinos N° 40, piso 9","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533801","ar0011533801","Analizar adecuaciones al Programa de Planteles Animales bajo Certificación Oficial (PABCO)","Teatinos 40, 9° piso","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533811","ar0011533811","Fortalecimiento del Instituto de Investigaciones Agropecuarias (INIA), especialmente en las áreas de investigación y extensión.","Gabinete del Ministro. Teatinos 40,9 Piso","Diseño, implementación y evaluación de políticas, planes y programas efectuados por los sujetos pasivos. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0011533831","ar0011533831","Por recomendación y derivación del Sr. Rodrigo García, Seremi de Agricultura del Biobío, deseo coordinar una reunión con el Sr. Hugo Martínez, asesor del Ministro de Agricultura, o bien con el Ministro Carlos Furche directamente, para obtener una directriz sobre los criterios que los Seremis deben evaluar en una solicitud de Informe Favorable para la Construcción (IFC) para proyectos de generación fotovoltaica distribuida en predios rurales. Específicamente, busco entender la política interministerial sobre el ordenamiento territorial para proyectos de generación de menor tamaño que no requieran ingreso al SEIA pero si de un PAS. La Pauta para informar los IFC, publicada en Febrero de 2015, no analiza los criterios de fondo suficientes para abordar adecuadamente las peculiaridades de los proyectos de generación distribuida, ya que expone a estos como mutuamente exclusivos con proyectos agrícolas en el mismo predio. Esto es fundamentalmente incorrecto, dado a que ambos pueden coexistir y porque los proyectos fotovoltaicos no generan un degradamiento del potencial agrícola del terreno al cabo de su vida útil. Más allá de la pauta para informar las solicitudes de IFC, busco entender como los ministros de energía y agricultura (y por ende los Seremis) están evaluando conjuntamente la implementación de proyectos fotovoltaicos en predios agrícolas que no requieren un RCA del SEA y que, fortuitamente, presentan curvas de generación extremadamente similares con las de demanda del sector silvoagriopecuario, lo que hace que estos proyectos sean naturalmente menos controversiales que los de generación hidroeléctrica.","Teatinos 40, 9° Piso","Ninguna de las anteriores. - ",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ar0031995091","ar0031995091","Silvotecna y Programa Protección interfase comunal","Paseo Bulnes 285, piso 5","Ninguna de las anteriores. - ",2015,2
