año ;trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2019;4;ab017365383;"CAJA DE MADERA ""ARAUCANÍA NATURALEZA ORGANICA"" CON FRASCO DE MERKÉN ORGÁNICO Y UN PENDRIVE";Miguel Angel Quezada Torres;AB017172833;INTENDENCIA REGIÓN DE TARAPACÁ;ab017;Intendente;13-12-2019;SALUDO PROTOCOLAR
2019;4;ab017369433;PAN DE PASCUA MARCA NUTRA BIEN, BOTELLA DE COLA DE MONO CAMPANARIO, VINO TINO 3/4 CARMENERE 120 SANTA RITA, BOLSA CON CARAMELOS TOFFEE MARCA ARCOR.;Miguel Angel Quezada Torres;AB017172833;INTENDENCIA REGIÓN DE TARAPACÁ;ab017;Intendente;27-12-2019;SALUDO PROTOCOLAR NAVIDEÑO
2019;4;ab022365443;"1 Pendrive 16 GB, 1 Agenda 2020 y 1 Lapicero con grabado ""Consejo Directivo ADI Alto Andino""";Mirtha Patricia Arancibia Cruz;AB022174770;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);12-12-2019;Sesión ordinaria del Consejo Directivo ADI Alto Andino
2019;4;ab046359343;10 Inscripciones liberadas (entradas) Carrera Ciclística gran Fondo Fin del Mundo;FELIPE GUILLERMO DONOSO CASTRO;AB046174708;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;Gobernador(a);08-10-2019;Reunión de Coordinación Carrera Gran Fondo Fin del Mundo
2019;4;ab046360483;LIBRO LA TORMENTA DE FUEGO Y LA NUEVA SANTA OLGA;FELIPE GUILLERMO DONOSO CASTRO;AB046174708;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;Gobernador(a);04-10-2019;CEREMONIA DE LANZAMIENTO DEL LIBRO LA TORMENTA DE FUEGO Y LA NUEVA SANTA OLGA
2019;4;ab046367873;vino;FELIPE GUILLERMO DONOSO CASTRO;AB046174708;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;Gobernador(a);23-12-2019;Visita Gobernación Provincial de Talca
2019;4;ab051358533;72 entradas cortesía;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);05-10-2019;Partido Universidad de Concepción versus Unión Española
2019;4;ab051360803;40 entradas de cortesia;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);19-10-2019;Partido A.F.Vial vs Lautaro de Buin
2019;4;ab051361093;MESA ARRIMO CON CAJON;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);25-10-2019;agradecimiento por gestión realizada
2019;4;ab051361783;dos entradas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);05-11-2019;Concierto Luis Fonsi
2019;4;ab051364533;un obsequio;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);05-12-2019;Despedida del General de COT Sr. Rafael Fuenzalida Carmona
2019;4;ab069369073;Caja de Chocolates por un valor de $12.000;Javier Andrés Maldonado Correa;AB069177558;GOBERNACIÓN PROVINCIAL DE CHACABUCO;ab069;Gobernador(a);27-12-2019;Presente de Navidad
2019;4;ab078363523;libro;Javier Castillo Julio;AB07816499;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Javier Castillo Julio);19-11-2019;"entrega de libros a consejeros regionales en ocasion de presentación en comisión de proyecto FIC Diseño de una Ruta Turistica y Plan Estrategico de Turismo Provincia de Chañaral"", ejecutado por Pontificia Universidad Católica de Chile , Facultad de Arqui"
2019;4;ab078363533;libro;Gabriel Manquez Vicencio;AB07816505;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Gabriel Manquez Vicencio);19-11-2019;"entrega de libro a consejeros regionales en ocasión de presentación de proyecto FIC en sesión plenaria N° 21 ""Diseño de una Ruta Turística y Plan Estratégico de Turismo Provincia de Chañaral"" financiado por el fondo de innovación para la competitividad d"
2019;4;ab078363753;libro;Fabiola del Carmen Perez Tapia;AB078174769;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Fabiola Pérez Tapia);19-11-2019;"entrega de libro a consejeros regionales en ocasion de comision provincial de chañaral proyecto FIC proyectos ""diseño de una Ruta turistica y Plan Estrategico de turismo Prov. de Chañaral, financiado por el fondo de innovacion para la competitividad del g"
2019;4;ab079366103;4 Vinos;Adriana Valeria Peñafiel Villafañe;AB079173361;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;11-12-2019;Asunción Gobernador Sergio Uñac de San Juan Argentina
2019;4;ab079366123;1 Vino;Adriana Valeria Peñafiel Villafañe;AB079173361;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;11-12-2019;Asunción Gobernador Sergio Uñac de San Juan Argentina
2019;4;ab081373033;Vino;RUTH DEL CARMEN MIRANDA MUÑOZ;AB081110677;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;23-12-2019;Navidad
2019;4;ab081373043;Chocolate;RUTH DEL CARMEN MIRANDA MUÑOZ;AB081110677;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;18-12-2019;Navidad
2019;4;ab081373053;Chocolate;RUTH DEL CARMEN MIRANDA MUÑOZ;AB081110677;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;23-12-2019;Navidad
2019;4;ab081373003;Chocolate;Claudia Faundez Fuentes;AB08114448;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Claudia Faundez Fuentes, Consejero(a) Regional;18-12-2019;Navidad
2019;4;ab081373013;Vino;Claudia Faundez Fuentes;AB08114448;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Claudia Faundez Fuentes, Consejero(a) Regional;23-12-2019;Navidad
2019;4;ab081373023;Chocolate;Claudia Faundez Fuentes;AB08114448;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Claudia Faundez Fuentes, Consejero(a) Regional;23-12-2019;Navidad
2019;4;ab081371433;vino;Milenka Caballero;AB081173587;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;31-12-2019;finalizacion año 2019
2019;4;ab081368583;chocolates;Milenka Caballero;AB081173587;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;23-12-2019;cumpleaños
2019;4;ab081368593;flores;Milenka Caballero;AB081173587;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;15-12-2019;cumpleaños
2019;4;ab081362653;"Libro ""Ñuñoa : su historia, su gente""";Sofia Valenzuela Delpiano;AB081173605;GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO;ab081;Consejero(a) Regional;04-10-2019;Regalo
2019;4;ab090367333;PECHUGA DE PAVO DESHUESADA SOPRAVAL;María Carolina Corti Badía;AB090179945;GOBERNACIÓN DE MARGA MARGA;ab090;Gobernador(a);19-12-2019;FESTEJO NAVIDEÑO
2019;4;ab093364753;Cristo en madera;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);09-12-2019;Reunión
2019;4;ab093367613;Chocolates;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);23-12-2019;Saludo Navideño
2019;4;ab093368193;mermelada y galletas;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);23-12-2019;saludo navideño
2019;4;ab093368333;ramo de rosas;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);24-12-2019;saludo navideño
2019;4;ab093368503;Libro;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);23-12-2019;Saludo Navideño
2019;4;ab093369463;Miel;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);30-12-2019;Regalo Protocolar
2019;4;ac001365043;calendario;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;10-12-2019;Navidad
2019;4;ac004370623;1 calendario con imágenes de Alemania;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;10-12-2019;Navidad
2019;4;ac004370633;1 botella de 750 ml de whiskey;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;16-12-2019;Navidad
2019;4;ac004370653;1 calendario con imágenes de Japón;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;17-12-2019;Navidad
2019;4;ac004370663;1 Cajita de chocolate orgánico;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;23-12-2019;Navidad
2019;4;ac004370673;1 Caja de dulces árabes;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;23-12-2019;Navidad
2019;4;ac004370683;2 jarritos de metal con baño de cobre;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;27-12-2019;Navidad
2019;4;ac004370693;1 botella de vino Carmenere 2018 Reserva;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;27-12-2019;Navidad
2019;4;ac005364813;(1) Libro Soberanías Fronterizas Alberto Harambour, (1) Publicación Área Marina Costera Protegida, (1) Servicios Ecosistémicos en la Región de Magallanes y la Antártica Chilena;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;23-10-2019;Por el cargo que detenta.
2019;4;ac005364823;(1) Polera PROANTAR;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;04-11-2019;Por el cargo que detenta.
2019;4;ad020366113;1 botella pisco ovalle y 1 pan de pascua;Ricardo Enrique Gutiérrez Recabarren;AD0204398;DIRECCIÓN GENERAL DE AERONAÚTICA CIVIL;ad020;Secretario General;13-12-2019;Navidad
2019;4;ad022367463;"Botella de destilado ""Woodford Reserve""";Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-12-2019;Saludo de Fin de Año
2019;4;ad022367473;"Libro ""Primera Página en El Mercurio""";Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);20-12-2019;Saludo de Navidad y Año Nuevo
2019;4;ad022367493;1 Botella de Vodka;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);20-12-2019;Saludo de Fin de Año
2019;4;ae001361503;1 Revista de Empresas Copec;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;03-10-2019;Regalo de Cortesía
2019;4;ae001361513;3 libros Desarrollo Territorial Colaborativo Descentralizando poder, competencias y recursos;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;07-10-2019;Regalo de Cortesía
2019;4;ae001361523;1 Revista Colegio de Ingenieros de Chile;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;16-10-2019;Regalo de Cortesía
2019;4;ae001363563;1 Revista de la Cámara de Comercio de Santiago;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;06-11-2019;Cortesía por correo
2019;4;ae001363573;1 libro La Inversión Extranjera Directa en América Latina y el Caribe;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;07-11-2019;Regalo de Cortesía
2019;4;ae001363953;1 libro Economía y Administracion Mirada FEN;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;25-11-2019;Cortesía por correo
2019;4;ae001363963;1 Libro Informe Desarrollo Social 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;26-11-2019;Cortesía por correo
2019;4;ae001363973;1 Libro NG Logística mes de Noviembre 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;28-11-2019;Cortesía por correo
2019;4;ae001370133;1 Revista de la Asociación de Empresas de Alimentos de Chile Indicadores de Sustentabilidad y Cambio Climático;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;03-12-2019;Regalo de Cortesía
2019;4;ae001370143;1 Caja de Chocolates Varsovienne;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;19-12-2019;Regalo de Cortesía
2019;4;ae001370153;1 botella de Licor (Wisky Chivas Regal);José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;26-12-2019;Regalo de Cortesía
2019;4;ae001370163;1 Revista de la Cámara de Comercio de Santiago, Diciembre 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-12-2019;Cortesía por correo
2019;4;ae001370173;1 Revista Economía y Sociedad Enero - Marzo 2020 Nro. 102;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-12-2019;Cortesía por correo
2019;4;ae001370183;1 Espejo de bolsillo impreso con logo de Embajada de Estados Unidos;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-12-2019;Regalo de Cortesía
2019;4;ae001361713;Figura de vidrio porta lapicera;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;15-10-2019;Regalo de Cortesía
2019;4;ae001361723;Cuadro con imagen de Singapur de 40x30 cms.;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;15-10-2019;Regalo de Cortesía
2019;4;ae001361733;"Libro: ""The Future is Asian: Commerce, Conflict, and Culture in the 21st. Century""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;25-10-2019;Regalo de Cortesía
2019;4;ae001362583;"Figura de Cristal hecha a mano con forma de la planta tropical llamada ""Sumboi-Sumboi""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;15-10-2019;Regalo de Cortesía
2019;4;ae009366823;Cargador de viaje USB;JOSE ANTONIO GASPAR CANDIA;AE009107951;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Jefe Área Jurídica de la Comisión para el Mercado Financiero;18-12-2019;Navidad
2019;4;ae009357943;Libro: : A Short History of Brexit From Brenty to Backstop;Kevin Noel Cowan Logan;AE009156611;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;02-10-2019;Invitación al 8º Seminario PICTON – El Mercurio “BREXIT”
2019;4;ae009360713;"Botella de Vino marca ""Bestia Negra""";Kevin Noel Cowan Logan;AE009156611;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;17-10-2019;"Seminario ""Seguros hacia un futuro digital intermediación y protección de datos"""
2019;4;ae009366713;Cargador Multiuso DUAL USB Universal, Travel Charger;Kevin Noel Cowan Logan;AE009156611;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;19-12-2019;Donativo con ocasión de las fiestas de fin de año
2019;4;ae009366733;Cargador Multiuso DUAL USB Universal, Travel Charger;Mauricio Larraín Errázuriz;AE009156614;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;19-12-2019;Donativo con ocasión de las fiestas de fin de año
2019;4;ae009366703;Cargador Multiuso DUAL USB Universal, Travel Charger;Rosario Celedón Forster;AE009157188;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;19-12-2019;Donativo con ocasión de las fiestas de fin de año
2019;4;ae009358853;Caja de bombones -18/+81 Gelatoxocol;DANIEL ERNESTO GARCIA SCHILLING;AE0092215;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Intendente de Seguros de la Comisión para el Mercado Financiero;04-10-2019;Encuentro Asegurador 2019
2019;4;af001358103;2 botellas de vino Encierra Carmenere, 2017;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-10-2019;Obsequio con ocasión de su participación en Summit País Digital 2019 - 2 y 3 de Oct.- Hotel Sheraton
2019;4;af001358113;1 florero de 20 cms cristal azul marca KAGAMI;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-10-2019;Obsequio con ocasión de su participación en Summit País Digital 2019 - 2 y 3 de Oct.- Hotel Sheraton
2019;4;af001358123;Porta pasaporte y documentos de cuero;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-10-2019;Obsequio con ocasión de su participación en Summit País Digital 2019 - 2 y 3 de Oct.- Hotel Sheraton
2019;4;af001358153;Revista Comercio de la Cámara de Comercio de Santiago, Septiembre 2017;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);01-10-2019;Donativo institucional
2019;4;af001358173;Revista InduAmbiente Año 27, N° 159, Julio - Agosto 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);03-10-2019;Donativo institucional
2019;4;af001358953;"Revista ""Estudios Públicos"", N°155, Invierno, 2019";Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);07-10-2019;Donativo institucional
2019;4;af001359613;Revista GS1 CHILE - Edición Especial APEC CHILE 2019, n°32, AGOSTO 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);14-10-2019;Donativo institucional
2019;4;af001360153;Revista Ingenieros, 2/2019, Edición N°223;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);16-10-2019;Donativo institucional
2019;4;af001360163;"Libro: ""Persona, sociedad y Estado en Jaime Guzmán. A 30 años de la caída del muro de Berlín"".";Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);16-10-2019;Donativo institucional
2019;4;af001358623;Revista Comercio;Claudio Patricio Alvarado Andrade;AF001173239;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Subsecretario(a);04-10-2019;Edición Septiembre de 2019
2019;4;af001358633;Revista InduAmbiente;Claudio Patricio Alvarado Andrade;AF001173239;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Subsecretario(a);04-10-2019;Edición julio-agosto 2019
2019;4;af001358783;Frasco de mermelada;Claudio Patricio Alvarado Andrade;AF001173239;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Subsecretario(a);04-10-2019;Celebración año nuevo judío
2019;4;af001360203;"Libro ""Persona, Sociedad y Estado en Jaime Guzmán""";Claudio Patricio Alvarado Andrade;AF001173239;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Subsecretario(a);16-10-2019;Segunda Edición ampliada
2019;4;af001367863;Revista Atomo;Roberto Andrés Munita Morgan;AF001173357;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Jefe División de Estudios;09-12-2019;Regalo de la Fundación para el Progreso
2019;4;ag001369873;Tarjetero;Emardo Hantelmann Godoy;AG001172491;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Subsecretario(a);30-12-2019;Navidad
2019;4;ag001358653;FLores y Recuerdo;Cecilia Pérez Jara;AG001172983;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Ministro(a);04-10-2019;Capacitación en Gendarmería de Chile
2019;4;ag001358663;Flores artificiales;Cecilia Pérez Jara;AG001172983;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Ministro(a);03-10-2019;Escuela de Formación en la Florida
2019;4;ag001359203;Bolsa con productos lácteos;Cecilia Pérez Jara;AG001172983;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Ministro(a);08-10-2019;Entregado al Director de Organizaciones Sociales, Álvaro Pillado, para que se lo entregara a Ministra.
2019;4;ag001358543;Revista NOS;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;04-10-2019;POR EL CARGO DE LA SEREMI
2019;4;ag001360493;RELOJ;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;17-10-2019;CONMEMORACIÓN 100 AÑOS MUTUAL DE CHILE
2019;4;ag001361013;CARPETA MULTIUSO DE CUERINA;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;24-10-2019;Por cargo de la Seremi
2019;4;ag001361773;"Revista Nuestra Iglesia y Periódico ""Diálogo";Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;05-11-2019;POR EL CARGO DE LA SEREMI
2019;4;ag001362203;REVISTA EL PESCADOR;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;06-11-2019;POR EL CARGO DE LA SEREMI
2019;4;ag001362403;Revista NOS;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;08-11-2019;POR EL CARGO DE LA SEREMI
2019;4;ag001364843;Revista NOS;Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;10-12-2019;Por cargo de la Seremi
2019;4;ag001365063;"01 REVISTA ""NUESTRA IGLESIA"" y 01 PERIODICO ""DIALOGO""";Francesca Lorena Parodi Oppliger;AG001175383;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Bío Bío;11-12-2019;POR EL CARGO DE LA SEREMI
