Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2019;3;ab051352793;77 entradas de cortesia;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);29-08-2019;partido U.de Concepción vs Paestino
2019;3;ab051354163;40 entredas de cortesia.;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);05-09-2019;partido A.F.Vial vs Cauquenes
2019;3;ab051354363;10 entradas de cortesía;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);06-09-2019;partido Deportes Concepción vs Provincial Osorno
2019;3;ab051354763;74 entradas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);11-09-2019;partido U.de Concepción vs Colo Colo
2019;3;ab051356613;40 entradas de cortesia;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);24-09-2019;Partido A.F. Vial vs Deportes Colina
2019;3;ab078351743;libro;Javier Castillo Julio;AB07816499;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Javier Castillo Julio);06-08-2019;entrega de libros a consejeros regionales en ocasion de presentacion estrategia de internalizacion de Atacama por Sr. Juan Noemi como Director de ProChile.
2019;3;ab078351753;libros;Gabriel Manquez Vicencio;AB07816505;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Gabriel Manquez Vicencio);06-08-2019;En ocasión de reunión en comisión de Cooperación Internacional el Sr. Juan Noemi regala libros a Consejeros Regionales en presentación de estrategia de Internalización de Atacama.
2019;3;ab078351893;LIBROS;Mario Araya Rojas;AB078174762;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional ( Mario Araya Rojas);06-08-2019;En ocasión de reunión en comisión de Cooperación Internacional el Director de Prochile regala libros a los Consejeros Regionales por la presentación de estrategia de internalizacion de Atacama (carta 227)
2019;3;ab078351843;LIBROS;Fabiola del Carmen Perez Tapia;AB078174769;GOBIERNO REGIONAL REGIÓN DE ATACAMA;ab078;Consejero(a) Regional (Fabiola Pérez Tapia);06-08-2019;En ocasión de reunión en comisión de Cooperación Internacional el Director de Prochile regala libros a los Consejeros Regionales por la presentación de la estrategia de Internalización de Atacama (carta 227)
2019;3;ab093349193;libro Cuenta Pública, chocolates, miel, frasco cerezas al jugo, mermelada, lapiz;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);05-08-2019;Audiencia Alcalde Romeral
2019;3;ab093350263;Juego de Tazones;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);13-08-2019;Audiencia
2019;3;ab093353323;Lapicera más accesorio;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);30-08-2019;Aniversario SPD
2019;3;ab093353363;artesanías;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);29-08-2019;Ceremonia Entrega retenes móviles
2019;3;ab093349213;Queso Renaico;Guido Omar Benavides Araneda;AB093173252;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Jefe(a) de Gabinete;05-08-2019;Audiencia
2019;3;ac001359213;Libro enseñanza idiomas extranjeros para niños;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;24-09-2019;Reunión en Escuela Internacional de Amstelveen para donar libros infantiles chilenos
2019;3;ac001357353;baldosa holandesa Tichelaar;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;23-09-2019;Inauguración de Simposio Universidad de Groningen - Universidad de Chile
2019;3;ac001357363;Libro de arte Caracolas de Pablo Neruda;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;23-09-2019;Inauguración de Simposio Universidad de Groningen - Universidad de Chile
2019;3;ac001357383;Libro historia Universidad de Leiden. Bastión de Libertad.;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;21-09-2019;Simposio sobre Gobernanza de Tribunales Internacionales, La Haya
2019;3;ac004353923;1 cargador de celular;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;19-08-2019;V Reunión Mixta de Cooperación Técnica Chile Perú
2019;3;ac004353933;1 caja con post -it;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;19-08-2019;V Reunión Mixta de Cooperación Técnica Chile Perú
2019;3;ac004353943;4 marcadores de páginas de madera;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;22-08-2019;Reunión con el Embajador Wu Bu de la República Popular China en Chile
2019;3;ac005350233;(1) Libro Historía de la Antártida (Adolfo E. Quevedo Paiva) , (1) Medalla Estado Mayor Conjunto Argentino;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;05-08-2019;Por el cargo que detenta.
2019;3;ac005350243;(1) Libro ANTÁRTICA;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;13-08-2019;Por el cargo que detenta.
2019;3;ad006356973;Réplica miniatura mujer;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006356983;Réplica reloj antiguo;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006356993;Galvano madera con placa e insignia PDI;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006357013;Galvano madera con placa y logo Gobernación Provincial;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006357033;Galvano vidrio decorado;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006357043;Replica trupan Municipalidad Cartagena;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006357063;Dibujo enmarcado Prefectura de Carabineros de San Antonio;Eduardo Carlos Candia Ogaz;AD006158414;EJÉRCITO DE CHILE;ad006;Director de la Escuela de Ingenieros;17-09-2019;Saludos protocolares Día de las Glorias del Ejército
2019;3;ad006359363;Figura Toro Porcelana color gris;Pedro Antonio Araya Améstica;AD006166876;EJÉRCITO DE CHILE;ad006;Comandante del Regimiento Nº 16 Talca;17-09-2019;Saludo protocolar Aniversario del Ejército
2019;3;ad006350813;Galvano de madera redondo con logo ARSOUTH;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;29-07-2019;Visita al Ejército de EE.UU. y al Colegio Interamericano de Defensa
2019;3;ad006350903;Pisapapeles de cristal redondo de escritorio con logo Army Future Command;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;30-07-2019;Visita al Ejército de EE.UU. y al Colegio Interamericano de Defensa
2019;3;ad006350913;Un galvano terraqueo de cristal;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;31-07-2019;Visita al Colegio Interamericano de Defensa (EE.UU.)
2019;3;ad006350923;"Un galvano de madera con logo Inter-American Defense Board ""Casa del Soldado Washington""";Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;01-08-2019;Visita a la Junta Interamericana de Defensa - JID (EE.UU.)
2019;3;ad006362483;Réplica cuadro 12:10 hrs. simboliza hundimiento de la Esmeralda;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;16-09-2019;Saludo protocolar del Comandante en Jefe de la Armada con motivo del Día de las Glorias del Ejército
2019;3;ad006362493;Fotografía en tela, avión de combate;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;16-09-2019;Saludo protocolar del CJ FACH con motivo del Día de las Glorias del Ejército
2019;3;ad006362503;Espadín de Aspirante a Oficial;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;16-09-2019;Saludo protocolar del Gral. Dir. Carabineros con motivo del Día de las Glorias del Ejército
2019;3;ad006362513;Porta monedas de madera;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;16-09-2019;Saludo protocolar del Jefe del Estado Mayor Conjunto con motivo del Día de las Glorias del Ejército
2019;3;ad006362523;Placas de identificación de Investigaciones de Chile;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;16-09-2019;Saludo protocolar del Dir. Gral. de la PDI con motivo del Día de las Glorias del Ejército
2019;3;ad006362533;Fotografía enmarcada del Cdo.Gral. del Ejército de Uruguay;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;17-09-2019;Saludo protocolar del Cdte en Jefe del Ejército de Uruguay con motivo del Día de las Glorias del Ejército
2019;3;ad006362543;Caja de madera con bastón de mando, espada y espadín en miniatura;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;17-09-2019;Saludo protocolar del Cdte Gral. Ejto de Ecuador con motivo del Día de las Glorias del Ejército
2019;3;ad006362553;Bandeja de plata;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;17-09-2019;Saludo protocolar del Jefe del Estado Mayor del Ejército de Argentina con motivo del Día de las Glorias del Ejército
2019;3;ad006362613;Galvano de vidrio;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;17-09-2019;Saludo protocolar del Jefe Estado Mayor Ejército de EE.UU. con motivo del Día de las Glorias del Ejército
2019;3;ad008351163;01 porta lapices;Orlando Franchi Brughera;AD008129184;FUERZA AÉREA DE CHILE;ad008;Jefe de la División de Desarrollo y Proyectos del Comando Logístico;14-08-2019;reunión
2019;3;ad008351183;02 frascos para el té (coorportivo);Orlando Franchi Brughera;AD008129184;FUERZA AÉREA DE CHILE;ad008;Jefe de la División de Desarrollo y Proyectos del Comando Logístico;18-07-2019;reunión
2019;3;ad008352953;MAQUETA SATELITAL;Orlando Franchi Brughera;AD008129184;FUERZA AÉREA DE CHILE;ad008;Jefe de la División de Desarrollo y Proyectos del Comando Logístico;10-07-2019;reunión
2019;3;ad022357633;Gorro replica Simón Bolivar;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-09-2019;Día de las Glorias del Ejército
2019;3;ae001348243;1 Libro La Zona Franca de Iquique, La Historia Jamás Contada;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;01-07-2019;Regalo de Cortesía
2019;3;ae001348253;1 Libro Consejo Minero 2018;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;02-07-2019;Regalo de Cortesía
2019;3;ae001348263;Memoria Anual 2018, Cámara de Comercio de Santiago CCS;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;03-07-2019;Regalo de Cortesía
2019;3;ae001348273;1 libro Monetary and Financial Stability: Transmision Mechanisms and Policy Implications, Àlvaro Aguirre, Markus Bunnermeler y Diego Saravia,;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;02-07-2019;Regalo de Cortesía
2019;3;ae001348293;1 Revista Jurídica del Ministerio Público Nro. 74, Diciembre 2018;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-07-2019;Regalo de Cortesía
2019;3;ae001348303;1 Revista Nuestra Tierra Nro. 318;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-07-2019;Cortesía por correo
2019;3;ae001348313;"1 Revista Economía y Administración Mirada FEN ""Mercado del Trabajo""";José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-07-2019;Cortesía por correo
2019;3;ae001348323;"1 Informe de Gestión 2018, Red de Alimentos ""Seguimos Uniendo Corazones""";José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;11-07-2019;Regalo de Cortesía
2019;3;ae001348333;1 Revista Visión Empresarial;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;12-07-2019;Regalo de Cortesía
2019;3;ae001348343;1 Revista de la Cámara de Comercio de Santiago Julio 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;22-07-2019;Regalo de Cortesía
2019;3;ae001348353;1 Revista El Mercurio Inversiones;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;30-07-2019;Regalo de Cortesía
2019;3;ae001348433;1 Revista El Campesino ¿Cómo Impactan las rede sociales en los consumidores?;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;03-07-2019;Regalo de Cortesìa
2019;3;ae001351493;"Invitación Ciclo de Conciertos Santa Rita ""Concierto de Primavera 2019""";José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;13-08-2019;Regalo de Cortesía
2019;3;ae001351503;1 Revista Fenabus;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-08-2019;Regalo de Cortesía
2019;3;ae001351513;1 Revista PUCV, Obsolescencia Programada: Comprar, Botar, Comprar. Nro.22-2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;22-08-2019;Regalo de Cortesía
2019;3;ae001352283;1 libro Malcriando a los Jóvenes Estadounidenses;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;23-08-2019;Cortesía por correo
2019;3;ae001352413;1 Revista de la Cámara de Comercio de Santiago , Agosto 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-08-2019;Regalo de Cortesía
2019;3;ae001352423;1 Revista NG Logística Transporte & Distribución;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-08-2019;Regalo de Cortesía
2019;3;ae001357323;1 Revista Business, Cámara Chilena Norteamericana de Comercio;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-09-2019;Regalo de Cortesía
2019;3;ae001357333;8 entradas a la Semana de la Chilenidad en el Parque Hurtado de la Reina;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;09-09-2019;Regalo de Cortesía
2019;3;ae001357343;1 libro Panorama de la Agricultura Chilena;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;16-09-2019;Cortesía por correo
2019;3;ae001352353;Revista;Cristóbal Carlos Enrique Peña Liberona;AE001172757;SUBSECRETARÍA DE HACIENDA;ae001;Jefe de Gabinete Subsecretario de Hacienda;21-08-2019;Regalo de Cortesía
2019;3;ae001347843;"Libro: ""Louis Lliboutry, El Hombre que Descifró los Glaciares""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;01-07-2019;Regalo de Cortesía
2019;3;ae001347853;"Libro: ""Ideas y Propuestas 2018-2019""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;17-07-2019;Regalo de Cortesía
2019;3;ae001359843;"Libro: ""A Short History of Brexit""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;06-09-2019;Regalo de Cortesía
2019;3;ae001359853;Un frasco con 100 ml. de miel;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;26-09-2019;Regalo de Cortesía
2019;3;ae001350313;"Libro ""Actualidad Jurídica""";Josefina Eugenia María Soto Larreategui;AE001182637;SUBSECRETARÍA DE HACIENDA;ae001;Coordinadora Legal y Administrativa;14-08-2019;Cortesía
2019;3;ae001350323;"Libro ""Actualidad Jurídica""";Juan Sebastián Araya Allende;AE001182884;SUBSECRETARÍA DE HACIENDA;ae001;Coordinador Asuntos Internacionales;14-08-2019;Obsequio
2019;3;ae001346473;Entradas para Ballet;María Francisca Dussaillant Lehmann;AE001182887;SUBSECRETARÍA DE HACIENDA;ae001;Coordinadora Social;06-07-2019;Cortesía
2019;3;ae004355823;CD Música;Francisco José Silva Durán;AE0043754;DIRECCIÓN NACIONAL DEL SERVICIO CIVIL;ae004;Jefe División Jurídica y Asuntos;23-09-2019;Visita Academia de Gobernanza China
2019;3;ae009350983;Juego de lápices de madera;Kevin Noel Cowan Logan;AE009156611;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;21-08-2019;Invitación como expostor al Seminario COOPERA: Cooperatias de ahorro y crédto y su porte social y económico: ¿Oportunidad para todos?
2019;3;ae012345453;Tres pendrive, cuatro pop socket y diez limpiador de pantalla.;Vivien Alejandra Villagran Acuña;AE01295062;SUPERINTENDENCIA DE CASINOS DE JUEGO;ae012;Jefe(a) de servicio;09-07-2019;Audiencia Ley de Lobby
2019;3;af001344933;"Publicación #NadaSobra. ""Seguimos uniendo corazones. Informe de Gestión 2018""";Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);01-07-2019;Donativo institucional
2019;3;af001344943;Revista El Pescador. El periódico del sector pesquero. Año XXI. N°79, Segundo Trimestre 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);01-07-2019;Donativo institucional
2019;3;af001344953;Business Chile, revista mayo 2019, N° 315;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);01-07-2019;Donativo institucional
2019;3;af001344963;Revista del Colegio de Ingenieros de Chile 1/2019 , Edición N° 222;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);01-07-2019;Donativo institucional
2019;3;af001344973;Revista Santiago N°7, Junio 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-07-2019;Donativo institucional
2019;3;af001344983;Revista Economía & Administración. Mirada FEN, Mayo/Junio 2019, N°174;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-07-2019;Donativo institucional
2019;3;af001344993;"Publicación ""Desde 1934 formando a los líderes del país"", de la F.E.N., Universidad de Chile";Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-07-2019;Donativo institucional
2019;3;af001345003;Informe Anual 2018, de USEC;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);04-07-2019;Donativo institucional
