Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2019;2;ab051341373;una agenda;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);10-06-2019;Recibe saludo protocolar
2019;2;ab051341453;77 entradas de cortesía;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);11-06-2019;Partido Universidad de Concepción vs Valdivia
2019;2;ab051343803;40 entradas de cortesia;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);28-06-2019;partido A.Fernandez Vial vs Colina
2019;2;ab051335573;72 entradas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);02-05-2019;partido U. de Concepción vs Curicó.
2019;2;ab051336683;40 entradas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);10-05-2019;partido A.Ferenandez Vial vs San Antonio Unido
2019;2;ab051337543;40 entradas;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);16-05-2019;partido Huachipato vs U. de Concepción.
2019;2;ab051338083;77 entradas de cortesía;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);23-05-2019;partido U. de Concepción vs O´Higgins
2019;2;ab051339663;40 entradas de cortesia;Robert Contreras Reyes;AB051174540;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);31-05-2019;partido A. Fernandez Vial vs Iberia
2019;2;ab076341263;Colección de la segunda biblioteca histórica de Tarapacá, compuesta por 15 libros.;Alberto Martínez Quezada;AB076174429;GOBIERNO REGIONAL REGIÓN DE TARAPACÁ;ab076;Consejero(a) Regional;07-06-2019;Por el cargo que detento como consejero regional
2019;2;ab093332863;"libro: "" Flores de la comuna de Caldera Región de Atacama""";Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);15-04-2019;audiencia
2019;2;ab093343453;Agenda, lapiz , llavero, galvano;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);25-06-2019;Ceremonia Alumnos Egresados de Derecho Universidad Central
2019;2;ab093335673;Fotografía personajes tipicos;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);02-05-2019;reunión con Alcaldes
2019;2;ab093336463;Café;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);09-05-2019;Entregado a través Jefe de Reinserción social
2019;2;ab093332883;Agenda 2019,  Calendario 2019 libro, Informe de Gestión;Guido Omar Benavides Araneda;AB093173252;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Jefe(a) de Gabinete;11-04-2019;audiencia
2019;2;ac001330573;UNA CAJA Y JARRÓN DE MÁRMOL CON DISEÑOS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;01-04-2019;VISITA OFICIAL PRESIDENTE DE LA INDIA
2019;2;ac001332183;BANDEJA PARA SUSHI;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;10-04-2019;CORTESÍA
2019;2;ac001332313;COLLERAS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;05-04-2019;VISITA MINISTRO DE RELACIONES EXTERIORES DE URUGUAY
2019;2;ac001341323;ADORNO DE CRISTAL;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-05-2019;REUNIÓN MRT APEC CHILE 2019
2019;2;ac001341333;FIGURA DE CERÁMICA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-05-2019;REUNIÓN MRT APEC CHILE 2019
2019;2;ac001341343;PRODUCTOS GOURMET;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;07-06-2019;AUDIENCIA
2019;2;ac001336953;UN JUEGO DE TAZAS DE TE;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;13-05-2019;SEMINARIO DE LA FRANJA Y LA RUTA, ORGANIZADO POR EL SENADO
2019;2;ac001336973;COLECCION CD;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;09-05-2019;VIAJE A CIUDAD DE MÉXICO, MÉXICO
2019;2;ac001337633;CAJA CON DÁTILES;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-05-2019;SAGRADO MES DE RAMADÁN
2019;2;ac001337813;COLGANTE DE PLATA CON CARBON PATAGONICO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;22-05-2019;EVENTO MUJER EXPORTA DE PROCHILE
2019;2;ac001337823;VINOS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;22-05-2019;EVENTO MUJER EXPORTA PROCHILE
2019;2;ac001337843;CUADRO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-05-2019;REUNION SOM2-MRT, APEC CHILE 2019
2019;2;ac001337853;PISA PAPEL DE VIDRIO Y COBRE;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-05-2019;SOM2-MRT, APEC CHILE 2019
2019;2;ac001357373;Candelabro cerámica Delft;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;25-05-2019;Participación como jurado en ronda final Competencia Telders de Derecho Internacional, La Haya
2019;2;ac005344383;(1) Lapicera Caran D'ache Suiza, (1) Folleto 100 Años de presencia diplomática Suiza en Chile,(2) Folleto Suiza Chile/Cooperación en Chile-Una Alianza Sostenible;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;04-06-2019;Atención
2019;2;ac005344393;(1) Corbata de Seda;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;10-06-2019;Atención
2019;2;ad006336993;GALVANO REPRESENTATIVO;Rodrigo Hernan Urrutia Oyarzùn;AD006155845;EJÉRCITO DE CHILE;ad006;Comandante de Apoyo a la Fuerza;08-05-2019;REUNIÓN LEY DEL LOBBY
2019;2;ad006341773;Un cuadro fotografía aérea de la Medialuna Monumental y un galvano de madera con figura en cobre;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;02-05-2019;71° Campeonato Nac. de Rodeo (Rancagua). Recibido por el GDD. Esteban Guarda B. en representación del CJE
2019;2;ad006341783;2 lápices con tapa de color cobre con logo del Senado;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;02-05-2019;Saludo protocolar al Presidente del Senado, HS. Jaime Quintana Leal
2019;2;ad006341793;Un libro de la Academia de Artillería en el ex Convento de San Francisco;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;07-05-2019;Visita al Ejército de Tierra de España
2019;2;ad006341803;Un galvano con escudo bordado y un libro de la Real Academia de Sandhurst;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;09-05-2019;Visita al Ejército Británico
2019;2;ad006341813;Un galvano de la Jefatura del Estado Mayor del Ejército Británico;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;09-05-2019;Visita al Ejército Británico
2019;2;ad006341823;Plato de plata redondo con logo del Ejército del Uruguay;Ricardo Martínez Menanteau;AD006172274;EJÉRCITO DE CHILE;ad006;Comandante en Jefe del Ejèrcito;13-05-2019;Día del Ejto. Nac. Uruguay. Recibido por el GDD. E. Tejos M, quien asistió en representación del CJE
2019;2;ad008334463;MAQUETA AERONAVE- 03 CORTAPLUMAS , 09 LLAVEROS CORPORATIVOS;Orlando Franchi Brughera;AD008129184;FUERZA AÉREA DE CHILE;ad008;Jefe de la División de Desarrollo y Proyectos del Comando Logístico;09-04-2019;AUDIENCI ALOBBY
2019;2;ad010361583;Cuadro pintado en óleo;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;06-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad010361613;Cuadro pintado en óleo;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;14-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad010361623;Porta medalla de madera;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;14-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad010361633;sable;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;17-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad010361643;Réplica sable;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;17-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad010361653;Caja de artesanía en madera con logo corporativo;Hector Angel Espinosa Valenzuela;AD0107011;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Director General de la Policía de Investigaciones de Chile;24-06-2019;Saludos protocolares 86 aniversario institucional
2019;2;ad022331413;Caja de madera con botella de vino;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);04-04-2019;Aniversario Batalla de Maipú
2019;2;ad022344353;Botella Espíritu del Ecuador;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);06-06-2019;V Consejo Interministerial Binacional Chile - Ecuador
2019;2;ad022337703;Figura de Greda. Toro de color negro;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);17-05-2019;Aniversario Natalicio Comodoro Arturo Merino Benitez
2019;2;ad022340013;"Libro ""Geomática Aplicada""";Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);24-05-2019;Visita de Trabajo al Servicio Aerofotogramétrico de la FACH
2019;2;ae001333843;1 revista PUCV, El Camino a Marte en Vías de Ser una Especie Interplanetaria;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;11-04-2019;Regalo de cortesía por correo
2019;2;ae001333853;1 revista Negocios Globales Logística Transporte y Distribución;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;22-04-2019;Regalo de cortesía por correo
2019;2;ae001343483;Libro Economía Chilena Abril 2019, volúmen 22 Nro.1;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;05-06-2019;Cortesía por correo
2019;2;ae001343493;Revista del Camionero Mayo-Junio 2019 nro. 208;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;05-06-2019;Cortesía por correo
2019;2;ae001343503;Libro Cámara de Comercio de Santiago (100 años);José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;13-06-2019;Cortesía por correo
2019;2;ae001343513;Revista de Ingeniería y ciencia Universidad de Chile Magazine;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;13-06-2019;Regalo de Cortesía
2019;2;ae001343523;Libro Memoria Integrada 2018 Bancoestado;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;19-06-2019;Cortesía por correo
2019;2;ae001343533;Revista Negocios Globales Logística Transorte y Distribución;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-06-2019;Regalo de Cortesía
2019;2;ae001343543;Revista de la Cámara de Comercio de Santiago Junio 2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-06-2019;Regalo de Cortesía
2019;2;ae001343553;Revista del Colegio de Ingenieros de Chile Edición Nro. 222;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;26-06-2019;Cortesía por correo
2019;2;ae001343563;Revista El Campesino, Volúmen 150, Nro. 1.2019;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;26-06-2019;Cortesía por correo
2019;2;ae001339093;Memoria Anual Cámara Aduanera de Chile, Agentes de Aduana desde 1939;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;23-05-2019;Cortesía por correo
2019;2;ae001339103;Revista Negocios Globales Logística Transporte y Distribución;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;23-05-2019;Cortesía por correo
2019;2;ae001339113;Revista de la Cámara de Comercio de Santiago (mes de mayo);José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;27-05-2019;Regalo de Cortesía
2019;2;ae001339123;Revista Chile Forestal N°389;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;28-05-2019;Cortesía por correo
2019;2;ae001339133;Revista trimestral mes de abril;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;28-05-2019;Regalo de Cortesía
2019;2;ae001339143;Revista CAMCHAL mes de mayo, Innovación y Negocios;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;28-05-2019;Cortesía por correo
2019;2;ae001339303;1 botella de vino J. Bouchon, Reserva Cabernet Sauvignon;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;29-05-2019;Regalo de Cortesía
2019;2;ae001339313;1 pelota extra large de tenis;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;30-05-2019;Regalo de Cortesía
2019;2;ae001339473;Revista Cámara Chileno-China de Comercio, Industria y Turismo A.G.;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;30-05-2019;Cortesía por correo
2019;2;ae001333693;Cuadro de cerámica pequeño;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;11-04-2019;Regalo de Cortesía
2019;2;ae001335393;"Un par de Colleras y Libro: ""Chile: Cumbres y Glaciares""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;29-04-2019;Regalo de Cortesía
2019;2;ae001353793;Caja con frutos tradicionales de Arabia Saudita;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;17-05-2019;Regalo de Cortesía
2019;2;ae001353963;Caja de té inglés;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;29-05-2019;Regalo de Cortesía
2019;2;ae002334103;Representación en vidrio de Minibus Jeepney;José Pablo Gómez Meza;AE00212586;DIRECCION DE PRESUPUESTOS (DIPRES);ae002;Jefe División de Finanzas Públicas;23-04-2019;"Exposición ""Tax Statistics, the assessment and control of specific taxes"" a delegación del Gobierno Filipino en visita a Chile."
2019;2;ae009342773;Caja de chocolates, Varsovienne;Mauricio Larraín Errázuriz;AE009156614;SUPERINTENDENCIA DE VALORES Y SEGUROS;ae009;Comisionado del Consejo de la Comisión para el Mercado Financiero;20-06-2019;Primera versión de Board Meeting: “Desafíos Regulatorios y Diversidad”
2019;2;af001330893;Revista Occidente N°492, abril 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);02-04-2019;Donativo institucional
2019;2;af001332203;Revista PUCV, N°21, 2019;Gonzalo Blumel Mac-iver;AF001173084;SUBSECRETARÍA GENERAL DE LA PRESIDENCIA;af001;Ministro(a);10-04-2019;Donativo institucional
