Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2016;1;ab00176863;"libro  ""PERU ARTE CONTEMPORANEO, 25 ARTISTAS""";Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);04-01-2016;Saludos de Fin de Año
2016;1;ab00176873;"Libro ""OPERACIÓN CONDOR, Historias Personales, memorias compartidas";Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);04-01-2016;Difundir la publicación
2016;1;ab00181763;Canasto con diferentes productos;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);18-01-2016;13° Juegos Panamericanos Maccabi-Chile 2015
2016;1;ab00181773;Medallero con 4 medallas;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);18-01-2016;13° Juegos Panamericanos Maccabi- Chile 2015
2016;1;ab00182153;"libro  ,  ""Genio del Pueblo""  Pablo de Rokh";Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);19-01-2016;Dar a conocer los proyectos de rescate patrimonial que ha emprendido Aguas Andinas
2016;1;ab00179573;dos entradas para Santiago a Mil;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);07-01-2016;regalo
2016;1;ab00179903;libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);08-01-2016;regalo
2016;1;ab00186243;calendario;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);01-03-2016;regalo
2016;1;ab00186253;Libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);01-03-2016;regalo
2016;1;ab00186283;Libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);01-03-2016;Regalo
2016;1;ab00285943;caja de chocolates;Viviana Betancourt Gallegos;AB00223776;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Jefa de División de Políticas y Estudios;22-01-2016;Participación en el desarrollo del Concurso de Políticas Públicas
