Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2016;2;ab001105953;Libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);05-05-2016;Regalo
2016;2;ab001109013;Libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);17-05-2016;regalo
2016;2;ab002105273;Revista En Concreto N° 155, abril 2016;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);02-05-2016;Cortesía enviada por correo.
2016;2;ab002105283;Encuesta 2015: Relación entre mandantes y contratistas.;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);02-05-2016;Cortesía enviada por correo.
2016;2;ab002105293;Revista N° 911. Panadería y pastelería tradicional chilena.;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);02-05-2016;Cortesía enviada por correo.
2016;2;ab002106443;Texto Asociativismo Intercomunal en América Latina;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);09-05-2016;Cortesía enviada por correo.
2016;2;ab002110153;Revista En Concreto N° 156, mayo 2016;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);20-05-2016;Cortesía enviada por correo.
2016;2;ab002110173;Discursos por una nueva membresía... del Instituto O´Higginiano de Chile ;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);23-05-2016;Cortesía enviada por correo.
2016;2;ab002111603;Revista de la Cámara de Comercio de Santiago, mayo 2016.;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);30-05-2016;Cortesía enviada por correo.
2016;2;ab002113673;Dos Invitaciones al Homenaje del Cineasta Silvio Caiozzi.;Ricardo Cifuentes Lillo;AB002648;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);06-06-2016;Cortesía enviada por correo.
