Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2015;3;ab01530163;Lápiz;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;Cumpleaños Sr. Intendente
2015;3;ab01530173;Libro Institucional;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;205 Aniversario Servicio Gobierno Interior
2015;3;ab01530183;Botella de Vino ;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;Cumpleaños Sr. Intendente
2015;3;ab01530193;Cuadro con fotografía Institucional ;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;205 Aniversario Servicio Gobierno Interior
2015;3;ab01530203;Libro de Arturo Prat;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;Cumpleaños Sr. Intendente
2015;3;ab01530213;Escultura de madera con albornoz;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;205 Aniversario Servicio Gobierno Interior
2015;3;ab01530223;Par de zapatos;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;Cumpleaños Sr. Intendente
2015;3;ab01530233;Cuadro con foto Institucional;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;205 Aniversario Servicio Gobierno Interior
2015;3;ab01530243;Par de colleras con logo Institucional;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;20-08-2015;Cumpleaños Sr. Intendente
2015;3;ab01538543;Estatuilla con Águila;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;18-09-2015;Fiestas Patrias
2015;3;ab01538553;Figura con Ancla en Bronce;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;18-09-2015;Fiestas Patrias
2015;3;ab01538563;Cuadro Institucional;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;18-09-2015;Fiestas Patrias
2015;3;ab01538573;Cuadro con fotografía antigua de Magallanes;Jorge Mauricio Flies Añon;AB0152423;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Jefe(a) de servicio;18-09-2015;Fiestas Patrias
2015;3;ab01621433;Echarpe de lana, color rojo con broche (trapelacucha de alpaca);Morin Edith Contreras Concha;AB0163060;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendenta;08-07-2015;We Tripantu - Año Nuevo Mapuche
2015;3;ab01622073;20 Entradas ;Morin Edith Contreras Concha;AB0163060;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendenta;10-07-2015;Encuentro Deportivo entre Club Deportivo Universidad de Chile y Club Deportivo OHiggins  S.A.D.P.
2015;3;ab01622903;20 entradas;Morin Edith Contreras Concha;AB0163060;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendenta;15-07-2015;Encuentro Deportivo entre Club Deportivo OHiggins S.A.D.P. y Club Deportivo Curicó Unido
2015;3;ab01624013;20 entradas sector marquesina;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;28-07-2015;Encuentro Deportivo entre C.D. OHiggins y C.D. Rangers
2015;3;ab01626063;20 Entradas sector Marquesina;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;05-08-2015;Encuentro Deportivo entre Club Deportivo Universidad de Chile y Club Deportivo OHiggins S.A.D.P.
2015;3;ab01627823;20 Entradas sector Marquesina;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;20-08-2015;Encuentro Deportivo Club Deportivo OHiggins  S.A.D.P. v/s Club Deportivo Wanders
2015;3;ab01629223;20 entradas sector  marquesinas;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;27-08-2015;Encuentro Deportivo entre Club San Marcos de Arica y Club Deportivo OHiggins S.A.D.P.
2015;3;ab01631563;20 entradas sector marquesina;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;02-09-2015;Encuentro Deportivo entre Club Universidad de Concepción y Club Deportivo OHiggins S.A.D.P.
2015;3;ab01635983;libro Jotabeche 40, Edición Especial;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;02-09-2015;encuentro Culto Evangelico
2015;3;ab01635993;"LIbro ""Testimonio de Fe""";Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;02-09-2015;encuentro Culto Evangelico
2015;3;ab01636003;"Libro ""Censos en Chile""";Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;08-09-2015;Visita protocolar Director Regional del Ine
2015;3;ab01636013;20 entradas sector marquesina;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;23-09-2015;encuentro Deportivo entre Club Deportivo OHiggins v/s Audax Italiano
2015;3;ab01637853;Set de mate, libro, galvano y portaretrato de peltre con atril;Juan Ramón Godoy Muñoz;AB0167745;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente;28-09-2015;visita de Delegación de Bomberos Voluntarios de San Francisco de Córdoba- Regional 1, Argentina
2015;3;ab01725963;Entrada doble;Claudia Ivonne Rojas Campos;AB0177772;INTENDENCIA REGIÓN DE TARAPACÁ;ab017;Intendente(a);29-07-2015;"Avant Premiere Película ""Los 33"""
2015;3;ab01833303;Tetera y cajas de té ;Gabriel Alejandro Aldoney Vargas;AB01810081;INTENDENCIA REGIÓN DE VALPARAÍSO;ab018;Intendente(a) Gabriel Aldoney Vargas;10-09-2015;Saludo protocolar 
2015;3;ab01833593;Botella de Cerveza;Gabriel Alejandro Aldoney Vargas;AB01810081;INTENDENCIA REGIÓN DE VALPARAÍSO;ab018;Intendente(a) Gabriel Aldoney Vargas;11-09-2015;Fiestas Patrias 
2015;3;ab01921353;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;06-07-2015;Ejemplar N°236
2015;3;ab01922013;Pintura hecha por niños de Jardín Infantil;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;10-07-2015;Inauguración Jardín Infantil Chiguay 2015
2015;3;ab01923433;Casaca Pluma, impermeable de color azul eléctrico;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;15-07-2015;Visita gimnasio La Tortuga, para dare a conocer medidas de seguridad y desvío de tránsito durante días de realización Copa Davis 2015
2015;3;ab01924173;Reloj Mural;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-07-2015;Cierre Ceremonia entrega incentivos Viñateros, Ranquil
2015;3;ab01924353;REVISTA DE LA PANADERIA Y PASTELERIA TRADICIONAL CHILENA;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;24-07-2015;REVISTA N°901
2015;3;ab01924363;REVISTA ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;29-07-2015;Edición 237 Julio
2015;3;ab01927063;Libro;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;17-08-2015;Exposición en Sala Andes Alumna Rosmarie Prim
2015;3;ab01927183;Saquito de Semillas;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;15-08-2015;Celebración día del Campesino Trehuaco 2015
2015;3;ab01927953;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;17-08-2015;96 años Universidad de Concepción, Ejemplar N°35, Julio de 2015
2015;3;ab01927963;Revista Past&Panhe, Ejemplar N°902 Julio de 2015;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;17-08-2015;Revista de Panadería y Pastelería Tradicional Chilena
2015;3;ab01927973;Revista PUCV;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;18-08-2015; Ejemplar N°10, 2015
2015;3;ab01927983;Revista El Pescador;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;18-08-2015;Edición N°65
2015;3;ab01928543;Revista Edición N°238 Agosto 2015;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;24-08-2015;Edición N°238
2015;3;ab01929243;REVISTA ALDAMIR;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-08-2015;EDICION 107 ALDAMIR
2015;3;ab01929253;REVISTA;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-08-2015;REVISTA INDUAMBIENTE EDICION N°135 AGOSTO 2015
2015;3;ab01929263;REVISTA;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-08-2015;REVISTA PAST & PANHE EDICION N°903
2015;3;ab01929273;REVISTA;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-08-2015;EDICION N°148   EN CONCRETO 
2015;3;ab01929763;Marco con foto;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;28-08-2015;Celebración 25 años de la ratificación de la Convención Derechos del Niño
2015;3;ab01929773;Galvano de Reconocimiento;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;28-08-2015;Clase Inaugural Derecho Santo Tomás
2015;3;ab01931543;Fotografía;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;02-09-2015;Sesión de Consejo Regional en Provincia de Ñuble
2015;3;ab01933313;Revista, folleto, banderín;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;10-09-2015;Saludo Protocolar Delegación China - San Pedro de la Paz
2015;3;ab01933383;2  Carbón de piedra;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;10-09-2015;Puesta de la Primera Piedra de Teatro Regional
2015;3;ab01933443;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;08-09-2015;Revista QUE PASA Edición 2317
2015;3;ab01934393;Lápiz Pasta con logo institucional;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;15-09-2015;Saludo Protocolar Jefe Regional PDI
2015;3;ab01934673;Retablo;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;08-09-2015;Actividad Ferias Libres Sercotec
2015;3;ab01934733;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;15-09-2015;Edición N°08
2015;3;ab01937883;Caja con Mariscos varios (3 kilos aprox.);Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;28-09-2015;Inauguración de Planta de Salmones Empresa Blumar Talcahuano
2015;3;ab01938953;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;22-09-2015;Edición Año 4 - N°6 Cámara Chilena de la Construcción
2015;3;ab01938973;Revista NOS Edición N°239;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;23-09-2015;Edición N°239
2015;3;ab01938993;Memoria Anual 2015;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;24-09-2015;Memoria Anual 2015
2015;3;ab01939003;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;25-09-2015;Revista En Concreto Edición N°149
2015;3;ab01939013;Revista;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;28-09-2015;Revista Past & Panhe
2015;3;ab01939043;Jarro de Greda;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;29-09-2015;Día Mundial del Turismo en Fuerte Nacimiento
2015;3;ab02031453;2 botellas de vno;Hugo Segundo Veloso Castro;AB0204331;INTENDENCIA REGIÓN DEL MAULE;ab020;Intendente(a);02-09-2015;Seminario Terroir Carignan
2015;3;ab02150673;100 Poleras,.  Hombres y mujeres, tallas S, M, L, XL;Claudio Benjamín Orrego Larraín;AB0212313;INTENDENCIA REGIÓN METROPOLITANA DE SANTIAGO;ab021;Intendente(a);17-08-2015; Maraton de Santiago 2015
2015;3;ab02241393;01 cuadro de Arica hecho por niños ;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);28-09-2015;visita a la autoridad
2015;3;ab02241403;01 Poncho;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);28-09-2015;visita a la autoridad
2015;3;ab02241413;01 foto de Arica antiguo;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);25-09-2015;visita a la autoridad
2015;3;ab02223263;CD;Andrea Macarena  Murillo Neumann;AB0223976;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernadora Provincial de Arica;22-07-2015;Audiencia con el Sr. Carlos Colque Araya
2015;3;ab02635943;Libro;Fabiola Andrea Rivero Rojas;AB0263954;GOBERNACIÓN PROVINCIAL DE ANTOFAGASTA;ab026;Gobernador(a);22-09-2015;Visita Protocolar Embajador de China
