Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2015;4;ab00161283;tarjetero de madera con medalla recordatoria;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);15-12-2015;Conmemoración del 80° Aniversario de la  Asociación  de Exportadores de Frutas 
2015;4;ab00161293;1 caja de cerezas;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);15-12-2015;Conmemoración del 80° Aniversario de la  Asociación  de Exportadores de Frutas 
2015;4;ab00161823;libro NOTABLES;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);16-12-2015;divulgar la publicación
2015;4;ab00161933;Calendario;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);17-12-2015;Saludos de Fin de Año
2015;4;ab00169813;Tabla de queso;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);23-12-2015;presente Navidad
2015;4;ab00169833;"Libro  ""Revuelta Mistral"" Vida de Gabriela Mistral";Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);28-12-2015;Recopilación de recortes de prensas donados por diferentes bibliotecas y facultad de Filosofía U de Chile
2015;4;ab00169853;Calendario;Mahmud Aleuy Peña y Lillo;AB001431;SUBSECRETARÍA DEL INTERIOR;ab001;Subsecretario(a);23-12-2015;Navidad
2015;4;ab00153373;Libro;Ricardo Montero Allende;AB0014533;SUBSECRETARÍA DEL INTERIOR;ab001;Jefe(a) de Gabinete;17-11-2015;Reunión
2015;4;ab00162143;Libro;Ricardo Montero Allende;AB0014533;SUBSECRETARÍA DEL INTERIOR;ab001;Jefe(a) de Gabinete;17-12-2015;Navidad
2015;4;ab00162763;Agenda;Ricardo Montero Allende;AB0014533;SUBSECRETARÍA DEL INTERIOR;ab001;Jefe(a) de Gabinete;18-12-2015;Navidad
2015;4;ab00141843;Recuerdo conmemorativo del el triunfo de Chile, en la Copa América.;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);06-10-2015;Recuerdo conmemorativo del el triunfo de Chile, en la Copa América.
2015;4;ab00151543;calendario;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);09-11-2015;Regalo fiestas de fin de año
2015;4;ab00153353;Libro;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);17-11-2015;Regalo en una audiencia
2015;4;ab00154333;Lápiz;Jorge Alfonso Burgos Varela;AB0014534;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);23-11-2015;Agradecimientos por el apoyo en la organización de la Copa Mundial Sub Sub 17
