Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2018;2;ab001249193;Libro;Andrés Chadwick Piñera;AB001173929;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);12-04-2018;Regalo cortesía
2018;2;ab001250633;Libro;Andrés Chadwick Piñera;AB001173929;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);20-04-2018;Regalo cortesía
2018;2;ab001250643;Libro;Andrés Chadwick Piñera;AB001173929;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);20-04-2018;Regalo cortesía
2018;2;ab001250653;Libro;Andrés Chadwick Piñera;AB001173929;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);19-04-2018;Regalo cortesía
2018;2;ab001254973;Botella Vino;Andrés Chadwick Piñera;AB001173929;SUBSECRETARÍA DEL INTERIOR;ab001;Ministro(a);30-04-2018;Regalo cortesía
2018;2;ab002247353;2 lapiceras con el nombre de Chimbarongo;Felipe Salaberry;AB002173323;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);02-04-2018;Audiencia en la SUBDERE
2018;2;ab002247513;MEDALLA CON EL ESCUDO DE LA COMUNA DE FRESIA, POR CONMEMORACIÓN DE SUS 90 AÑOS;Felipe Salaberry;AB002173323;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);02-04-2018;AUDIENCIA EN SUBDERE
2018;2;ab002248313;ARTESANÍA EN MADERA CON EL NOMBRE DE “MUNICIPALIDAD DE PINTO ”;Felipe Salaberry;AB002173323;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);05-04-2018;AUDIENCIA EN SUBDERE
2018;2;ab002248813;"ALFAJORES ""SAN ANDRÉS""";Felipe Salaberry;AB002173323;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);09-04-2018;AUDIENCIA EN SUBDERE
2018;2;ab002252023;"PLATO DECORATIVO que dice ""CANADA""";Felipe Salaberry;AB002173323;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);ab002;Subsecretario(a);24-04-2018;Pasa por la Moneda y deja presente con la secretaria del Subsecretario
2018;2;ab010249803;Libro;Geoconda Navarrete Arratia;AB010172722;INTENDENCIA REGIÓN DE AYSÉN;ab010;Intendente(a);17-04-2018;Saludo Protocolar
2018;2;ab010249993;un cuadro en telar;Geoconda Navarrete Arratia;AB010172722;INTENDENCIA REGIÓN DE AYSÉN;ab010;Intendente(a);18-04-2018;Punto Prensa Subsecretaría de la Niñez
2018;2;ab010252473;Galbano;Geoconda Navarrete Arratia;AB010172722;INTENDENCIA REGIÓN DE AYSÉN;ab010;Intendente(a);24-04-2018;Aniversario Gobierno Regional Aysén (25 años)
2018;2;ab015254033;Llavero institucional y lápiz de pasta institucional;Christian Matheson Villán;AB015172853;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Intendente(a);12-04-2018;Saludo Protocolar a Sr. Intendente de Presidenta Corte de Apelaciones de Punta Arenas
2018;2;ab015254053;Cuadro con láminas de programa Alimentación Responsable;Christian Matheson Villán;AB015172853;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Intendente(a);12-04-2018;Saludo Protocolar a Sr. Intendente de Sra. Daniela Droguett de Wildlife Conservation Society
2018;2;ab015254073;Libro 20° Edition FIDAE 2018;Christian Matheson Villán;AB015172853;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Intendente(a);16-04-2018;Envío de obsequio Comandante en Jefe IV Brigada Aérea
2018;2;ab015254103;Libro Reservas Naturales Urbanas, descubriendo vida en la ciudad de Punta Arenas Libro las Aves de Última Esperanza y sus ambientes.;Christian Matheson Villán;AB015172853;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Intendente(a);13-04-2018;Saludo Protocolar de Agrupación Ecológica Patagonia
2018;2;ab015254113;Libro Earth as ART (NASA);Christian Matheson Villán;AB015172853;INTENDENCIA REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA;ab015;Intendente(a);19-04-2018;Saludo Protocolar a Sr. Intendente de SSC SPACE CHILE S.A.
2018;2;ab016247603;Juego de tazas de té;Juan Manuel Masferrer Vidal;AB016173968;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente(a);05-04-2018;encuentro protocolar
2018;2;ab016247623;Libro y camiseta deportiva;Juan Manuel Masferrer Vidal;AB016173968;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente(a);05-04-2018;Visita a Complejo Deportivi El Monasterio Celeste, con motivo del aniversario N° 63 del Club Deportivo O'Higgins
2018;2;ab016248743;20 entradas marquesinas;Juan Manuel Masferrer Vidal;AB016173968;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente(a);12-04-2018;Encuentro Deportivo C.D. O'Higgins v/s Universidad Católica
2018;2;ab016249593;lápiz de cobre;Juan Manuel Masferrer Vidal;AB016173968;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente(a);17-04-2018;Reunión con Sindicato Sinatrach
2018;2;ab016250453;20 entradas marquesinas;Juan Manuel Masferrer Vidal;AB016173968;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente(a);19-04-2018;Encuentro Deportivo C.D. O'Higgins v/s Curicó Unido
2018;2;ab019248763;Pendrive, Bomberos Concepción;Jorge Ulloa Aguillon;AB019175825;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente(a);11-04-2018;Audiencia saludo protocolar
2018;2;ab019249883;LIBRO;Jorge Ulloa Aguillon;AB019175825;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente(a);18-04-2018;SALUDO PROTOCOLAR
