Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion
2016;3;ab016128273;Invitaciones marquesinas;Pablo Manuel Silva Amaya;AB01646538;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente Regional de OHiggins;18-08-2016;Encuentro Deportivo entre C.D. OHiggins v/s Deportes Temuco
2016;3;ab016134553;Invitaciones Marquesinas;Pablo Manuel Silva Amaya;AB01646538;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente Regional de OHiggins;08-09-2016;Encuentro Deportivo  Club OHiggins v/s Deportes Huachipato
2016;3;ab016136053;Invitaciones Marquesinas;Pablo Manuel Silva Amaya;AB01646538;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente Regional de OHiggins;21-09-2016;Encuentro Deportivo C.D. O´Higgins v/s Unión Española
2016;3;ab016138333;invitaciones marquesina;Pablo Manuel Silva Amaya;AB01646538;INTENDENCIA REGIÓN DEL LIBERTADOR BERNARDO O'HIGGINS;ab016;Intendente Regional de OHiggins;22-09-2016;Encuentro Deportivo entre C.D. Ohiggins V/s Audax Italiano
2016;3;ab019119963;Libro 100 años Ferrocarril Arica - La Paz;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;07-07-2016;Inauguración Escuela Dicore
2016;3;ab019120033;Lápiz tinta;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;07-07-2016;Reunión con Jefe Administrativo PDI
2016;3;ab019121883;Cuadernos, Lápiz y porta tarjetas;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;19-07-2016;Inicio programa Vacaciones Sernatur, Huáscar Talcahuano
2016;3;ab019121983;Libro Innovación Universidad de Chile, 1 cuaderno Facultad de Economía UNEGOCIOS;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;19-07-2016;Reunión con Sr. Intendente, presentación Institucional Centro de Desarrollo Regional Universidad de Chile
2016;3;ab019122113;2 entradas Cena de la Luz, 1 Calendario escritorio;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;19-07-2016;Reunión solicitada por Plataforma Lobby
2016;3;ab019124303;Lapiz institucional Transelec;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;26-07-2016;Ceremonia Inauguración 2da Linea de Transmición Provincia de Arauco
2016;3;ab019124313;Cuadro con fotos de Diplomado en Desarrollo de Habilidades Directivas;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;27-07-2016;Ceremonia Titulación DHD-UdeC
2016;3;ab019124333;Canasto con mermelada, huevos, surtido de verduras, tortilla de rescoldo;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;29-07-2016;Inauguración Espacio Público y firma de Convenio de Luminarias 
2016;3;ab019127133;Libreta Apuntes;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;08-08-2016;Reentrenamiento pdi microtráfico
2016;3;ab019127143;2 Peluches Mascotas Juegos La Araucanía;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;09-08-2016;Lanzamiento Juegos Araucanía con Delegación Argentina
2016;3;ab019135533;Invitación Partido Súper Copa ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;15-09-2016;Partido Súper Copa: Universidad Católica vs Universidad de Chile
2016;3;ab019137183;Guía Turística San Carlos, Libro Lugares e Historias San Carlos, Banderín San Carlos,  Cuadro de Distinción ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;21-09-2016;Inauguración Edificio Municipal
2016;3;ab019137193;Pan de Lota;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;24-09-2016;Dialogo Participativo con Ministro Díaz en Coronel
2016;3;ab019137203;Cuaderno ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;23-09-2016;Encuentro Mujeres Líderes
2016;3;ab019137213;Libro Desarrollo Humano en Chile, Los tiempos de la politización;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;07-09-2016;Entrevista con Sra. Isabel Ortínz.  PNUD - UBB
2016;3;ab019137223;Porta llaves de Madera ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;24-09-2016;Diálogo Participativo 
2016;3;ab019137233;Revista Anuario 2014 y Cuaderno ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;28-09-2016;Entrevista alumnos del Colegio Concepción
2016;3;ab019139633;Libro Bases para un Chile Sostenible 2016-2025, Cuesta de Gestión 2014-2016 ;Rodrigo Gonzalo Díaz Worner;AB0192044;INTENDENCIA REGIÓN DEL BÍO BÍO;ab019;Intendente Regional;30-09-2016;Reunión con Cámara Chilena de la Construcción
2016;3;ab022139313;Reloj de Pared;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N°136 de la Gobernación Provincial de Arica
2016;3;ab022139333;Escultura Equina;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N° 136 de la Gobernación Provincial de Arica
2016;3;ab022139343;Busto del Quijote;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N° 136 Gobernación Provincial de ARica
2016;3;ab022139353;Colibri de Arica Tallado en Vidrio;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N°136 Gobernación Provincial de Arica
2016;3;ab022139363;Caja con Accesorios de Vino;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N° 136 Gobernación Provincial de Arica
2016;3;ab022139373;CD Doble de los Cuatro Cuartos;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N° 136 Gobernación Provincial de Arica
2016;3;ab022139383;CD Los Prisioneros del Folklore;Ricardo Luis Sanzana Oteiza;AB02217376;GOBERNACIÓN PROVINCIAL DE ARICA;ab022;Gobernador(a);29-09-2016;Aniversario N° 136 Gobernación Provincial de Arica
2016;3;ab031145123;Reloj ;Alexandra Laura Lucia Yamila Núñez Sorich;AB0315111;GOBERNACIÓN PROVINCIAL DE HUASCO;ab031;Gobernador(a);07-07-2016;Reconocimiento por apoyo a la Fundación 
2016;3;ab031145133;Mermeladas, Telares, tejidos ;Alexandra Laura Lucia Yamila Núñez Sorich;AB0315111;GOBERNACIÓN PROVINCIAL DE HUASCO;ab031;Gobernador(a);28-09-2016;Reconocimiento por apoyo entregado 
2016;3;ab046123443;Una mini Estatuilla de un León dentro de una cajita de Madera color marmol;OSCAR ANTONIO VEGA GUTIERREZ;AB0463327;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;GOBERNADOR;11-07-2016;Participa en reunión de trabajo con el Gobernador, Chino de Gangzhou, hebei China, para el establecimiento de hermanamiento de Ciudades, con la participación del Consejero Económico de la Embajada de China en Chile y de una Comisión de 12 ejecutivos Guber
2016;3;ab046123453;Un  Pergamino Chino;JOSE MIGUEL CASTILLO ROJAS;AB0463329;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;JEFE DE GABINETE;11-07-2016;Participa en reunión de trabajo con el Gobernador, Chino de Gangzhou, hebei China, para el establecimiento de hermanamiento de Ciudades, con la participación del Consejero Económico de la Embajada de China en Chile y de una Comisión de 12 ejecutivos Guber
2016;3;ab049132343;ESTAMPADO;LORENA ANDREA VERA ARRIAGADA;AB0494967;GOBERNACIÓN PROVINCIAL DE ÑUBLE;ab049;Gobernador(a);01-09-2016;AUDIENCIA 
2016;3;ab051122823;Galvano de reconocimiento;Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);20-07-2016;Ceremonia reconocimiento Grupo USAR
2016;3;ab051122833;10 Entradas Exposición Oceanos (Para organizaciones sociales);Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);21-07-2016;Exposición
2016;3;ab051135053;Artesania;Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);02-09-2016;Inauguración ExpoMundo Rural Indap 2016
2016;3;ab051135063;FLORES;Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);25-08-2016;EREDE 2016
2016;3;ab051135113;58 ENTRADAD ;Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);15-09-2016;PARTIDO U.CATOLICA Y U.DE CHILE
2016;3;ab051135553;10 ENTRADAS  ;Maria Andrea Muñoz Araya;AB0513015;GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN;ab051;Gobernador(a);16-09-2016;PARTIDO HUACHIPATO CON COLO COLO
2016;3;ab054137453;Carpeta Ejecutiva;JOSE FRANCISCO JUAN DIEGO MONTALVA FEUERHAKE;AB0543539;GOBERNACIÓN PROVINCIAL DE CAUTÍN;ab054;Gobernador Provincial de Cautín;29-09-2016;Ceremonia de entrega de ayuda social Orasmi
2016;3;ab062137513;Vinos y souvenir;Paz Maritza Foitzich Sandoval;AB0624949;GOBERNACIÓN PROVINCIAL DE AYSÉN;ab062;Gobernador(a);29-09-2016;Invitación a muestra Folclorica
2016;3;ab068139523;LIBRO;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);11-08-2016;POLÍTICA FORESTAL 2015-2035
2016;3;ab068139533;LIBRO;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);11-08-2016;UNIVERSIDADES ESTATALES 
2016;3;ab068139543;CUADERNO ;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);23-08-2016;FORTALECIMIENTO EDUCACION PUBLICA
2016;3;ab068139563;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);23-08-2016;INDAP MEJORA SUS POLITICAS CON COMUNIDADES INDIGENAS
2016;3;ab068139573;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);06-09-2016;SISTEMATIZACION Y LECCIONES APRENDIDAS EN LA INTERVENCION CON LA POBLACION RECLUSAS FEMENINA QUE FAVOREZCAN LA REINSERCIÓN
2016;3;ab068139583;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);06-09-2016;EDICION ESPECIAL
2016;3;ab068139603;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);09-09-2016;PUBLICACION CAMBIO CONSTITUCIONAL EN DEMOCRACIA
2016;3;ab068166473;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);09-09-2016;GESTION Y POLITICAS PUBLICAS
2016;3;ab068166483;REVISTA;Patricio Fernando Oyarzo Gáez;AB0681413;GOBERNACIÓN PROVINCIAL DE LA ANTÁRTICA CHILENA;ab068;Gobernador(a);30-08-2016;MENSUAL
2016;3;ab071134643;Pisa Papel de madera con figura de emboque;Gustavo  Armando Marcos Escobar;AB0713949;GOBERNACIÓN PROVINCIAL DE MAIPO;ab071;Gobernador(a);12-09-2016;Celebración Fiestas patrias
2016;3;ab077119293;"Libro ""Universidades Estatales para el Desarrollo de Chile"".";Mario Gilberto Acuña Villalobos;AB07714024;GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA;ab077;Consejero(a) Regional, Mario Acuña Villalobos;01-07-2016;Realización de informe Conformación de un sistema de Educación Superior Estatal para la descetralización, la creación de conocimiento y la cohesión social del país.
2016;3;ab079121633;lapicera;Raúl Godoy Barraza;AB07911148;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121643;libro;Raúl Godoy Barraza;AB07911148;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121613;libro;José Sulantay Silva;AB07911156;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121623;lapicera;José Sulantay Silva;AB07911156;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121673;libro y lapicera;Gloria Torres Espejo;AB07911159;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121653;libro y lapicera;Marcelo Castagneto Arancibia;AB07911163;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121593;libro;José Montoya Ángel;AB07911170;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121603;lapicera;José Montoya Ángel;AB07911170;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121663;libro y lapicera;CARLOS GALLEGUILLOS ROJO;AB07911177;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079123543;libro y lapicera;Teodoro Aguirre Álvarez;AB07911180;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123553;libro y lapicera;Teodoro Aguirre Álvarez;AB07911180;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123533;libro y lapicera;Miguel Ángel Solis Viera;AB07911185;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123523;libro y lapicera;Alberto Gallardo Flores;AB07911187;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123513;libro y lapicera;Lidia Zapata Pastén;AB07911191;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123503;libro y lapicera;Hanna Jarufe Haune;AB07911193;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del consejo
2016;3;ab079123593;libro y lapicera;Fernando Gallardo Pereira;AB07911195;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123573;libro y lapicera;Denis Cortés Aguilera;AB07911200;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123583;libro y lapicera;Angela Maria Rojas Escudero;AB07911202;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079123563;libro y lapicera;Agapito Santander Marín;AB07911206;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;27-07-2016;secretaría del Consejo Regional 
2016;3;ab079121573;libro;Eduardo Alcayaga Cortés;AB07911384;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079121583;lapicera;Eduardo Alcayaga Cortés;AB07911384;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;18-07-2016;secretaría  del consejo regional 
2016;3;ab079137313;lapicera, ;Macarena Matas Picart;AB07961631;GOBIERNO REGIONAL REGIÓN DE COQUIMBO;ab079;Consejero(a) Regional;29-09-2016;"Lanzamiento de ""Chile te quiero"", Coquimbo"
2016;3;ab084132303;Cuadro Madera en reconocimiento a labor de cooperación con la comunidad San Nicolas;Cristian Quiroz Reyes;AB08411963;GOBIERNO REGIONAL REGIÓN DEL BÍO BÍO;ab084;Consejero(a) Regional;19-08-2016;Reunion con la comunidad
2016;3;ab084138143;Cuaderno Corporativo, Lapiz Marcador del Libro, Mini Set de Escritorio Corporativo, Imán Flex con lápiz ;Cristian Quiroz Reyes;AB08411963;GOBIERNO REGIONAL REGIÓN DEL BÍO BÍO;ab084;Consejero(a) Regional;21-09-2016;Inauguración de Edificio Consistorial Comuna de San Carlos
2016;3;ab085137533;"Artesania madera , Trompo ""fiestas Patrias""";Hilario Huirilef Barra;AB0859103;GOBIERNO REGIONAL REGIÓN DE LA ARAUCANÍA;ab085;Consejero(a) Regional;12-09-2016;Celebración Fiestas Patrias
2016;3;ab085137553;Galbano madera con lamina grabada;Hilario Huirilef Barra;AB0859103;GOBIERNO REGIONAL REGIÓN DE LA ARAUCANÍA;ab085;Consejero(a) Regional;30-09-2016;Reconocimiento por su destacado apoyo a la agrupación
2016;3;ab090120783;Caja de madera porta C.D.;Christian Cardenas Silva;AB09041102;GOBERNACIÓN DE MARGA MARGA;ab090;Gobernador(a);12-07-2016;Audiencia
2016;3;ab090132413;3 Portadocumentos con un lapiz;Christian Cardenas Silva;AB09041102;GOBERNACIÓN DE MARGA MARGA;ab090;Gobernador(a);16-08-2016;Reunión con Sr. Javier Rengifo
2016;3;ab092132313;"LIBRO ""HUELLAS, 70 AÑOS CREANDO UNA CULTURA DE VERDADERO AMOR Y RESPETO AL POBRE"", HOGAR DE CRISTO";Stefany Seleste Acuña Gatica;AB09220776;SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA);ab092;Director(a) regional de servicio público Araucanía;23-08-2016;CUENTA PUBLICA HOGAR DE CRISTO
2016;3;ac001136273;Adorno pequeño más tarjetero;Edgardo Riveros Marin;AC0011110;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores Subrogante;14-09-2016;Reunión con la Presidenta del Grupo Parlamentario de Amistad Israel-Chile
2016;3;ac001120973;"Libro ""100 Momentos en la Historia de México""";Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;07-07-2016;XI Cumbre Alianza del Pacífico
2016;3;ac001123103;"Libro ""Universidades Estatales para el desarrollo de Chile""";Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;25-07-2016;Cortesía Consorcio de Universidades del Estado de Chile CUECH
2016;3;ac001133343;Representación en madera de 4 especies de fauna nativa chilena;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;01-09-2016;Cumpleaños
2016;3;ac001133953;Libro sobre Botswana;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;02-09-2016;Reunión con Canciller de Botswana (Gira a Botswana)
2016;3;ac001133963;Plato artesanal sudafricano;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;01-09-2016;Consultas Políticas con Sudáfrica
2016;3;ac001134283;Maletín de Cuero;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;06-09-2016;Cumbre de Líderes de la Asociación de Naciones del Sudeste Asiático (ASEAN)
2016;3;ac001136443;Adorno de cerámica;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;12-09-2016;II Reunión del Consejo de Asociación del Acuerdo Integral de Asociación Chile–El Salvador
2016;3;ac001136453;Acuarela del pintor Aníbal Vásquez;Edgardo Riveros Marin;AC001463;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Subsecretario de Relaciones Exteriores;12-09-2016;Reunión con la Secretaria General del Sistema de Integración Centroamericana (SICA),
