"uriAudiencia","CodigoURI","uriOrganismo","organismo","fechaEvento","fechaRegistro","fechaActualizacion","uriComuna","comuna","tipo","minutos","duracionMinutos","uriFecha","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164304441","aj0164304441","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-07-22T09:00:00","2020-08-04T15:06:26.843","2020-08-04T15:06:26.843","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727472093",60,"nodeID://b1727472092","nodeID://b1743721830",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164310741","aj0164310741","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-07-27T15:00:00","2020-08-04T15:06:27.15","2020-08-04T15:06:27.15","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727472095",60,"nodeID://b1727472094","nodeID://b1743721831",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164310751","aj0164310751","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-07-28T12:00:00","2020-08-04T15:06:27.43","2020-08-04T15:06:27.43","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727472097",60,"nodeID://b1727472096","nodeID://b1743721832",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164389091","aj0164389091","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-30T09:00:00","2020-10-02T18:48:54.613","2020-10-02T18:48:54.613","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487267",60,"nodeID://b1727487266","nodeID://b1743729417",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164379371","aj0164379371","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-24T10:00:00","2020-10-02T18:48:55.833","2020-10-02T18:48:55.833","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487273",60,"nodeID://b1727487272","nodeID://b1743729420",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164357151","aj0164357151","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-02T10:00:00","2020-10-02T18:48:55.48","2020-10-02T18:48:55.48","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487271",60,"nodeID://b1727487270","nodeID://b1743729419",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164371671","aj0164371671","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-15T16:00:00","2020-10-02T18:48:57.02","2020-10-02T18:48:57.02","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487281",30,"nodeID://b1727487280","nodeID://b1743729424",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164372011","aj0164372011","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-16T10:00:00","2020-10-02T18:48:57.343","2020-10-02T18:48:57.343","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487283",30,"nodeID://b1727487282","nodeID://b1743729425",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164372021","aj0164372021","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-16T10:00:00","2020-10-02T18:48:57.643","2020-10-02T18:48:57.643","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487285",30,"nodeID://b1727487284","nodeID://b1743729426",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164371031","aj0164371031","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-15T11:00:00","2020-10-02T18:48:56.68","2020-10-02T18:48:56.68","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487279",80,"nodeID://b1727487278","nodeID://b1743729423",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164389001","aj0164389001","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-09-28T09:00:00","2020-10-02T18:48:54.313","2020-10-02T18:48:54.313","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727487265",30,"nodeID://b1727487264","nodeID://b1743729416",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164293411","aj0164293411","http://datos.infolobby.cl/infolobby/institucion/aj016","Servicio Local de Educación Pública de Barrancas","2020-07-06T15:00:00","2020-08-04T15:06:25.8","2020-08-04T15:06:25.8","http://datos.infolobby.cl/infolobby/comuna/13117","Lo Prado","Video Conferencia","nodeID://b1727472087",60,"nodeID://b1727472086","nodeID://b1743721827",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014371941","cf0014371941","http://datos.infolobby.cl/infolobby/institucion/cf001","CFT de la Región de La Araucanía","2020-09-14T11:00:00","2020-10-02T18:48:58.66","2020-10-02T18:48:58.66","http://datos.infolobby.cl/infolobby/comuna/9108","Lautaro","Video Conferencia","nodeID://b1727487291",60,"nodeID://b1727487290","nodeID://b1743729429",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014294521","cf0014294521","http://datos.infolobby.cl/infolobby/institucion/cf001","CFT de la Región de La Araucanía","2020-07-07T11:00:00","2020-08-04T15:06:27.903","2020-08-04T15:06:27.903","http://datos.infolobby.cl/infolobby/comuna/9108","Lautaro","Video Conferencia","nodeID://b1727472099",60,"nodeID://b1727472098","nodeID://b1743721833",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014351821","cf0014351821","http://datos.infolobby.cl/infolobby/institucion/cf001","CFT de la Región de La Araucanía","2020-08-28T16:30:00","2020-09-01T21:46:06.443","2020-09-01T21:46:06.443","http://datos.infolobby.cl/infolobby/comuna/9108","Lautaro","Video Conferencia","nodeID://b1727479309",60,"nodeID://b1727479308","nodeID://b1743725438",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014363491","cf0014363491","http://datos.infolobby.cl/infolobby/institucion/cf001","CFT de la Región de La Araucanía","2020-09-08T10:00:00","2020-10-02T18:48:57.963","2020-10-02T18:48:57.963","http://datos.infolobby.cl/infolobby/comuna/9108","Lautaro","Video Conferencia","nodeID://b1727487287",60,"nodeID://b1727487286","nodeID://b1743729427",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014363501","cf0014363501","http://datos.infolobby.cl/infolobby/institucion/cf001","CFT de la Región de La Araucanía","2020-09-08T10:00:00","2020-10-02T18:48:58.323","2020-10-02T18:48:58.323","http://datos.infolobby.cl/infolobby/comuna/9108","Lautaro","Video Conferencia","nodeID://b1727487289",60,"nodeID://b1727487288","nodeID://b1743729428",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014371791","bc0014371791","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-31T09:30:00","2020-10-02T18:49:05.597","2020-10-02T18:49:05.597","http://datos.infolobby.cl/infolobby/comuna/16101","Chillán ","Video Conferencia","nodeID://b1727487313",30,"nodeID://b1727487312","nodeID://b1743729440",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014381891","bc0014381891","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-14T11:00:00","2020-10-02T18:49:05.863","2020-10-02T18:49:05.863","http://datos.infolobby.cl/infolobby/comuna/16101","Chillán ","Video Conferencia","nodeID://b1727487315",30,"nodeID://b1727487314","nodeID://b1743729441",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014381911","bc0014381911","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-31T11:30:00","2020-10-02T18:49:06.097","2020-10-02T18:49:06.097","http://datos.infolobby.cl/infolobby/comuna/16101","Chillán ","Video Conferencia","nodeID://b1727487317",30,"nodeID://b1727487316","nodeID://b1743729442",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014332081","bc0014332081","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-12T16:00:00","2020-09-01T21:46:08.833","2020-09-01T21:46:08.833","http://datos.infolobby.cl/infolobby/comuna/1101","Iquique","Video Conferencia","nodeID://b1727479325",40,"nodeID://b1727479324","nodeID://b1743725446",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014342121","bc0014342121","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-06T11:00:00","2020-09-01T21:46:09.063","2020-09-01T21:46:09.063","http://datos.infolobby.cl/infolobby/comuna/12101","Punta Arenas","Video Conferencia","nodeID://b1727479327",140,"nodeID://b1727479326","nodeID://b1743725447",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014342131","bc0014342131","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-14T11:40:00","2020-09-01T21:46:09.37","2020-09-01T21:46:09.37","http://datos.infolobby.cl/infolobby/comuna/12101","Punta Arenas","Video Conferencia","nodeID://b1727479329",50,"nodeID://b1727479328","nodeID://b1743725448",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014342161","bc0014342161","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-18T16:00:00","2020-09-01T21:46:10.067","2020-09-01T21:46:10.067","http://datos.infolobby.cl/infolobby/comuna/12101","Punta Arenas","Video Conferencia","nodeID://b1727479331",30,"nodeID://b1727479330","nodeID://b1743725449",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014314961","bc0014314961","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-29T15:00:00","2020-08-04T15:06:35.37","2020-08-04T15:06:35.37","http://datos.infolobby.cl/infolobby/comuna/12101","Punta Arenas","Video Conferencia","nodeID://b1727472141",40,"nodeID://b1727472140","nodeID://b1743721854",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014357961","bc0014357961","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-02T12:30:00","2020-10-02T18:49:05.103","2020-10-02T18:49:05.103","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727487309",30,"nodeID://b1727487308","nodeID://b1743729438",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014379571","bc0014379571","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-23T09:30:00","2020-10-02T18:49:04.693","2020-10-02T18:49:04.693","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727487307",60,"nodeID://b1727487306","nodeID://b1743729437",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014303151","bc0014303151","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-02T17:00:00","2020-08-04T15:06:34.453","2020-08-04T15:06:34.453","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472137",60,"nodeID://b1727472136","nodeID://b1743721852",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014303171","bc0014303171","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-17T16:30:00","2020-08-04T15:06:34.947","2020-08-04T15:06:34.947","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472139",60,"nodeID://b1727472138","nodeID://b1743721853",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014296571","bc0014296571","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-13T13:00:00","2020-08-04T15:06:37.263","2020-08-04T15:06:37.263","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472151",30,"nodeID://b1727472150","nodeID://b1743721859",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014303121","bc0014303121","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-03T18:00:00","2020-08-04T15:06:33.517","2020-08-04T15:06:33.517","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472131",60,"nodeID://b1727472130","nodeID://b1743721849",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014363211","bc0014363211","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-02T17:00:00","2020-10-02T18:49:06.387","2020-10-02T18:49:06.387","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727487319",60,"nodeID://b1727487318","nodeID://b1743729443",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014301061","bc0014301061","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-15T16:00:00","2020-08-04T15:06:37.873","2020-08-04T15:06:37.873","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472155",60,"nodeID://b1727472154","nodeID://b1743721861",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014351321","bc0014351321","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-18T09:30:00","2020-09-01T21:46:11.013","2020-09-01T21:46:11.013","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Video Conferencia","nodeID://b1727479335",30,"nodeID://b1727479334","nodeID://b1743725451",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014351341","bc0014351341","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-18T09:30:00","2020-09-01T21:46:11.25","2020-09-01T21:46:11.25","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Video Conferencia","nodeID://b1727479337",30,"nodeID://b1727479336","nodeID://b1743725452",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014376561","bc0014376561","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-10T10:00:00","2020-10-02T18:49:05.347","2020-10-02T18:49:05.347","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Video Conferencia","nodeID://b1727487311",60,"nodeID://b1727487310","nodeID://b1743729439",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014337621","bc0014337621","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-19T00:30:00","2020-09-01T21:46:10.717","2020-09-01T21:46:10.717","http://datos.infolobby.cl/infolobby/comuna/5101","Valparaíso","Video Conferencia","nodeID://b1727479333",30,"nodeID://b1727479332","nodeID://b1743725450",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014289101","bc0014289101","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-02T11:30:00","2020-08-04T15:06:36.187","2020-08-04T15:06:36.187","http://datos.infolobby.cl/infolobby/comuna/5101","Valparaíso","Video Conferencia","nodeID://b1727472145",30,"nodeID://b1727472144","nodeID://b1743721856",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014289131","bc0014289131","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-02T00:30:00","2020-08-04T15:06:36.83","2020-08-04T15:06:36.83","http://datos.infolobby.cl/infolobby/comuna/5101","Valparaíso","Video Conferencia","nodeID://b1727472149",60,"nodeID://b1727472148","nodeID://b1743721858",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014289121","bc0014289121","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-02T01:30:00","2020-08-04T15:06:36.46","2020-08-04T15:06:36.46","http://datos.infolobby.cl/infolobby/comuna/5101","Valparaíso","Video Conferencia","nodeID://b1727472147",30,"nodeID://b1727472146","nodeID://b1743721857",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014355691","bc0014355691","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-08-12T15:30:00","2020-10-02T18:49:06.783","2020-10-02T18:49:06.783","http://datos.infolobby.cl/infolobby/comuna/9101","Temuco","Video Conferencia","nodeID://b1727487321",60,"nodeID://b1727487320","nodeID://b1743729444",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014392011","bc0014392011","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-15T00:00:00","2020-10-02T18:49:07.527","2020-10-02T18:49:07.527","http://datos.infolobby.cl/infolobby/comuna/9101","Temuco","Video Conferencia","nodeID://b1727487325",60,"nodeID://b1727487324","nodeID://b1743729446",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014320291","bc0014320291","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-07-21T11:00:00","2020-09-01T21:46:11.78","2020-09-01T21:46:11.78","http://datos.infolobby.cl/infolobby/comuna/9101","Temuco","Video Conferencia","nodeID://b1727479341",60,"nodeID://b1727479340","nodeID://b1743725454",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014392001","bc0014392001","http://datos.infolobby.cl/infolobby/institucion/bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","2020-09-08T15:30:00","2020-10-02T18:49:07.02","2020-10-02T18:49:07.02","http://datos.infolobby.cl/infolobby/comuna/9101","Temuco","Video Conferencia","nodeID://b1727487323",60,"nodeID://b1727487322","nodeID://b1743729445",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024318791","bc0024318791","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-15T12:00:00","2020-08-04T15:06:39.577","2020-09-01T21:46:12.393","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727479345",60,"nodeID://b1727479344","nodeID://b1743725456",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024318801","bc0024318801","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-30T10:00:00","2020-08-04T15:06:39.847","2020-09-01T21:46:12.623","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727479347",60,"nodeID://b1727479346","nodeID://b1743725457",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024323641","bc0024323641","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-07T10:00:00","2020-09-01T21:46:12.07","2020-09-01T21:46:12.07","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727479343",71,"nodeID://b1727479342","nodeID://b1743725455",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024310111","bc0024310111","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-02T10:00:00","2020-08-04T15:06:39.153","2020-08-04T15:06:39.153","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727472163",60,"nodeID://b1727472162","nodeID://b1743721865",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024318811","bc0024318811","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-27T15:00:00","2020-08-04T15:06:40.177","2020-09-01T21:46:12.923","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727479349",60,"nodeID://b1727479348","nodeID://b1743725458",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024318821","bc0024318821","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-07-28T15:00:00","2020-08-04T15:06:40.717","2020-09-01T21:46:13.8","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727479351",60,"nodeID://b1727479350","nodeID://b1743725459",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/bc0024392741","bc0024392741","http://datos.infolobby.cl/infolobby/institucion/bc002","Servicio Nacional del Patrimonio","2020-09-01T12:00:00","2020-10-02T18:49:07.983","2020-10-02T18:49:07.983","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Video Conferencia","nodeID://b1727487327",60,"nodeID://b1727487326","nodeID://b1743729447",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347681","aj0194347681","http://datos.infolobby.cl/infolobby/institucion/aj019","Servicio Local de Educación Pública Huasco","2020-08-05T16:30:00","2020-09-01T21:46:18.277","2020-09-01T21:46:18.277","http://datos.infolobby.cl/infolobby/comuna/3301","Vallenar","Video Conferencia","nodeID://b1727479377",60,"nodeID://b1727479376","nodeID://b1743725472",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347691","aj0194347691","http://datos.infolobby.cl/infolobby/institucion/aj019","Servicio Local de Educación Pública Huasco","2020-08-05T15:30:00","2020-09-01T21:46:18.587","2020-09-01T21:46:18.587","http://datos.infolobby.cl/infolobby/comuna/3301","Vallenar","Video Conferencia","nodeID://b1727479379",60,"nodeID://b1727479378","nodeID://b1743725473",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347701","aj0194347701","http://datos.infolobby.cl/infolobby/institucion/aj019","Servicio Local de Educación Pública Huasco","2020-08-05T14:30:00","2020-09-01T21:46:18.907","2020-09-01T21:46:18.907","http://datos.infolobby.cl/infolobby/comuna/3301","Vallenar","Video Conferencia","nodeID://b1727479381",60,"nodeID://b1727479380","nodeID://b1743725474",2020,3
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347711","aj0194347711","http://datos.infolobby.cl/infolobby/institucion/aj019","Servicio Local de Educación Pública Huasco","2020-07-21T11:30:00","2020-09-01T21:46:19.22","2020-09-01T21:46:19.22","http://datos.infolobby.cl/infolobby/comuna/3301","Vallenar","Video Conferencia","nodeID://b1727479383",60,"nodeID://b1727479382","nodeID://b1743725475",2020,3
