"uriAudiencia","CodigoURI","uriOrganismo","organismo","fechaEvento","fechaRegistro","fechaActualizacion","uriComuna","comuna","tipo","minutos","duracionMinutos","uriFecha","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083391","ad0083391","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-02-26T18:30:00","2015-03-04T12:45:39.217","2015-10-02T19:24:18.053","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726615687",30,"nodeID://b1726615686","nodeID://b1743293627",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083761","ad0083761","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-10T19:00:00","2015-04-02T18:50:27.13","2015-10-02T19:24:22.517","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726615753",30,"nodeID://b1726615752","nodeID://b1743293660",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0083781","ad0083781","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-11T17:15:00","2015-04-02T18:50:27.24","2015-10-02T19:24:22.673","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726615757",15,"nodeID://b1726615756","nodeID://b1743293662",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084021","ad0084021","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-16T18:00:00","2015-04-02T18:50:29.41","2015-10-02T19:24:26.04","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726615799",45,"nodeID://b1726615798","nodeID://b1743293683",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0085091","ad0085091","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-31T19:45:00","2015-04-02T18:50:36.727","2015-10-02T19:24:38.863","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726615989",30,"nodeID://b1726615988","nodeID://b1743293778",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0085251","ad0085251","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-31T17:30:00","2015-04-02T18:50:37.553","2015-10-02T19:24:40.627","http://datos.infolobby.cl/infolobby/comuna/13102","Cerrillos","Presencial","nodeID://b1726616017",30,"nodeID://b1726616016","nodeID://b1743293792",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084221","ad0084221","http://datos.infolobby.cl/infolobby/institucion/ad008","FUERZA AÉREA DE CHILE","2015-03-18T18:07:00","2015-04-02T18:50:30.843","2015-10-02T19:24:28.927","http://datos.infolobby.cl/infolobby/comuna/13124","Pudahuel","Presencial","nodeID://b1726615833",60,"nodeID://b1726615832","nodeID://b1743293700",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad00911","ad00911","http://datos.infolobby.cl/infolobby/institucion/ad009","CARABINEROS DE CHILE","2015-02-18T00:00:00","2015-02-27T19:00:32.803","2015-02-27T19:00:32.803","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606037",60,"nodeID://b1726606036","nodeID://b1743288802",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0091201","ad0091201","http://datos.infolobby.cl/infolobby/institucion/ad009","CARABINEROS DE CHILE","2015-03-11T00:00:00","2015-04-06T14:18:16.447","2015-04-06T14:18:16.447","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606163",50,"nodeID://b1726606162","nodeID://b1743288865",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0091551","ad0091551","http://datos.infolobby.cl/infolobby/institucion/ad009","CARABINEROS DE CHILE","2015-03-18T00:00:00","2015-04-06T14:28:25.683","2015-04-06T14:28:25.683","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606165",40,"nodeID://b1726606164","nodeID://b1743288866",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0091611","ad0091611","http://datos.infolobby.cl/infolobby/institucion/ad009","CARABINEROS DE CHILE","2015-03-17T00:00:00","2015-04-06T14:41:28.193","2015-04-06T14:41:28.193","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606167",45,"nodeID://b1726606166","nodeID://b1743288867",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ad0091681","ad0091681","http://datos.infolobby.cl/infolobby/institucion/ad009","CARABINEROS DE CHILE","2015-03-20T00:00:00","2015-04-06T14:51:51.95","2015-04-06T14:51:51.95","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606169",70,"nodeID://b1726606168","nodeID://b1743288868",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0011921","ae0011921","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-01-28T12:30:00","2015-02-03T00:28:13.807","2015-10-02T19:24:02.05","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615433",60,"nodeID://b1726615432","nodeID://b1743293500",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0012431","ae0012431","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-01-30T12:00:00","2015-02-03T00:28:18.283","2015-10-02T19:24:07.557","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615523",60,"nodeID://b1726615522","nodeID://b1743293545",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014141","ae0014141","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-03-19T12:30:00","2015-04-02T18:50:29.907","2015-10-02T19:24:27.18","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615817",60,"nodeID://b1726615816","nodeID://b1743293692",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014161","ae0014161","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-03-11T15:30:00","2015-04-02T18:50:30.343","2015-10-02T19:24:28.023","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615821",60,"nodeID://b1726615820","nodeID://b1743293694",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014131","ae0014131","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-03-04T15:00:00","2015-04-02T18:50:29.83","2015-10-02T19:24:27.023","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615815",60,"nodeID://b1726615814","nodeID://b1743293691",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014341","ae0014341","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-03-24T19:30:00","2015-04-02T18:50:31.75","2015-10-02T19:24:30.347","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615851",60,"nodeID://b1726615850","nodeID://b1743293709",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ae0014431","ae0014431","http://datos.infolobby.cl/infolobby/institucion/ae001","SUBSECRETARÍA DE HACIENDA","2015-03-26T13:30:00","2015-04-02T18:50:32.437","2015-10-02T19:24:31.58","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615865",60,"nodeID://b1726615864","nodeID://b1743293716",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012461","af0012461","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-15T14:00:00","2015-02-03T00:28:18.72","2015-10-02T19:24:08.053","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615529",60,"nodeID://b1726615528","nodeID://b1743293548",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012471","af0012471","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-26T19:00:00","2015-02-03T00:28:18.83","2015-10-02T19:24:08.163","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615531",30,"nodeID://b1726615530","nodeID://b1743293549",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012481","af0012481","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-26T19:00:00","2015-02-03T00:28:18.987","2015-10-02T19:24:08.273","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615533",30,"nodeID://b1726615532","nodeID://b1743293550",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012521","af0012521","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-26T18:30:00","2015-02-03T00:28:19.343","2015-10-02T19:24:08.583","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615537",30,"nodeID://b1726615536","nodeID://b1743293552",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012501","af0012501","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-26T18:30:00","2015-02-03T00:28:19.127","2015-10-02T19:24:08.413","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615535",30,"nodeID://b1726615534","nodeID://b1743293551",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012551","af0012551","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-22T15:00:00","2015-02-03T00:28:19.967","2015-10-02T19:24:08.913","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615541",30,"nodeID://b1726615540","nodeID://b1743293554",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012561","af0012561","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-01-15T19:30:00","2015-02-03T00:28:20.047","2015-10-02T19:24:09.023","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615543",30,"nodeID://b1726615542","nodeID://b1743293555",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0013501","af0013501","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-02-25T13:00:00","2015-10-02T19:24:19.007","2015-10-02T19:24:19.007","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615707",60,"nodeID://b1726615706","nodeID://b1743293637",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0013001","af0013001","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-02-05T03:00:00","2015-03-04T12:45:36.363","2015-10-02T19:24:13.78","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615617",60,"nodeID://b1726615616","nodeID://b1743293592",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/af0012991","af0012991","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2015-02-17T19:00:00","2015-03-04T12:45:36.237","2015-10-02T19:24:13.64","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726615615",90,"nodeID://b1726615614","nodeID://b1743293591",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0013971","ag0013971","http://datos.infolobby.cl/infolobby/institucion/ag001","SUBSECRETARIA GENERAL DE GOBIERNO","2015-03-12T22:30:00","2015-04-02T18:50:28.88","2015-10-02T19:24:25.213","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615789",30,"nodeID://b1726615788","nodeID://b1743293678",2015,1
"http://datos.infolobby.cl/infolobby/registroaudiencia/ag0014621","ag0014621","http://datos.infolobby.cl/infolobby/institucion/ag001","SUBSECRETARIA GENERAL DE GOBIERNO","2015-03-27T19:30:00","2015-04-02T18:50:33.387","2015-10-02T19:24:33.343","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615899",30,"nodeID://b1726615898","nodeID://b1743293733",2015,1
