"uriAudiencia","CodigoURI","uriOrganismo","organismo","fechaEvento","fechaRegistro","fechaActualizacion","uriComuna","comuna","tipo","minutos","duracionMinutos","uriFecha","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00131301","ab00131301","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-06-24T00:00:00","2015-07-02T21:27:09.65","2015-07-02T21:27:09.65","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726610215",60,"nodeID://b1726610214","nodeID://b1743290891",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00132091","ab00132091","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-06-30T00:00:00","2015-07-02T21:27:15.703","2015-07-02T21:27:15.703","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726610361",60,"nodeID://b1726610360","nodeID://b1743290964",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0018071","ab0018071","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-04-17T20:30:00","2015-10-02T19:25:12.827","2015-10-02T19:25:12.827","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616517",60,"nodeID://b1726616516","nodeID://b1743294042",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0018081","ab0018081","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-04-23T19:00:00","2015-10-02T19:25:12.92","2015-10-02T19:25:12.92","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616519",60,"nodeID://b1726616518","nodeID://b1743294043",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00131291","ab00131291","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-06-23T00:00:00","2015-07-02T21:27:09.603","2015-07-02T21:27:09.603","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726610213",60,"nodeID://b1726610212","nodeID://b1743290890",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00139801","ab00139801","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-06-25T15:00:00","2016-02-26T19:19:41.083","2016-02-26T19:19:41.083","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726684179",30,"nodeID://b1726684178","nodeID://b1743327873",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00126151","ab00126151","http://datos.infolobby.cl/infolobby/institucion/ab001","SUBSECRETARÍA DEL INTERIOR","2015-06-09T00:00:00","2015-07-02T21:26:33.943","2015-07-02T21:26:33.943","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726609287",30,"nodeID://b1726609286","nodeID://b1743290427",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00210161","ab00210161","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-05-12T00:00:00","2015-06-03T14:12:38.25","2015-06-03T14:12:38.25","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726606529",40,"nodeID://b1726606528","nodeID://b1743289048",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00214411","ab00214411","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-05-27T00:00:00","2015-06-03T14:13:04.117","2015-06-03T14:13:04.117","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726607285",120,"nodeID://b1726607284","nodeID://b1743289426",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00224811","ab00224811","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-06-15T00:00:00","2015-07-02T21:26:26.687","2015-07-02T21:26:26.687","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726609083",30,"nodeID://b1726609082","nodeID://b1743290325",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00232441","ab00232441","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-06-09T00:00:00","2015-07-02T21:27:18.48","2015-07-02T21:27:18.48","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726610425",60,"nodeID://b1726610424","nodeID://b1743290996",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0026021","ab0026021","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-04-07T13:00:00","2015-05-05T19:40:29.583","2015-10-02T19:24:49.537","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616157",60,"nodeID://b1726616156","nodeID://b1743293862",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0026351","ab0026351","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-04-15T12:30:00","2015-10-02T19:24:53.437","2015-10-02T19:24:53.437","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616217",60,"nodeID://b1726616216","nodeID://b1743293892",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0029011","ab0029011","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-05-04T20:00:00","2015-06-03T14:12:30.81","2015-10-02T19:25:21.967","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616687",90,"nodeID://b1726616686","nodeID://b1743294127",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0029021","ab0029021","http://datos.infolobby.cl/infolobby/institucion/ab002","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","2015-05-05T13:00:00","2015-06-03T14:12:30.95","2015-10-02T19:25:22.14","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726616689",60,"nodeID://b1726616688","nodeID://b1743294128",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00415721","ab00415721","http://datos.infolobby.cl/infolobby/institucion/ab004","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","2015-05-14T00:00:00","2015-06-03T14:13:13.18","2015-06-03T14:13:13.18","http://datos.infolobby.cl/infolobby/comuna/14101","Valdivia","Presencial","nodeID://b1726607537",30,"nodeID://b1726607536","nodeID://b1743289552",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00415901","ab00415901","http://datos.infolobby.cl/infolobby/institucion/ab004","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","2015-05-20T00:00:00","2015-06-03T14:13:14.443","2015-06-03T14:13:14.443","http://datos.infolobby.cl/infolobby/comuna/14101","Valdivia","Presencial","nodeID://b1726607573",60,"nodeID://b1726607572","nodeID://b1743289570",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0042096921","ab0042096921","http://datos.infolobby.cl/infolobby/institucion/ab004","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","2015-06-30T14:30:00","2017-12-01T20:58:28.1","2018-08-31T14:40:53.803","http://datos.infolobby.cl/infolobby/comuna/2101","Antofagasta","Presencial","nodeID://b1726994809",60,"nodeID://b1726994808","nodeID://b1743483188",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0042097101","ab0042097101","http://datos.infolobby.cl/infolobby/institucion/ab004","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","2015-05-29T15:30:00","2017-12-01T20:58:30.29","2018-08-31T14:40:56.827","http://datos.infolobby.cl/infolobby/comuna/2101","Antofagasta","Presencial","nodeID://b1726994831",60,"nodeID://b1726994830","nodeID://b1743483199",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00415951","ab00415951","http://datos.infolobby.cl/infolobby/institucion/ab004","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","2015-05-26T12:00:00","2016-02-26T19:18:50.837","2016-02-26T19:18:50.837","http://datos.infolobby.cl/infolobby/comuna/8101","Concepción","Presencial","nodeID://b1726683361",60,"nodeID://b1726683360","nodeID://b1743327464",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0068401","ab0068401","http://datos.infolobby.cl/infolobby/institucion/ab006","SERVICIO ELECTORAL (SERVEL)","2015-05-06T14:00:00","2015-06-03T14:12:27.33","2015-10-02T19:25:15.79","http://datos.infolobby.cl/infolobby/comuna/2101","Antofagasta","Presencial","nodeID://b1726616575",60,"nodeID://b1726616574","nodeID://b1743294071",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0078311","ab0078311","http://datos.infolobby.cl/infolobby/institucion/ab007","INTENDENCIA REGIÓN DE ARICA – PARINACOTA","2015-05-06T12:00:00","2015-06-03T14:12:26.77","2015-10-02T19:25:14.917","http://datos.infolobby.cl/infolobby/comuna/15101","Arica","Presencial","nodeID://b1726616559",60,"nodeID://b1726616558","nodeID://b1743294063",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00916451","ab00916451","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-05-27T00:00:00","2015-06-03T14:13:18.343","2015-06-03T14:13:18.343","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726607673",60,"nodeID://b1726607672","nodeID://b1743289620",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00915231","ab00915231","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-05-27T00:00:00","2015-06-03T14:13:09.857","2015-06-03T14:13:09.857","http://datos.infolobby.cl/infolobby/comuna/3101","Copiapó","Presencial","nodeID://b1726607441",60,"nodeID://b1726607440","nodeID://b1743289504",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00915621","ab00915621","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-05-27T00:00:00","2015-06-03T14:13:12.46","2015-06-03T14:13:12.46","http://datos.infolobby.cl/infolobby/comuna/3101","Copiapó","Presencial","nodeID://b1726607517",60,"nodeID://b1726607516","nodeID://b1743289542",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00920921","ab00920921","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-06-02T00:00:00","2015-07-02T21:26:02.447","2015-07-02T21:26:02.447","http://datos.infolobby.cl/infolobby/comuna/3101","Copiapó","Presencial","nodeID://b1726608419",60,"nodeID://b1726608418","nodeID://b1743289993",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00926041","ab00926041","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-06-16T00:00:00","2015-07-02T21:26:33.303","2015-07-02T21:26:33.303","http://datos.infolobby.cl/infolobby/comuna/3101","Copiapó","Presencial","nodeID://b1726609273",30,"nodeID://b1726609272","nodeID://b1743290420",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab00926081","ab00926081","http://datos.infolobby.cl/infolobby/institucion/ab009","INTENDENCIA REGIÓN DE ATACAMA","2015-06-17T20:00:00","2016-02-26T19:19:07.153","2016-02-26T19:19:07.153","http://datos.infolobby.cl/infolobby/comuna/3101","Copiapó","Presencial","nodeID://b1726683597",60,"nodeID://b1726683596","nodeID://b1743327582",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010106971","ab010106971","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-08T18:00:00","2016-02-26T19:21:13.827","2016-02-26T19:21:13.827","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726685685",120,"nodeID://b1726685684","nodeID://b1743328626",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01012251","ab01012251","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-20T00:00:00","2015-06-03T14:12:50.793","2015-06-03T14:12:50.793","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726606909",150,"nodeID://b1726606908","nodeID://b1743289238",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01013691","ab01013691","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-26T00:00:00","2015-06-03T14:12:59.59","2015-06-03T14:12:59.59","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726607161",30,"nodeID://b1726607160","nodeID://b1743289364",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010152351","ab010152351","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-19T20:00:00","2016-02-26T19:14:08.77","2016-02-26T19:14:08.77","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679859",60,"nodeID://b1726679858","nodeID://b1743325713",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010152391","ab010152391","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-26T18:30:00","2016-02-26T19:14:09.083","2016-02-26T19:14:09.083","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679867",30,"nodeID://b1726679866","nodeID://b1743325717",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010153061","ab010153061","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-25T19:30:00","2016-02-26T19:14:11.173","2016-02-26T19:14:11.173","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679915",30,"nodeID://b1726679914","nodeID://b1743325741",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010153111","ab010153111","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-24T03:00:00","2016-02-26T19:14:11.267","2016-02-26T19:14:11.267","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679917",60,"nodeID://b1726679916","nodeID://b1743325742",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010284871","ab010284871","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-19T03:00:00","2016-02-26T19:33:25.97","2016-02-26T19:33:25.97","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726689275",1500,"nodeID://b1726689274","nodeID://b1743330421",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0107821","ab0107821","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-06T12:00:00","2015-06-03T14:12:24.583","2015-10-02T19:25:10.597","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726616471",30,"nodeID://b1726616470","nodeID://b1743294019",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0108371","ab0108371","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-06T14:00:00","2015-06-03T14:12:27.173","2015-10-02T19:25:15.573","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726616571",60,"nodeID://b1726616570","nodeID://b1743294069",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab0109221","ab0109221","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-11T03:30:00","2015-06-03T14:12:32.12","2015-10-02T19:25:23.87","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726616725",60,"nodeID://b1726616724","nodeID://b1743294146",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010152321","ab010152321","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-19T18:30:00","2016-02-26T19:14:08.567","2016-02-26T19:14:08.567","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679853",30,"nodeID://b1726679852","nodeID://b1743325710",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010152331","ab010152331","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-11T03:00:00","2016-02-26T19:14:08.63","2016-02-26T19:14:08.63","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679855",30,"nodeID://b1726679854","nodeID://b1743325711",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab010152341","ab010152341","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-06-18T20:30:00","2016-02-26T19:14:08.707","2016-02-26T19:14:08.707","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726679857",30,"nodeID://b1726679856","nodeID://b1743325712",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01015981","ab01015981","http://datos.infolobby.cl/infolobby/institucion/ab010","INTENDENCIA REGIÓN DE AYSÉN","2015-05-29T00:00:00","2015-06-03T14:13:14.927","2015-06-03T14:13:14.927","http://datos.infolobby.cl/infolobby/comuna/11101","Coyhaique","Presencial","nodeID://b1726607587",60,"nodeID://b1726607586","nodeID://b1743289577",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01127421","ab01127421","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-06-17T00:00:00","2015-07-02T21:26:42.617","2015-07-02T21:26:42.617","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726609505",30,"nodeID://b1726609504","nodeID://b1743290536",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01118161","ab01118161","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-05-27T00:00:00","2015-06-03T14:13:29.403","2015-06-03T14:13:29.403","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726607961",60,"nodeID://b1726607960","nodeID://b1743289764",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01154451","ab01154451","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-06-02T12:00:00","2016-02-26T19:20:20.897","2016-02-26T19:20:20.897","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726684799",60,"nodeID://b1726684798","nodeID://b1743328183",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01154591","ab01154591","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-06-09T18:00:00","2016-02-26T19:20:21.083","2016-02-26T19:20:21.083","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726684803",180,"nodeID://b1726684802","nodeID://b1743328185",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01113951","ab01113951","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-05-19T00:00:00","2015-06-03T14:13:01.12","2015-06-03T14:13:01.12","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726607201",60,"nodeID://b1726607200","nodeID://b1743289384",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01127441","ab01127441","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-06-11T00:00:00","2015-07-02T21:26:42.74","2015-07-02T21:26:42.74","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726609509",60,"nodeID://b1726609508","nodeID://b1743290538",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01128561","ab01128561","http://datos.infolobby.cl/infolobby/institucion/ab011","INTENDENCIA REGIÓN DE COQUIMBO","2015-06-24T00:00:00","2015-07-02T21:26:50.183","2015-07-02T21:26:50.183","http://datos.infolobby.cl/infolobby/comuna/4101","La Serena","Presencial","nodeID://b1726609703",30,"nodeID://b1726609702","nodeID://b1743290635",2015,2
"http://datos.infolobby.cl/infolobby/registroaudiencia/ab01214451","ab01214451","http://datos.infolobby.cl/infolobby/institucion/ab012","INTENDENCIA REGIÓN DE LA ARAUCANÍA","2015-05-27T00:00:00","2015-06-03T14:13:04.46","2015-06-03T14:13:04.46","http://datos.infolobby.cl/infolobby/comuna/9101","Temuco","Presencial","nodeID://b1726607293",60,"nodeID://b1726607292","nodeID://b1743289430",2015,2
