"uriAudiencia","CodigoURI","uriOrganismo","organismo","fechaEvento","fechaRegistro","fechaActualizacion","uriComuna","comuna","tipo","minutos","duracionMinutos","uriFecha","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/registroaudiencia/af00111","af00111","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2014-12-03T14:00:00","2015-02-03T00:27:54.273","2015-10-02T19:23:40.443","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615095",60,"nodeID://b1726615094","nodeID://b1743293331",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/af001481","af001481","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2014-12-19T00:00:00","2015-02-03T00:27:58.207","2015-10-02T19:23:44.747","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615157",30,"nodeID://b1726615156","nodeID://b1743293362",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/af001491","af001491","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2014-12-02T19:00:00","2015-02-03T00:27:58.267","2015-10-02T19:23:44.827","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615159",60,"nodeID://b1726615158","nodeID://b1743293363",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/af001121","af001121","http://datos.infolobby.cl/infolobby/institucion/af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","2014-12-02T12:00:00","2015-02-03T00:27:55.227","2015-10-02T19:23:41.567","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615113",30,"nodeID://b1726615112","nodeID://b1743293340",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah001381","ah001381","http://datos.infolobby.cl/infolobby/institucion/ah001","SUBSECRETARÍA DE ECONOMÍA","2014-12-22T15:00:00","2015-02-03T00:27:57.05","2015-10-02T19:23:43.437","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615143",45,"nodeID://b1726615142","nodeID://b1743293355",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah001711","ah001711","http://datos.infolobby.cl/infolobby/institucion/ah001","SUBSECRETARÍA DE ECONOMÍA","2014-12-26T19:00:00","2015-02-03T00:28:00.313","2015-10-02T19:23:47.557","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615199",60,"nodeID://b1726615198","nodeID://b1743293383",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah001371","ah001371","http://datos.infolobby.cl/infolobby/institucion/ah001","SUBSECRETARÍA DE ECONOMÍA","2014-12-22T21:00:00","2015-02-03T00:27:56.973","2015-10-02T19:23:43.33","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615141",90,"nodeID://b1726615140","nodeID://b1743293354",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah00191","ah00191","http://datos.infolobby.cl/infolobby/institucion/ah001","SUBSECRETARÍA DE ECONOMÍA","2014-12-10T13:15:00","2015-02-03T00:27:54.96","2015-10-02T19:23:41.283","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615109",45,"nodeID://b1726615108","nodeID://b1743293338",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ah002551","ah002551","http://datos.infolobby.cl/infolobby/institucion/ah002","SUBSECRETARÍA DE PESCA","2014-12-11T12:30:00","2015-02-03T00:27:58.847","2015-10-02T19:23:45.527","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615167",60,"nodeID://b1726615166","nodeID://b1743293367",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/aj001651","aj001651","http://datos.infolobby.cl/infolobby/institucion/aj001","SUBSECRETARÍA DE EDUCACIÓN","2014-12-23T14:30:00","2015-02-03T00:27:59.813","2015-10-02T19:23:46.917","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615187",60,"nodeID://b1726615186","nodeID://b1743293377",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak001601","ak001601","http://datos.infolobby.cl/infolobby/institucion/ak001","SUBSECRETARÍA DE JUSTICIA","2014-12-12T19:45:00","2015-02-03T00:27:59.39","2015-10-02T19:23:46.307","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615177",45,"nodeID://b1726615176","nodeID://b1743293372",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak001611","ak001611","http://datos.infolobby.cl/infolobby/institucion/ak001","SUBSECRETARÍA DE JUSTICIA","2014-12-11T19:30:00","2015-02-03T00:27:59.517","2015-10-02T19:23:46.433","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615179",30,"nodeID://b1726615178","nodeID://b1743293373",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak001621","ak001621","http://datos.infolobby.cl/infolobby/institucion/ak001","SUBSECRETARÍA DE JUSTICIA","2014-12-04T18:15:00","2015-02-03T00:27:59.58","2015-10-02T19:23:46.527","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615181",45,"nodeID://b1726615180","nodeID://b1743293374",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ak001692601","ak001692601","http://datos.infolobby.cl/infolobby/institucion/ak001","SUBSECRETARÍA DE JUSTICIA","2014-12-12T19:30:00","2016-06-03T12:51:18.753","2016-06-03T12:51:18.753","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726743767",60,"nodeID://b1726743766","nodeID://b1743357667",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al0011141","al0011141","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-19T19:00:00","2015-02-03T00:28:03.773","2015-10-02T19:23:52.407","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615283",60,"nodeID://b1726615282","nodeID://b1743293425",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001361","al001361","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-19T15:30:00","2015-02-03T00:27:56.817","2015-10-02T19:23:43.203","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615139",60,"nodeID://b1726615138","nodeID://b1743293353",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001171","al001171","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-05T13:00:00","2015-02-03T00:27:55.583","2015-10-02T19:23:42.08","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615121",60,"nodeID://b1726615120","nodeID://b1743293344",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001181","al001181","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-05T15:00:00","2015-02-03T00:27:55.82","2015-10-02T19:23:42.237","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615123",60,"nodeID://b1726615122","nodeID://b1743293345",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001401","al001401","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-22T19:00:00","2015-02-03T00:27:57.287","2015-10-02T19:23:43.67","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615147",60,"nodeID://b1726615146","nodeID://b1743293357",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001461","al001461","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-23T20:30:00","2015-02-03T00:27:57.83","2015-10-02T19:23:44.39","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615153",60,"nodeID://b1726615152","nodeID://b1743293360",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al001471","al001471","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-22T19:00:00","2015-02-03T00:27:57.957","2015-10-02T19:23:44.53","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615155",60,"nodeID://b1726615154","nodeID://b1743293361",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al00151","al00151","http://datos.infolobby.cl/infolobby/institucion/al001","SUBSECRETARÍA DEL TRABAJO","2014-12-05T18:00:00","2015-02-03T00:27:54.633","2015-10-02T19:23:40.847","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615103",60,"nodeID://b1726615102","nodeID://b1743293335",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al002111","al002111","http://datos.infolobby.cl/infolobby/institucion/al002","SUBSECRETARÍA DE PREVISIÓN SOCIAL","2014-12-11T14:00:00","2015-02-03T00:27:55.053","2015-10-02T19:23:41.393","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615111",60,"nodeID://b1726615110","nodeID://b1743293339",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al002191","al002191","http://datos.infolobby.cl/infolobby/institucion/al002","SUBSECRETARÍA DE PREVISIÓN SOCIAL","2014-12-15T13:00:00","2015-02-03T00:27:55.973","2015-10-02T19:23:42.393","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615125",30,"nodeID://b1726615124","nodeID://b1743293346",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/al002221","al002221","http://datos.infolobby.cl/infolobby/institucion/al002","SUBSECRETARÍA DE PREVISIÓN SOCIAL","2014-12-18T12:00:00","2015-02-03T00:27:56.397","2015-10-02T19:23:42.703","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615131",90,"nodeID://b1726615130","nodeID://b1743293349",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001791","am001791","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-11T15:45:00","2015-02-03T00:28:00.763","2015-10-02T19:23:48.43","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615215",45,"nodeID://b1726615214","nodeID://b1743293391",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am00121","am00121","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-02T22:30:00","2015-02-03T00:27:54.4","2015-10-02T19:23:40.55","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615097",30,"nodeID://b1726615096","nodeID://b1743293332",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001761","am001761","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-17T20:30:00","2015-02-03T00:28:00.53","2015-10-02T19:23:47.947","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615209",45,"nodeID://b1726615208","nodeID://b1743293388",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001771","am001771","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-17T20:30:00","2015-10-02T19:23:48.117","2015-10-02T19:23:48.117","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615211",30,"nodeID://b1726615210","nodeID://b1743293389",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001781","am001781","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-09T22:00:00","2015-02-03T00:28:00.653","2015-10-02T19:23:48.29","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615213",30,"nodeID://b1726615212","nodeID://b1743293390",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001811","am001811","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-05T15:00:00","2015-02-03T00:28:00.89","2015-10-02T19:23:48.617","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615219",90,"nodeID://b1726615218","nodeID://b1743293393",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001681","am001681","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-22T13:30:00","2015-02-03T00:28:00.157","2015-10-02T19:23:47.337","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615193",60,"nodeID://b1726615192","nodeID://b1743293380",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001801","am001801","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-28T19:00:00","2015-02-03T00:28:00.843","2015-10-02T19:23:48.553","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615217",60,"nodeID://b1726615216","nodeID://b1743293392",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/am001211821","am001211821","http://datos.infolobby.cl/infolobby/institucion/am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","2014-12-29T20:00:00","2016-02-26T19:15:39.033","2016-02-26T19:15:39.033","http://datos.infolobby.cl/infolobby/comuna/13101","Santiago","Presencial","nodeID://b1726681583",45,"nodeID://b1726681582","nodeID://b1743326575",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an0011151","an0011151","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-16T19:00:00","2015-02-03T00:28:03.837","2015-10-02T19:23:52.517","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615285",30,"nodeID://b1726615284","nodeID://b1743293426",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an0011161","an0011161","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-03T12:00:00","2015-02-03T00:28:03.9","2015-10-02T19:23:52.593","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615287",30,"nodeID://b1726615286","nodeID://b1743293427",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an0011171","an0011171","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-16T20:00:00","2015-02-03T00:28:04.04","2015-10-02T19:23:52.737","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615289",30,"nodeID://b1726615288","nodeID://b1743293428",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an0011181","an0011181","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-22T07:00:00","2015-02-03T00:28:04.103","2015-10-02T19:23:52.813","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615291",30,"nodeID://b1726615290","nodeID://b1743293429",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an001631","an001631","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-22T03:00:00","2015-02-03T00:27:59.627","2015-10-02T19:23:46.683","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615183",60,"nodeID://b1726615182","nodeID://b1743293375",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an001641","an001641","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-22T19:00:00","2015-02-03T00:27:59.75","2015-10-02T19:23:46.84","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615185",60,"nodeID://b1726615184","nodeID://b1743293376",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an001661","an001661","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-23T07:00:00","2015-02-03T00:27:59.953","2015-10-02T19:23:47.057","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615189",60,"nodeID://b1726615188","nodeID://b1743293378",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an001671","an001671","http://datos.infolobby.cl/infolobby/institucion/an001","SUBSECRETARIA DE TRANSPORTES","2014-12-22T06:00:00","2015-02-03T00:28:00.11","2015-10-02T19:23:47.29","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615191",60,"nodeID://b1726615190","nodeID://b1743293379",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002891","an002891","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-29T15:00:00","2015-02-03T00:28:01.607","2015-10-02T19:23:49.803","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615235",60,"nodeID://b1726615234","nodeID://b1743293401",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002821","an002821","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-10T15:00:00","2015-02-03T00:28:00.983","2015-10-02T19:23:48.943","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615221",60,"nodeID://b1726615220","nodeID://b1743293394",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002831","an002831","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-05T12:30:00","2015-02-03T00:28:01.077","2015-10-02T19:23:49.037","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615223",60,"nodeID://b1726615222","nodeID://b1743293395",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002841","an002841","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-23T13:00:00","2015-02-03T00:28:01.17","2015-10-02T19:23:49.163","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615225",60,"nodeID://b1726615224","nodeID://b1743293396",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002851","an002851","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-17T14:00:00","2015-02-03T00:28:01.28","2015-10-02T19:23:49.303","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615227",60,"nodeID://b1726615226","nodeID://b1743293397",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002861","an002861","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-18T15:00:00","2015-02-03T00:28:01.403","2015-10-02T19:23:49.52","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615229",60,"nodeID://b1726615228","nodeID://b1743293398",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002871","an002871","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-23T14:00:00","2015-02-03T00:28:01.467","2015-10-02T19:23:49.6","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615231",60,"nodeID://b1726615230","nodeID://b1743293399",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/an002881","an002881","http://datos.infolobby.cl/infolobby/institucion/an002","SUBSECRETARÍA DE TELECOMUNICACIONES","2014-12-23T14:00:00","2015-02-03T00:28:01.513","2015-10-02T19:23:49.677","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615233",60,"nodeID://b1726615232","nodeID://b1743293400",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ap0011131","ap0011131","http://datos.infolobby.cl/infolobby/institucion/ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","2014-12-18T13:00:00","2015-02-03T00:28:03.557","2015-10-02T19:23:52.19","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615281",60,"nodeID://b1726615280","nodeID://b1743293424",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ap001231","ap001231","http://datos.infolobby.cl/infolobby/institucion/ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","2014-12-18T13:30:00","2015-02-03T00:27:56.507","2015-10-02T19:23:42.843","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615133",60,"nodeID://b1726615132","nodeID://b1743293350",2014,4
"http://datos.infolobby.cl/infolobby/registroaudiencia/ap00171","ap00171","http://datos.infolobby.cl/infolobby/institucion/ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","2014-12-01T14:00:00","2015-02-03T00:27:54.727","2015-10-02T19:23:41.003","http://datos.infolobby.cl/infolobby/comuna/1","Sin Información","Presencial","nodeID://b1726615105",60,"nodeID://b1726615104","nodeID://b1743293336",2014,4
