"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00310751"
"AD023231680","Albert Widmer Thomas","ad023","ESTADO MAYOR CONJUNTO","Subjefe del Estado Mayor Conjunto ","ad0233386631"
"AD023231680","Albert Widmer Thomas","ad023","ESTADO MAYOR CONJUNTO","Subjefe del Estado Mayor Conjunto ","ad0233386641"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599521"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599541"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599561"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599091"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599341"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599371"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599401"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599421"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599591"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599611"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599071"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599261"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599351"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599441"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599051"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599231"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599241"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599271"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599321"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013599491"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0013468621"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013370501"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013370701"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013532081"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013370481"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013396361"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013408231"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013459521"
"AB001173929","Andrés Chadwick Piñera","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0013439881"
"AC001209498","Carolina Valdivia Torres","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0013372381"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013418431"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013418451"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013557451"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013421761"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013495671"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013677401"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013574031"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013677431"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013482271"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013495651"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013495661"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013496631"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013502481"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013553101"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013384891"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013592091"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013427261"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013448701"
"AF001173084","Gonzalo Blumel Mac-iver","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013492781"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013421801"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013538691"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013538741"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013538781"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013538801"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013421781"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013421821"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487591"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487611"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487871"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013421831"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013435941"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013436041"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013436091"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013436131"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013436241"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487621"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487711"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487761"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487811"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487931"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013488111"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013488141"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487681"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013487791"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073388161"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073395491"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073439831"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073526081"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073439841"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073395541"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073391831"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013474061"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013405021"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013405091"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013716051"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013474021"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013420991"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013585951"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013585981"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013389411"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013591511"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013389421"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013591561"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013591471"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013444351"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013444371"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013350591"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013513431"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013383611"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013513441"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013502791"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013502801"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013419211"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013454991"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013459371"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013502771"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013502841"
"AM001267200","Alfredo Moreno Charme","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013603601"
"AM001267200","Alfredo Moreno Charme","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013583521"
"AM001267200","Alfredo Moreno Charme","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013603621"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013356471"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013373461"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013387311"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013400641"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013565201"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013565551"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013373451"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013381251"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013382591"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013385021"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013400071"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013420931"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013463121"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013518261"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013518511"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013522841"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013539481"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013565101"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013565121"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013428471"
