"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0035251"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0035261"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0035601"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0035761"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0036171"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0035791"
"AG00363523","Oscar Reyes Peña","ag003","CONSEJO NACIONAL DE TELEVISIÓN (CNTV)","Consejero del Consejo Nacional de Televisión","ag0031840881"
"AG00363523","Oscar Reyes Peña","ag003","CONSEJO NACIONAL DE TELEVISIÓN (CNTV)","Consejero del Consejo Nacional de Televisión","ag0031839301"
"AG00363545","Marigen Ariadna Hornkohl Venegas","ag003","CONSEJO NACIONAL DE TELEVISIÓN (CNTV)","Consejero del Consejo Nacional de Televisión","ag0031936041"
"AD02329042","Arturo Merino Núñez","ad023","ESTADO MAYOR CONJUNTO","Jefe del Estado Mayor Conjunto","ad0231809121"
"AD02329042","Arturo Merino Núñez","ad023","ESTADO MAYOR CONJUNTO","Jefe del Estado Mayor Conjunto","ad0231963691"
"CO002796","Blanca Palumbo Ossa","co002","PANEL DE EXPERTOS LEY GENERAL DE SERVICIOS ELÉCTRICOS LEY Nº 19.940","Integrante Panel de Expertos de la Ley General de Servicios Eléctricos N° 19.940.","co0021933871"
"AB0011130","Mahmud Aleuy Peña y Lillo","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0012077621"
"AB0011130","Mahmud Aleuy Peña y Lillo","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0011914201"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0011756641"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0011805511"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0011936211"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0011856271"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0011934171"
"AE0014727","Rodrigo Valdés Pulido","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0011763351"
"AE001134061","Nicolás Eyzaguirre Guzmán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0011955071"
"AF0017028","Nicolás Eyzaguirre Guzmán","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0011816811"
"AF0017028","Nicolás Eyzaguirre Guzmán","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0011921861"
"AF001133729","Gabriel Angel De La Fuente Acuña","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0011956271"
"AG00178564","Paula Verónica Narváez Ojeda","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0011948341"
"AG00178564","Paula Verónica Narváez Ojeda","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012066881"
"AG00178564","Paula Verónica Narváez Ojeda","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012066901"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011778351"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011844601"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011872431"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011872441"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011778361"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011805481"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011943201"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011945611"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011950421"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011943191"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011945641"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011951181"
"AI0074405","Marcos Barraza Gómez","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0071801071"
"AI0074405","Marcos Barraza Gómez","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0071913281"
"AI0074405","Marcos Barraza Gómez","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0071873201"
"AI0074405","Marcos Barraza Gómez","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0071964671"
"AK00174719","JAIME CAMPOS QUIROGA","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0011964091"
"AK00174719","JAIME CAMPOS QUIROGA","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0011782111"
"AK00174719","JAIME CAMPOS QUIROGA","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0011935411"
