"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0036621"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr0037041"
"AG00363523","Oscar Reyes Peña","ag003","CONSEJO NACIONAL DE TELEVISIÓN (CNTV)","Consejero del Consejo Nacional de Televisión","ag0032047501"
"AG00363531","Andrés Antonio Egaña Respaldiza","ag003","CONSEJO NACIONAL DE TELEVISIÓN (CNTV)","Consejero del Consejo Nacional de Televisión","ag0032048021"
"AB0011130","Mahmud Aleuy Peña y Lillo","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0012094491"
"AE001134061","Nicolás Eyzaguirre Guzmán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0012048321"
"AF001133729","Gabriel Angel De La Fuente Acuña","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012077041"
"AF001133729","Gabriel Angel De La Fuente Acuña","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012177561"
"AF001133729","Gabriel Angel De La Fuente Acuña","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012177571"
"AF001133729","Gabriel Angel De La Fuente Acuña","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012015781"
"AG00178564","Paula Verónica Narváez Ojeda","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0011997611"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011992621"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012012701"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012012841"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012046751"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012073261"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012074181"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011974721"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0011984281"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012012421"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012012441"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012046731"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012046761"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012066391"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012082341"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012082381"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012140551"
"AH001133845","Jorge Rodríguez Grossi","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012066311"
"AK00174719","JAIME CAMPOS QUIROGA","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0012090301"
"AK00174719","JAIME CAMPOS QUIROGA","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0012028151"
"AL00178633","Alejandra Krauss Valle","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0011987591"
"AL00178633","Alejandra Krauss Valle","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012017331"
"AL00178633","Alejandra Krauss Valle","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012044941"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086611"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086701"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086781"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086811"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012291081"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086561"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086681"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086721"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012170801"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086661"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086691"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012086761"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011981961"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011981971"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012050531"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012050541"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012050551"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147241"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012306411"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012125201"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147051"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147071"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147111"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012306611"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011981941"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011985861"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012050561"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012124881"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012124911"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012125121"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147081"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147121"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147251"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012147291"
"AN00198420","Paola Tapia Salas","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012310631"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011976701"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011998941"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012016111"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012052851"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012051301"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012124901"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012141091"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012150371"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011978211"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012003551"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012003771"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012016141"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012050261"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012050571"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012066691"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012095141"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012102041"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012152611"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011992381"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012005841"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012064221"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012066021"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012093631"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012152591"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012153751"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012050521"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012064081"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012152631"
"AQ00178805","Karla Celedon","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012070361"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011979331"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012043321"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012136611"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012106991"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012114591"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012124851"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0012162091"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011987131"
