"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0012961271"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013095691"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0012961251"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013095791"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013093171"
"AE001172759","Felipe Larraín Bascuñán","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0013095681"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012948711"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012947951"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012947971"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012933711"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0012987001"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0013001241"
"AG001172983","Cecilia Pérez Jara","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0013001251"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012973411"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012974301"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012974351"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117111"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013542041"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012973951"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0012974331"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044381"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044391"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013045401"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013047481"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013116991"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117011"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117021"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117031"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117051"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117101"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013116971"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117041"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117081"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117071"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117091"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013119691"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013121801"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044371"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013116981"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013117001"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044401"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044431"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013045941"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013046071"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013044661"
"AH001173920","José Ramón Valente Vias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0013045591"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0072942291"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073052511"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0072903571"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0072946171"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0072946291"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073001801"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073052341"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073052381"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073075751"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073052281"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073052351"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073084221"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073117241"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073117311"
"AI007173854","Alfredo Moreno Charme","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0073117271"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013079861"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0012950671"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013079901"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013080261"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013080111"
"AJ001204593","Marcela Cubillos Sigall","aj001","SUBSECRETARÍA DE EDUCACIÓN","Ministro","aj0013086601"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0012944961"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013105321"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013049531"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013049591"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0012944921"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013105301"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013105201"
"AK001173548","Hernán Larraín Fernández","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak0013045331"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012916271"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012938181"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012938601"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012938561"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013354511"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012938541"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013097221"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013354501"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0012938581"
"AL001173983","Nicolás Monckeberg Díaz","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al0013021571"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012904751"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012882471"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013079091"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013120191"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012884321"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012990961"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013000781"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013025411"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013035711"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013044731"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013079061"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013079081"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013079111"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013101181"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013108761"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0013078181"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012991161"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012998441"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012999491"
"AM001173547","Juan Andrés Fontaine Talavera","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am0012991051"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012882271"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012889581"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012905411"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012905431"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013066781"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012876721"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012889591"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012894461"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012941251"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012987681"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013005061"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013029531"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013066761"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013126361"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0012905401"
"AN001172791","Gloria Hutt Hesse","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0013069051"
"AN002176657","Gloria Hutt Hesse","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0023064501"
"AN002176657","Gloria Hutt Hesse","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0022894471"
"AN002176657","Gloria Hutt Hesse","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0022938951"
"AN002176657","Gloria Hutt Hesse","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0023002651"
"AN002176657","Gloria Hutt Hesse","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0023064511"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971681"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012904791"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971541"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971551"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971451"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971801"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971871"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971891"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043671"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043691"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043711"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043721"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043801"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013198121"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0012971611"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043621"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043631"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043761"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043791"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013115881"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013115891"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013115931"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013198141"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013198211"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043641"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043651"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043661"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013115901"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043681"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043701"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043731"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043771"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043781"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043741"
"AP001172706","CRISTIAN MONCKEBERG BRUNER","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0013043751"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012882741"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012882731"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012939211"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012999161"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012999171"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013128981"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013128991"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013017431"
"AQ001173468","Jorge Baraona Correa","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013020081"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012961161"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012962621"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012917101"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013056821"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013080741"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013109751"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0012961201"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013029191"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013109711"
"AQ001172697","Felipe Andrés Ward Edwards","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0013080701"
