"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00313091"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00313121"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00313171"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014275351"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014275381"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014275341"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014231691"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014298721"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014275361"
"AB001293301","Gonzalo Blumel Mac-iver","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014238031"
"AB001293301","Gonzalo Blumel Mac-iver","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014289221"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014248011"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014227281"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014248021"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343481"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343511"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343591"
"AF001292798","Felipe Andrés Ward Edwards","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0014233691"
"AF001292798","Felipe Andrés Ward Edwards","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0014256511"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236901"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236911"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236931"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248441"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248491"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284131"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284141"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284171"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284211"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284241"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284281"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284291"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284301"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014284321"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014278761"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014228791"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236891"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014237801"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248421"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248451"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248461"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014258451"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014232711"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236871"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014236921"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014310251"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248391"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248401"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014248431"
"AI007267234","Sebastián Sichel","ai007","SUBSECRETARIA DE EVALUACIÓN SOCIAL","Ministro","ai0074263581"
