"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae001441"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae001451"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af001481"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af001491"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af001121"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah001711"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah001371"
"AH00178","Luis Felipe Céspedes Cifuentes","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah00191"
"AK00144","José Antonio Gómez Urrutia","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak001601"
"AK00144","José Antonio Gómez Urrutia","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak001611"
"AK00144","José Antonio Gómez Urrutia","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak001621"
"AK00144","José Antonio Gómez Urrutia","ak001","SUBSECRETARÍA DE JUSTICIA","Ministro","ak001692601"
"AL001193","Javiera Blanco Suarez","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al001461"
"AL001193","Javiera Blanco Suarez","al001","SUBSECRETARÍA DEL TRABAJO","Ministro","al001471"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001791"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am00121"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001211821"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001761"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001771"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001781"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001811"
"AM001197","Alberto Undurraga Vicuña","am001","SUBSECRETARÍA DE OBRAS PÚBLICAS","Ministro","am001801"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an001631"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an001641"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an001661"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an001671"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap001231"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar001241"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar001261"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011081"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011071"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au002511"
