"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00312771"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00312631"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00312791"
"NR00353","Mario Marcel Cullell","nr003","BANCO CENTRAL","Presidente Banco Central","nr00312801"
"AD023310501","Albert Widmer Thomas","ad023","ESTADO MAYOR CONJUNTO","Jefe del Estado Mayor Conjunto","ad0234217511"
"AD023231680","Albert Widmer Thomas","ad023","ESTADO MAYOR CONJUNTO","Subjefe del Estado Mayor Conjunto ","ad0234219531"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014099111"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014235981"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014235991"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014277121"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014099101"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014231701"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014236001"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014236021"
"BC001205279","Consuelo Valdés Chadwick","bc001","Subsecretaria de las Culturas, las Artes y el Patrimonio","Ministro","bc0014099061"
"AC001272925","Rodrigo Alejandro Yáñez Benítez","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0014136941"
"AC001266891","Teodoro Javier Ribera Neumann","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0014093331"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014248051"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014113141"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203281"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203331"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203341"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203361"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203421"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203441"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203471"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203511"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203351"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203461"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014203501"
