"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014333401"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014333411"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014333461"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014333481"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014336851"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014353061"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014391031"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014357991"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014375501"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014375811"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014389061"
"AB001332336","Victor Pérez Varela","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0014390961"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343521"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343501"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343531"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343541"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014343571"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014350331"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014373371"
"AE001293300","Ignacio Briones Rojas","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014377131"
"AF001234233","Claudio Patricio Alvarado Andrade","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0014292511"
"AF001332312","CRISTIAN MONCKEBERG BRUNER","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0014365821"
"AG001293322","Karla Elizabeth Rubilar Barahona","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014291391"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014393101"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014329731"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014350181"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014367541"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014393071"
"AG001332899","Jaime Andrés Bellolio Avaria","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0014393091"
"AH001293379","Lucas Patricio Palacios Covarrubias","ah001","SUBSECRETARÍA DE ECONOMÍA","Ministro","ah0014328251"
