"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"NR0030079809772-18","Rodrigo Vergara Montes","nr003","BANCO CENTRAL","Presidente Banco Central","nr003281"
"AB001443","Rodrigo Julián Peñailillo Briceño","ab001","SUBSECRETARÍA DEL INTERIOR","Ministro","ab0011331"
"AC001497","Heraldo Muñoz Valenzuela","ac001","SUBSECRETARÍA DE RELACIONES EXTERIORES","Ministro","ac0014611"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014141"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014161"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0011921"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0012431"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014131"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014341"
"AE00185","Alberto  Arenas de Mesa","ae001","SUBSECRETARÍA DE HACIENDA","Ministro","ae0014431"
"AF0011077","PATRICIA ELIZABETH MARTA  SILVA MELENDEZ","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0013001"
"AF0011077","PATRICIA ELIZABETH MARTA  SILVA MELENDEZ","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012991"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012461"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012471"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012481"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012521"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012501"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012551"
"AF001219","Ximena Cecilia  Rincon Gonzalez","af001","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","Ministro","af0012561"
"AG00115","Álvaro Antonio Elizalde Soto","ag001","SUBSECRETARIA GENERAL DE GOBIERNO","Ministro","ag0013011"
