"codigoPasivo","pasivo","codigoOrganismo","organismo","cargo","codigoAudiencia"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196591"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196621"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196631"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011224051"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011284471"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195521"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195581"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011104471"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011114631"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011114651"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011114811"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195431"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195441"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195481"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195501"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195541"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195551"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195561"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195571"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011104501"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011195591"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196341"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196471"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011196601"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011224031"
"AN00170","Andrés Gómez - Lobo Echenique","an001","SUBSECRETARIA DE TRANSPORTES","Ministro","an0011224041"
"AN0025112","Andrés Gómez - Lobo Echenique","an002","SUBSECRETARÍA DE TELECOMUNICACIONES","Ministro","an0021223681"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011207071"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011132191"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011159041"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011159191"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011179521"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011199551"
"AP001248","Paulina Saball Astaburuaga","ap001","SUBSECRETARIA DE VIVIENDA Y URBANISMO","Ministro","ap0011207091"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199371"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199411"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199431"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199441"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199471"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199481"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199911"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011199991"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011200081"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011200181"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011227241"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011227271"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011227291"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011168731"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011168911"
"AQ00175058","Nivia Palma Manríquez","aq001","SUBSECRETARÍA DE BIENES NACIONALES","Ministro","aq0011168941"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0013595291"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196361"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196391"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196411"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196431"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011533251"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011533261"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011533281"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011537341"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196351"
"AR001392","Carlos Guillermo Furche Guajardo","ar001","SUBSECRETARÍA DE AGRICULTURA","Ministro","ar0011196371"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011222151"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011178951"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011122931"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011123001"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011132081"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011148791"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011178741"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011123051"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011126371"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011132101"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011150021"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011155411"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011179121"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011184211"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011252511"
"AS001380","Aurora Elvira Williams Baussa","as001","SUBSECRETARÍA DE MINERÍA","Ministro","as0011252531"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111161"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111121"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111181"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111211"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111221"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111741"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021114821"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021114851"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021115001"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021119701"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021119711"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111141"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021111171"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021112091"
"AU002421","Maximo Jorge Pacheco Matte","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021114931"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021142001"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021198281"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021201231"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021202431"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021203611"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021221521"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021221541"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021221581"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021222391"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021224841"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021224891"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021224971"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021224981"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021233061"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021273571"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021273611"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021325331"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021325351"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021325361"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021273581"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021142081"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021154121"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021156601"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021156611"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021156631"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021157701"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021157901"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021166671"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021166691"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021170321"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021170411"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021178681"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021179101"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021179141"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021179171"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021179931"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021183591"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021192751"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021192811"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021151291"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021170331"
"AU00274360","Andres Rebolledo Smitmans","au002","SUBSECRETARIA DE ENERGÍA","Ministro","au0021273621"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212651"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212661"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212671"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212691"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212701"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011105251"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011105201"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212711"
"AV0014356","Ernesto Renato Ottone Ramírez","av001","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","Ministro","av0011212731"
"AD0225603","José Antonio Gómez Urrutia","ad022","SUBSECRETARIA PARA LAS FUERZAS ARMADAS","Ministro","ad0221259891"
"AD0225603","José Antonio Gómez Urrutia","ad022","SUBSECRETARIA PARA LAS FUERZAS ARMADAS","Ministro","ad0221196521"
"AO00134296","Jaime Burrows Oyarzún","ao001","SUBSECRETARÍA DE SALUD PÚBLICA ","Ministro","ao0011114221"
