"uriPasivo","codigoPasivo","uriPersona","codigoPersona","nombrePasivo","organismo","IDORPortal","cargo","inicioPasivo","finPasivo"
"http://datos.infolobby.cl/infolobby/pasivo/AB07714024","AB07714024","http://datos.infolobby.cl/infolobby/persona/4de363559e1d6160b5274a48321ac203","4de363559e1d6160b5274a48321ac203","Mario Gilberto Acuña Villalobos","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2019-10-24
"http://datos.infolobby.cl/infolobby/pasivo/AB07714152","AB07714152","http://datos.infolobby.cl/infolobby/persona/d01db42d378e39d5c827e8fa7812b389","d01db42d378e39d5c827e8fa7812b389","CONSTANTINO  ALEJANDRO  ZAFIROPULOS BOSSY ","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2016-11-16
"http://datos.infolobby.cl/infolobby/pasivo/AB08114521","AB08114521","http://datos.infolobby.cl/infolobby/persona/5823ed9f2684e60cd6f092de48601680","5823ed9f2684e60cd6f092de48601680","Paula Zúñiga Calderón","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2016-11-17
"http://datos.infolobby.cl/infolobby/pasivo/AB08114462","AB08114462","http://datos.infolobby.cl/infolobby/persona/06eaf2de2f6308bdb02e9f4c8f3867e6","06eaf2de2f6308bdb02e9f4c8f3867e6","Rafael Izquierdo García-Huidobro","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2016-11-18
"http://datos.infolobby.cl/infolobby/pasivo/AB07911170","AB07911170","http://datos.infolobby.cl/infolobby/persona/2cfd528680d860db3ba4c6c1e56c85c9","2cfd528680d860db3ba4c6c1e56c85c9","José Montoya Ángel","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07911185","AB07911185","http://datos.infolobby.cl/infolobby/persona/35e8de0225a00cfb5af6e0a993433ad1","35e8de0225a00cfb5af6e0a993433ad1","Miguel Ángel Solis Viera","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-23
"http://datos.infolobby.cl/infolobby/pasivo/AB08114392","AB08114392","http://datos.infolobby.cl/infolobby/persona/41d29254312b7bf80aecb35aa6c56cb5","41d29254312b7bf80aecb35aa6c56cb5","Marcos Aranguiz Carter","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB0889635","AB0889635","http://datos.infolobby.cl/infolobby/persona/84cf9aace1868d04747c59ad699c71d0","84cf9aace1868d04747c59ad699c71d0","Sergio Gonzalez  Bórquez","GOBIERNO REGIONAL REGIÓN DE AYSÉN","ab088","Consejero regional",2014-03-06,2018-03-06
"http://datos.infolobby.cl/infolobby/pasivo/AB07816510","AB07816510","http://datos.infolobby.cl/infolobby/persona/bab81e1196453e32dde910472993e84e","bab81e1196453e32dde910472993e84e","Luis Ruíz Valenzuela","GOBIERNO REGIONAL REGIÓN DE ATACAMA","ab078","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB0889647","AB0889647","http://datos.infolobby.cl/infolobby/persona/f6f11bfbb62e0aba92185fa9ad3b46f7","f6f11bfbb62e0aba92185fa9ad3b46f7","Carlos Campos Saigg","GOBIERNO REGIONAL REGIÓN DE AYSÉN","ab088","Consejero regional",2014-03-06,2018-02-20
"http://datos.infolobby.cl/infolobby/pasivo/AB07714145","AB07714145","http://datos.infolobby.cl/infolobby/persona/1ef69687918161b0127146c2dc563e05","1ef69687918161b0127146c2dc563e05","SILVIA CAROLINA  SOTO OVIES ","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB08114418","AB08114418","http://datos.infolobby.cl/infolobby/persona/24d27a269937bc3dee65f48a06c37f92","24d27a269937bc3dee65f48a06c37f92","Cathy Barriga Guerra","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2016-07-22
"http://datos.infolobby.cl/infolobby/pasivo/AB07816501","AB07816501","http://datos.infolobby.cl/infolobby/persona/7b103e5dcef2734f038d22d6cb9b9fd6","7b103e5dcef2734f038d22d6cb9b9fd6","Yasna Del Portillo Godoy","GOBIERNO REGIONAL REGIÓN DE ATACAMA","ab078","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB0889648","AB0889648","http://datos.infolobby.cl/infolobby/persona/a1a1749894281352d0f6c36e4ef96e8b","a1a1749894281352d0f6c36e4ef96e8b","Jorge  Abello Moll","GOBIERNO REGIONAL REGIÓN DE AYSÉN","ab088","Consejero regional",2014-03-06,2018-03-06
"http://datos.infolobby.cl/infolobby/pasivo/AB07911200","AB07911200","http://datos.infolobby.cl/infolobby/persona/a4aba11117a854de15155c11e3e72dd5","a4aba11117a854de15155c11e3e72dd5","Denis Cortés Aguilera","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2016-11-18
"http://datos.infolobby.cl/infolobby/pasivo/AB07714122","AB07714122","http://datos.infolobby.cl/infolobby/persona/ad3f116e4be027e13ca3d18358f670e8","ad3f116e4be027e13ca3d18358f670e8","ALEJANDRA OLIDEN VEGA","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2022-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07816500","AB07816500","http://datos.infolobby.cl/infolobby/persona/f4401aa6ba5a9e02b91d9c91ba217cbd","f4401aa6ba5a9e02b91d9c91ba217cbd","Sofía Cid Versalovic","GOBIERNO REGIONAL REGIÓN DE ATACAMA","ab078","Consejero regional",2014-03-11,2016-07-21
"http://datos.infolobby.cl/infolobby/pasivo/AB08114427","AB08114427","http://datos.infolobby.cl/infolobby/persona/7dcf2947c513e6d5c1a9804bda31e3fc","7dcf2947c513e6d5c1a9804bda31e3fc","Freddy Campusano Cerda","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2016-07-19
"http://datos.infolobby.cl/infolobby/pasivo/AB08114467","AB08114467","http://datos.infolobby.cl/infolobby/persona/e5fd57e9e5c8653771758c38155a569f","e5fd57e9e5c8653771758c38155a569f","Karin Luck Urban","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2016-11-17
"http://datos.infolobby.cl/infolobby/pasivo/AB08114496","AB08114496","http://datos.infolobby.cl/infolobby/persona/02762d9582bb9266672f847e8f293e8e","02762d9582bb9266672f847e8f293e8e","Carmen Romo Sepúlveda","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB07714085","AB07714085","http://datos.infolobby.cl/infolobby/persona/0bef8a28e9a471eb5c5786fdec70c622","0bef8a28e9a471eb5c5786fdec70c622","Luis Bernardo Garrido Ampuero","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-03-19
"http://datos.infolobby.cl/infolobby/pasivo/AB07714097","AB07714097","http://datos.infolobby.cl/infolobby/persona/187540a0f334ead51416aeff4c3f834f","187540a0f334ead51416aeff4c3f834f","MARCOS AURELIO MADRIGAL VIDELA ","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB07911206","AB07911206","http://datos.infolobby.cl/infolobby/persona/6080a928b6e931f6ae9a27468d3478ee","6080a928b6e931f6ae9a27468d3478ee","Agapito Santander Marín","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-23
"http://datos.infolobby.cl/infolobby/pasivo/AB07714092","AB07714092","http://datos.infolobby.cl/infolobby/persona/609c7db1555d33627efc0881381faaa1","609c7db1555d33627efc0881381faaa1","PABLO ANDRES  IRIARTE RAMIREZ ","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB07911159","AB07911159","http://datos.infolobby.cl/infolobby/persona/9af0df97dfda46868c5c8eaf62151e36","9af0df97dfda46868c5c8eaf62151e36","Gloria Torres Espejo","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07911156","AB07911156","http://datos.infolobby.cl/infolobby/persona/9d2e7f2735b7900b4706e973665c257c","9d2e7f2735b7900b4706e973665c257c","José Sulantay Silva","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07714103","AB07714103","http://datos.infolobby.cl/infolobby/persona/bbbe025fa639953b73c4aeb1657888c4","bbbe025fa639953b73c4aeb1657888c4","MIRTA JESUS MORENO MORENO","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2022-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07714061","AB07714061","http://datos.infolobby.cl/infolobby/persona/c3e9538b2042a0fe98a45dac4bb7266c","c3e9538b2042a0fe98a45dac4bb7266c","LUIS ANDRES CAPRIOGLIO RABELLO ","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2016-11-18
"http://datos.infolobby.cl/infolobby/pasivo/AB07714112","AB07714112","http://datos.infolobby.cl/infolobby/persona/ccf0cb0e36ef6964dcaf176775a1d727","ccf0cb0e36ef6964dcaf176775a1d727","CARLOS GUILLERMO ALVAREZ CHAN","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-04-04
"http://datos.infolobby.cl/infolobby/pasivo/AB07911180","AB07911180","http://datos.infolobby.cl/infolobby/persona/d10d46dc72610221ca62688ba43c3796","d10d46dc72610221ca62688ba43c3796","Teodoro Aguirre Álvarez","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07714138","AB07714138","http://datos.infolobby.cl/infolobby/persona/db18639c9586b82084c541014d9c1f93","db18639c9586b82084c541014d9c1f93","María Eugenia Ramírez Díaz","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2022-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB07714052","AB07714052","http://datos.infolobby.cl/infolobby/persona/dc6373b3a10fceca49157f2af3b2b46f","dc6373b3a10fceca49157f2af3b2b46f","Salvador Alfonso Barrientos Muñoz","GOBIERNO REGIONAL REGIÓN DE ANTOFAGASTA","ab077","Consejero regional",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB07911148","AB07911148","http://datos.infolobby.cl/infolobby/persona/e512dccb7f24800de359642d2e0b46de","e512dccb7f24800de359642d2e0b46de","Raúl Godoy Barraza","GOBIERNO REGIONAL REGIÓN DE COQUIMBO","ab079","Consejero regional",2014-03-11,2018-03-23
"http://datos.infolobby.cl/infolobby/pasivo/AH001101","AH001101","http://datos.infolobby.cl/infolobby/persona/6af3fcec4a2935f065cd96131a6c0a79","6af3fcec4a2935f065cd96131a6c0a79","KATIA  TRUSICH ORTIZ ","SUBSECRETARÍA DE ECONOMÍA","ah001","Subsecretario",2014-03-11,2016-01-04
"http://datos.infolobby.cl/infolobby/pasivo/AH00135157","AH00135157","http://datos.infolobby.cl/infolobby/persona/16c4f596ae0d75b1003f105fcfcf5241","16c4f596ae0d75b1003f105fcfcf5241","Natalia Piergentili Domenech","SUBSECRETARÍA DE ECONOMÍA","ah001","Subsecretario",2016-02-04,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AI007122","AI007122","http://datos.infolobby.cl/infolobby/persona/d83875c260e33cac9f5417493c0bb121","d83875c260e33cac9f5417493c0bb121","Heidi Berner Herrera","SUBSECRETARIA DE EVALUACIÓN SOCIAL","ai007","Subsecretario",2014-03-11,2018-03-09
"http://datos.infolobby.cl/infolobby/pasivo/AI008132","AI008132","http://datos.infolobby.cl/infolobby/persona/3c20c820e592a8046ebd88167faa7315","3c20c820e592a8046ebd88167faa7315","Juan Eduardo Faúndez Molina","SUBSECRETARIA DE SERVICIOS SOCIALES","ai008","Subsecretario",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AF00134998","AF00134998","http://datos.infolobby.cl/infolobby/persona/69ae6177c2275a5c2a9bbf1c8cafba8b","69ae6177c2275a5c2a9bbf1c8cafba8b","Pamela Figueroa","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","af001","Subsecretario",2016-02-22,2016-02-24
"http://datos.infolobby.cl/infolobby/pasivo/AJ00133473","AJ00133473","http://datos.infolobby.cl/infolobby/persona/d1a5b1b855515d1734d61bca93eec914","d1a5b1b855515d1734d61bca93eec914","Pamela Carolina  Godoy Barrera","SUBSECRETARÍA DE EDUCACIÓN","aj001","Subsecretario",2016-02-08,2016-02-19
"http://datos.infolobby.cl/infolobby/pasivo/AH011212","AH011212","http://datos.infolobby.cl/infolobby/persona/28a295559307d4013a7356f6b844966a","28a295559307d4013a7356f6b844966a","Javiera Montes Cruz","SUBSECRETARÍA DE TURISMO","ah011","Subsecretario",2014-03-11,2018-03-10
"http://datos.infolobby.cl/infolobby/pasivo/AB002648","AB002648","http://datos.infolobby.cl/infolobby/persona/5b2d023c70809186a2497dba79546c0f","5b2d023c70809186a2497dba79546c0f","Ricardo Cifuentes Lillo","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","Subsecretario",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AD02138","AD02138","http://datos.infolobby.cl/infolobby/persona/6f20af1cd9768eb44cf637b5f7c592c2","6f20af1cd9768eb44cf637b5f7c592c2","Marcos Robledo Hoecker","SUBSECRETARIA DE DEFENSA","ad021","Subsecretario",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AK0011063","AK0011063","http://datos.infolobby.cl/infolobby/persona/0b300d166224b9b849a568b2be5081fd","0b300d166224b9b849a568b2be5081fd","Ignacio José Suárez Eytel","SUBSECRETARÍA DE JUSTICIA","ak001","Subsecretario",2015-03-13,2016-10-26
"http://datos.infolobby.cl/infolobby/pasivo/AB093881","AB093881","http://datos.infolobby.cl/infolobby/persona/4076891cb0180006caefeeca2c209223","4076891cb0180006caefeeca2c209223","Rodrigo Hernán Asenjo Zegers","SUBSECRETARÍA DE PREVENCIÓN DE DELITOS","ab093","Subsecretario",2016-02-01,2017-03-31
"http://datos.infolobby.cl/infolobby/pasivo/AB001431","AB001431","http://datos.infolobby.cl/infolobby/persona/4bcb34b1aa91fa3c7b30c5c390ec3893","4bcb34b1aa91fa3c7b30c5c390ec3893","Mahmud Aleuy Peña y Lillo","SUBSECRETARÍA DEL INTERIOR","ab001","Subsecretario",2014-03-07,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AB093655","AB093655","http://datos.infolobby.cl/infolobby/persona/6c4a51de80a88d38d39062a6655602d6","6c4a51de80a88d38d39062a6655602d6","Antonio Frey Valdés","SUBSECRETARÍA DE PREVENCIÓN DE DELITOS","ab093","Subsecretario",2014-03-11,2016-10-26
"http://datos.infolobby.cl/infolobby/pasivo/AE0012683","AE0012683","http://datos.infolobby.cl/infolobby/persona/b0d9da0ed70e045d5d26ed8896f7a87d","b0d9da0ed70e045d5d26ed8896f7a87d","Alejandro Javier Micco Aguayo","SUBSECRETARÍA DE HACIENDA","ae001","Subsecretario",2014-03-11,2017-08-31
"http://datos.infolobby.cl/infolobby/pasivo/AD02362","AD02362","http://datos.infolobby.cl/infolobby/persona/2d817c8e581c55da92353052518f506f","2d817c8e581c55da92353052518f506f","Paulo Muñoz Rojas","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2015-01-08,2016-12-22
"http://datos.infolobby.cl/infolobby/pasivo/AD02332705","AD02332705","http://datos.infolobby.cl/infolobby/persona/34601568e98151596dfcb3e2905a3758","34601568e98151596dfcb3e2905a3758","Víctor Mauricio Saldías Navarrete","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-02-11,2016-02-28
"http://datos.infolobby.cl/infolobby/pasivo/AD00632429","AD00632429","http://datos.infolobby.cl/infolobby/persona/6f25e21d173492fa92d16e9c84daaab1","6f25e21d173492fa92d16e9c84daaab1","Eduardo  Estrada Romero","EJÉRCITO DE CHILE","ad006","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-02-01,2016-02-07
"http://datos.infolobby.cl/infolobby/pasivo/AD00633393","AD00633393","http://datos.infolobby.cl/infolobby/persona/cbb24af34fef738f011f2c10c3ba6fe9","cbb24af34fef738f011f2c10c3ba6fe9","Gonzalo Aliaga Sanhueza","EJÉRCITO DE CHILE","ad006","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-01-29,2016-02-24
"http://datos.infolobby.cl/infolobby/pasivo/AD00639941","AD00639941","http://datos.infolobby.cl/infolobby/persona/eb1b37e7ae5a88c963533e659f6bc0de","eb1b37e7ae5a88c963533e659f6bc0de","Fredis Ernesto Jara Jara","EJÉRCITO DE CHILE","ad006","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-03-31,2016-10-30
"http://datos.infolobby.cl/infolobby/pasivo/AD02332834","AD02332834","http://datos.infolobby.cl/infolobby/persona/41e6a38624409fc05a6afa4309af3f56","41e6a38624409fc05a6afa4309af3f56","Alberto Ardiles Loader","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-02-20,2016-03-04
"http://datos.infolobby.cl/infolobby/pasivo/AD02339052","AD02339052","http://datos.infolobby.cl/infolobby/persona/41e6a38624409fc05a6afa4309af3f56","41e6a38624409fc05a6afa4309af3f56","Alberto Ardiles Loader","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-03-27,2016-04-01
"http://datos.infolobby.cl/infolobby/pasivo/AD02332833","AD02332833","http://datos.infolobby.cl/infolobby/persona/f95aef57794ad1b289f259f79eab9f51","f95aef57794ad1b289f259f79eab9f51","José Luis Aravena Padilla","ESTADO MAYOR CONJUNTO","ad023","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2016-02-01,2016-02-19
"http://datos.infolobby.cl/infolobby/pasivo/AE01234195","AE01234195","http://datos.infolobby.cl/infolobby/persona/fc9e48ac214d53353aecf9092ad632c5","fc9e48ac214d53353aecf9092ad632c5","Daniel Jorge García Fernández","SUPERINTENDENCIA DE CASINOS DE JUEGO","ae012","Jefe de servicio",2016-02-15,2017-02-15
"http://datos.infolobby.cl/infolobby/pasivo/AJ0084395","AJ0084395","http://datos.infolobby.cl/infolobby/persona/e6fb0a41adaef6941490dcae9ad12f55","e6fb0a41adaef6941490dcae9ad12f55","Christian Nicolai","COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA (CONICYT)","aj008","Jefe de servicio",2015-03-16,2019-03-04
"http://datos.infolobby.cl/infolobby/pasivo/AE00736187","AE00736187","http://datos.infolobby.cl/infolobby/persona/336ceaa54f81e3c510d32ae3466b9664","336ceaa54f81e3c510d32ae3466b9664","Juan Araya Allende","SERVICIO NACIONAL DE ADUANAS","ae007","Jefe de servicio",2016-02-29,2017-02-28
"http://datos.infolobby.cl/infolobby/pasivo/AD01033740","AD01033740","http://datos.infolobby.cl/infolobby/persona/38a05531816ac2acb68c18d96a561566","38a05531816ac2acb68c18d96a561566","Verónica Lagos Núñez","POLICÍA DE INVESTIGACIONES DE CHILE","ad010","Jefe de servicio",2016-02-03,2016-02-24
"http://datos.infolobby.cl/infolobby/pasivo/AE00232611","AE00232611","http://datos.infolobby.cl/infolobby/persona/71e2fa7159c23602ff0343a90d1c8dee","71e2fa7159c23602ff0343a90d1c8dee","Jorge Rodriguez Cabello","DIRECCION DE PRESUPUESTOS (DIPRES)","ae002","Jefe de servicio",2016-01-30,2016-02-05
"http://datos.infolobby.cl/infolobby/pasivo/AA00135627","AA00135627","http://datos.infolobby.cl/infolobby/persona/78069eb4d3ee12cd864dede82319dc32","78069eb4d3ee12cd864dede82319dc32","Oscar Omar Sandoval Navarrete","PRESIDENCIA DE LA REPÚBLICA","aa001","Jefe de servicio",2016-02-23,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AE00631977","AE00631977","http://datos.infolobby.cl/infolobby/persona/9f5c3d6d1cfbb10e496301cf4a7b6b01","9f5c3d6d1cfbb10e496301cf4a7b6b01","Víctor Villalón Méndez","SERVICIO DE IMPUESTOS INTERNOS (SII)","ae006","Jefe de servicio",2016-01-25,2016-01-28
"http://datos.infolobby.cl/infolobby/pasivo/AE00633575","AE00633575","http://datos.infolobby.cl/infolobby/persona/9f5c3d6d1cfbb10e496301cf4a7b6b01","9f5c3d6d1cfbb10e496301cf4a7b6b01","Víctor Villalón Méndez","SERVICIO DE IMPUESTOS INTERNOS (SII)","ae006","Jefe de servicio",2016-02-08,2016-02-19
"http://datos.infolobby.cl/infolobby/pasivo/AB0395891","AB0395891","http://datos.infolobby.cl/infolobby/persona/a80eff776b346d44bf8558dfe630590f","a80eff776b346d44bf8558dfe630590f","César Antonio Barra Rozas","GOBERNACIÓN PROVINCIAL DE QUILLOTA","ab039","Jefe de servicio",2014-03-11,2018-03-11
"http://datos.infolobby.cl/infolobby/pasivo/AK0041714","AK0041714","http://datos.infolobby.cl/infolobby/persona/66ac3670c745df08cc9104f1f622d6ab","66ac3670c745df08cc9104f1f622d6ab","Marcela Labraña Santana","SERVICIO NACIONAL DE MENORES (SENAME)","ak004","Jefe de servicio",2014-03-28,2016-04-22
"http://datos.infolobby.cl/infolobby/pasivo/AE00533616","AE00533616","http://datos.infolobby.cl/infolobby/persona/7f7d2cf854adeb1aad6efa729d13a242","7f7d2cf854adeb1aad6efa729d13a242","Hugo Sanchez","UNIDAD DE ANÁLISIS FINANCIERO","ae005","Jefe de servicio",2016-02-15,2016-02-19
"http://datos.infolobby.cl/infolobby/pasivo/AJ0103730","AJ0103730","http://datos.infolobby.cl/infolobby/persona/d252f49df334bc25136b856d0093c9b0","d252f49df334bc25136b856d0093c9b0","Gladys Desirée López de Maturana Luna","JUNTA NACIONAL DE JARDINES INFANTILES (JUNJI)","aj010","Jefe de servicio",2014-03-18,2018-03-29
"http://datos.infolobby.cl/infolobby/pasivo/AE00733243","AE00733243","http://datos.infolobby.cl/infolobby/persona/836e67fe1a72788c47e9c6ff3ee1e2a8","836e67fe1a72788c47e9c6ff3ee1e2a8","Alejandra Arriaza Loeb","SERVICIO NACIONAL DE ADUANAS","ae007","Jefe de servicio",2016-02-04,2016-02-10
"http://datos.infolobby.cl/infolobby/pasivo/AE0042189","AE0042189","http://datos.infolobby.cl/infolobby/persona/17fcd66465a413874846c72918369608","17fcd66465a413874846c72918369608","Rodrigo Fernando Egaña Baraona","DIRECCIÓN NACIONAL DEL SERVICIO CIVIL","ae004","Jefe de servicio",2014-03-11,2017-11-30
"http://datos.infolobby.cl/infolobby/pasivo/AI00533174","AI00533174","http://datos.infolobby.cl/infolobby/persona/ef7ea68e59f9e7aa6d265e5accdea7f8","ef7ea68e59f9e7aa6d265e5accdea7f8","Nicolás Esteban Farfán Cerda","INSTITUTO NACIONAL DE LA JUVENTUD","ai005","Jefe de servicio",2016-02-01,2018-01-08
