"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2395275","Carmen Martínez","http://www.infolobby.cl/Ficha/SujetoActivo/fa3bacda86d6d345073fb76be015b9f0","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/fa3bacda86d6d345073fb76be015b9f0","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164288511","fa3bacda86d6d345073fb76be015b9f0","Carmen Martínez","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727472084","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743721826",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2369601","Tomás Urzúa","http://www.infolobby.cl/Ficha/SujetoActivo/60190139fd1c30ca3c87ee16dd952bed","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/60190139fd1c30ca3c87ee16dd952bed","http://datos.infolobby.cl/infolobby/registroaudiencia/ai0094259221","60190139fd1c30ca3c87ee16dd952bed","Tomás Urzúa","Lobista","http://datos.infolobby.cl/infolobby/institucion/ai009","nodeID://b1727460850","Subsecretaría de la Niñez","ai009","nodeID://b1743716209",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2369604","Tomás Urzúa","http://www.infolobby.cl/Ficha/SujetoActivo/60190139fd1c30ca3c87ee16dd952bed","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/60190139fd1c30ca3c87ee16dd952bed","http://datos.infolobby.cl/infolobby/registroaudiencia/ai0094259231","60190139fd1c30ca3c87ee16dd952bed","Tomás Urzúa","Lobista","http://datos.infolobby.cl/infolobby/institucion/ai009","nodeID://b1727460852","Subsecretaría de la Niñez","ai009","nodeID://b1743716210",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2395314","María Jimena Puelle","http://www.infolobby.cl/Ficha/SujetoActivo/55d89a9ff62fefccef66e1c962cffea8","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/55d89a9ff62fefccef66e1c962cffea8","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014303081","55d89a9ff62fefccef66e1c962cffea8","MaríaJimena Puelle","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc001","nodeID://b1727472122","Subsecretaria de las Culturas, las Artes y el Patrimonio","bc001","nodeID://b1743721845",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2380613","Joyce Scarlett Castillo Lastra","http://www.infolobby.cl/Ficha/SujetoActivo/bb1befc1483342233d2ab613f4462e25","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/bb1befc1483342233d2ab613f4462e25","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194274751","bb1befc1483342233d2ab613f4462e25","Joyce Scarlett Castillo Lastra","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj019","nodeID://b1727465436","Servicio Local de Educación Pública Huasco","aj019","nodeID://b1743718502",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2434172","Cecilia Haas","http://www.infolobby.cl/Ficha/SujetoActivo/33e0703032a7b02c18fda59dac43c51c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/33e0703032a7b02c18fda59dac43c51c","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347871","33e0703032a7b02c18fda59dac43c51c","Cecilia Haas","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj019","nodeID://b1727479356","Servicio Local de Educación Pública Huasco","aj019","nodeID://b1743725462",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2361129","Jocelyn Margoth Valenzuela Hott","http://www.infolobby.cl/Ficha/SujetoActivo/5fb46b57dff36da4994db649642a6225","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/5fb46b57dff36da4994db649642a6225","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0034235121","5fb46b57dff36da4994db649642a6225","Jocelyn Margoth Valenzuela Hott","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc003","nodeID://b1727457004","Servicio Nacional del Patrimonio Cultural","bc003","nodeID://b1743714286",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2361128","Julieta Amelia Lagorio","http://www.infolobby.cl/Ficha/SujetoActivo/f6f7040385441eeb06e6db74e38f3f04","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/f6f7040385441eeb06e6db74e38f3f04","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0034235121","f6f7040385441eeb06e6db74e38f3f04","Julieta Amelia Lagorio","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc003","nodeID://b1727457004","Servicio Nacional del Patrimonio Cultural","bc003","nodeID://b1743714286",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2374072","Valentina Ayala Venegas","http://www.infolobby.cl/Ficha/SujetoActivo/d46cbbf78a3c1a3c7a2e8fd56734b79c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/d46cbbf78a3c1a3c7a2e8fd56734b79c","http://datos.infolobby.cl/infolobby/registroaudiencia/aa0014281831","d46cbbf78a3c1a3c7a2e8fd56734b79c","Valentina Ayala Venegas","Lobista","http://datos.infolobby.cl/infolobby/institucion/aa001","nodeID://b1727461016","PRESIDENCIA DE LA REPÚBLICA","aa001","nodeID://b1743716292",2020,2
"http://datos.infolobby.cl/infolobby/Activo/2374073","Camila Alfaro","http://www.infolobby.cl/Ficha/SujetoActivo/26676185313a38349b6e194c99772cc5","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/26676185313a38349b6e194c99772cc5","http://datos.infolobby.cl/infolobby/registroaudiencia/aa0014281831","26676185313a38349b6e194c99772cc5","Camila Alfaro","Lobista","http://datos.infolobby.cl/infolobby/institucion/aa001","nodeID://b1727461016","PRESIDENCIA DE LA REPÚBLICA","aa001","nodeID://b1743716292",2020,2
