"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2104833","maria ines villalobos rojas","http://www.infolobby.cl/Ficha/SujetoActivo/886a845a5b92d1fd49d8c053d38a3b24","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/886a845a5b92d1fd49d8c053d38a3b24","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0193711141","886a845a5b92d1fd49d8c053d38a3b24","maria ines villalobos rojas","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj019","nodeID://b1727353738","Servicio Local de Educación Pública Huasco","aj019","nodeID://b1743662653",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2104720","Maria Soledad Diaz de la Fuente Leighton","http://www.infolobby.cl/Ficha/SujetoActivo/6418f475c1a52d1b4f5b3456a727e9fa","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/6418f475c1a52d1b4f5b3456a727e9fa","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0033746891","6418f475c1a52d1b4f5b3456a727e9fa","Maria Soledad Diaz de la Fuente Leighton","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc003","nodeID://b1727353638","Servicio Nacional del Patrimonio Cultural","bc003","nodeID://b1743662603",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2104700","Alejandro Javier Sepulveda Martin","http://www.infolobby.cl/Ficha/SujetoActivo/4d5453cf225df46bd686c710ac05b4a7","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/4d5453cf225df46bd686c710ac05b4a7","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0033687911","4d5453cf225df46bd686c710ac05b4a7","Alejandro Javier Sepulveda Martin","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc003","nodeID://b1727353622","Servicio Nacional del Patrimonio Cultural","bc003","nodeID://b1743662595",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090084","Aurelio Maira Sepúlveda","http://www.infolobby.cl/Ficha/SujetoActivo/a3f2ac9bae910c740ca11561e557694b","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a3f2ac9bae910c740ca11561e557694b","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0193720441","a3f2ac9bae910c740ca11561e557694b","Aurelio Maira Sepúlveda","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab019","nodeID://b1727344192","INTENDENCIA REGIÓN DEL BÍO BÍO","ab019","nodeID://b1743657880",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090266","DANIEL MEDINA PARRA","http://www.infolobby.cl/Ficha/SujetoActivo/0bb813f174765baaa92be3d10637541b","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/0bb813f174765baaa92be3d10637541b","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0513698941","0bb813f174765baaa92be3d10637541b","DANIEL MEDINA PARRA","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab051","nodeID://b1727344284","GOBERNACIÓN PROVINCIAL DE CONCEPCIÓN","ab051","nodeID://b1743657926",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090558","Hugo Tapia Lillo","http://www.infolobby.cl/Ficha/SujetoActivo/8182d15a13bcbe4cfae77a31c0dc9fc9","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8182d15a13bcbe4cfae77a31c0dc9fc9","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0813682351","8182d15a13bcbe4cfae77a31c0dc9fc9","Hugo Tapia Lillo","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab081","nodeID://b1727344488","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","nodeID://b1743658028",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090536","Mauricio Villaseñor","http://www.infolobby.cl/Ficha/SujetoActivo/ae498f994f168d207ed11b3ff81d8231","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/ae498f994f168d207ed11b3ff81d8231","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0813736791","ae498f994f168d207ed11b3ff81d8231","Mauricio Villaseñor","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab081","nodeID://b1727344468","GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO","ab081","nodeID://b1743658018",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090795","CHRISTIAN CARRASCO SAGÜES","http://www.infolobby.cl/Ficha/SujetoActivo/44a24678d9a5d8b8de92bddbaceef19f","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/44a24678d9a5d8b8de92bddbaceef19f","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0063730911","44a24678d9a5d8b8de92bddbaceef19f","CHRISTIAN CARRASCO SAGÜES","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad006","nodeID://b1727344726","EJÉRCITO DE CHILE","ad006","nodeID://b1743658147",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2090794","Xavier Orlando Cárdenas Conio","http://www.infolobby.cl/Ficha/SujetoActivo/45cc914f9b4f9498df22d73fb5e4eb93","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/45cc914f9b4f9498df22d73fb5e4eb93","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0063730911","45cc914f9b4f9498df22d73fb5e4eb93","Xavier Orlando Cárdenas Conio","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad006","nodeID://b1727344726","EJÉRCITO DE CHILE","ad006","nodeID://b1743658147",2019,3
"http://datos.infolobby.cl/infolobby/Activo/2091416","Gricel Silva","http://www.infolobby.cl/Ficha/SujetoActivo/2eec8ecc34b7424ea9fb223e40530bda","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2eec8ecc34b7424ea9fb223e40530bda","http://datos.infolobby.cl/infolobby/registroaudiencia/ae0033761651","2eec8ecc34b7424ea9fb223e40530bda","Gricel Silva","Lobista","http://datos.infolobby.cl/infolobby/institucion/ae003","nodeID://b1727345198","TESORERIA GENERAL DE LA REPUBLICA","ae003","nodeID://b1743658383",2019,3
