"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2434113","Camila Elisa Tejos Soto","http://www.infolobby.cl/Ficha/SujetoActivo/4cda2cd48530a3a5eabd711f3343a9b9","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/4cda2cd48530a3a5eabd711f3343a9b9","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164329431","4cda2cd48530a3a5eabd711f3343a9b9","Camila Elisa Tejos Soto","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479298","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725433",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2434104","Felipe Ugarte","http://www.infolobby.cl/Ficha/SujetoActivo/cf92e35ba56eacde3b6d1db46137ff8a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/cf92e35ba56eacde3b6d1db46137ff8a","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164321481","cf92e35ba56eacde3b6d1db46137ff8a","Felipe Ugarte","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479288","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725428",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2434112","JIMMY FABIÁN VALENZUELA MIRANDA","http://www.infolobby.cl/Ficha/SujetoActivo/d62e3a94533a75afe3115c2f297682af","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/d62e3a94533a75afe3115c2f297682af","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164329431","d62e3a94533a75afe3115c2f297682af","Jimmy Fabián Valenzuela Miranda","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479298","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725433",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2434105","Maria Francisca Angulo Astudillo Angulo Astudillo","http://www.infolobby.cl/Ficha/SujetoActivo/19bae57261599b025043e083874be723","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/19bae57261599b025043e083874be723","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164329381","19bae57261599b025043e083874be723","Maria Francisca Angulo Astudillo Angulo Astudillo","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479290","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725429",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2333337","Daniela Aldunate Sotomayor","http://www.infolobby.cl/Ficha/SujetoActivo/2d0b9f13368fa9e46c367599c749032d","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2d0b9f13368fa9e46c367599c749032d","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164116051","2d0b9f13368fa9e46c367599c749032d","Daniela Aldunate Sotomayor","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727443664","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743707616",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2309672","Bernardo Olave Sandoval","http://www.infolobby.cl/Ficha/SujetoActivo/2494d667b12fdecc34dcf1e34b82f1ff","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2494d667b12fdecc34dcf1e34b82f1ff","http://datos.infolobby.cl/infolobby/registroaudiencia/cf0024076921","2494d667b12fdecc34dcf1e34b82f1ff","Bernardo Olave Sandoval","Lobista","http://datos.infolobby.cl/infolobby/institucion/cf002","nodeID://b1727431336","CFT de la Región del Maule","cf002","nodeID://b1743701452",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2309710","Karime Silvana Chandía Campos","http://www.infolobby.cl/Ficha/SujetoActivo/e206c349e04b2ced991b174b744cb182","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/e206c349e04b2ced991b174b744cb182","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014067751","e206c349e04b2ced991b174b744cb182","Karime Silvana Chandia Camps","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc001","nodeID://b1727431364","Subsecretaria de las Culturas, las Artes y el Patrimonio","bc001","nodeID://b1743701466",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2309743","María Constanza Puebla Chamorro","http://www.infolobby.cl/Ficha/SujetoActivo/88427bee882911950bea80e4483821e7","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/88427bee882911950bea80e4483821e7","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014087931","88427bee882911950bea80e4483821e7","Marcia Puebla Chamorro","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc001","nodeID://b1727431386","Subsecretaria de las Culturas, las Artes y el Patrimonio","bc001","nodeID://b1743701477",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2352963","Laura Juliana Garcia Patiño","http://www.infolobby.cl/Ficha/SujetoActivo/705133b5227159d1f7787221b98e9320","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/705133b5227159d1f7787221b98e9320","http://datos.infolobby.cl/infolobby/registroaudiencia/bc0014180211","705133b5227159d1f7787221b98e9320","Laura Juliana Garcia Patiño","Lobista","http://datos.infolobby.cl/infolobby/institucion/bc001","nodeID://b1727453296","Subsecretaria de las Culturas, las Artes y el Patrimonio","bc001","nodeID://b1743712432",2020,1
"http://datos.infolobby.cl/infolobby/Activo/2380656","María Jimena Puelle","http://www.infolobby.cl/Ficha/SujetoActivo/55d89a9ff62fefccef66e1c962cffea8","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/55d89a9ff62fefccef66e1c962cffea8","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0214248841","55d89a9ff62fefccef66e1c962cffea8","MaríaJimena Puelle","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj021","nodeID://b1727465466","Superintendencia de Educación Superior","aj021","nodeID://b1743718517",2020,1
