"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/59403","Pablo Andres De la vega Herrera","http://www.infolobby.cl/Ficha/SujetoActivo/aca35abe25e6ecdd97826ded4b0b9864","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/aca35abe25e6ecdd97826ded4b0b9864","http://datos.infolobby.cl/infolobby/registroaudiencia/ab00287811","aca35abe25e6ecdd97826ded4b0b9864","PABLO ANDRES DE LA VEGA HERRERA","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1726623314","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743297441",2015,3
"http://datos.infolobby.cl/infolobby/Activo/161857","Renzo Francisco Diaz Mattos","http://www.infolobby.cl/Ficha/SujetoActivo/bd401b10884d9db361f7875791a258de","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/bd401b10884d9db361f7875791a258de","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004152211","bd401b10884d9db361f7875791a258de","Renzo Francisco Diaz Mattos","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726679840","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743325704",2015,3
"http://datos.infolobby.cl/infolobby/Activo/161858","Franklin Raúl Luna Lattus","http://www.infolobby.cl/Ficha/SujetoActivo/d02aad266f321cd7f7f344cbd952488c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/d02aad266f321cd7f7f344cbd952488c","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004152211","d02aad266f321cd7f7f344cbd952488c","Franklin Raúl Luna Lattus","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726679840","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743325704",2015,3
"http://datos.infolobby.cl/infolobby/Activo/58706","axel callis","http://www.infolobby.cl/Ficha/SujetoActivo/898f95dc93a16be36cb257f0c9afcaf4","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/898f95dc93a16be36cb257f0c9afcaf4","http://datos.infolobby.cl/infolobby/registroaudiencia/ab006119431","898f95dc93a16be36cb257f0c9afcaf4","axel callis","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab006","nodeID://b1726622802","SERVICIO ELECTORAL (SERVEL)","ab006","nodeID://b1743297185",2015,3
"http://datos.infolobby.cl/infolobby/Activo/164213","MARCELO HOZVEN","http://www.infolobby.cl/Ficha/SujetoActivo/7ce04d16ac8d619c7af406c801c94d0c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/7ce04d16ac8d619c7af406c801c94d0c","http://datos.infolobby.cl/infolobby/registroaudiencia/ab007198151","7ce04d16ac8d619c7af406c801c94d0c","MARCELO HOZVEN","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab007","nodeID://b1726681390","INTENDENCIA REGIÓN DE ARICA – PARINACOTA","ab007","nodeID://b1743326479",2015,3
"http://datos.infolobby.cl/infolobby/Activo/27256","Ana Isabel López","http://www.infolobby.cl/Ficha/SujetoActivo/6bf5809c098abf0a40950ee1d991f351","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/6bf5809c098abf0a40950ee1d991f351","http://datos.infolobby.cl/infolobby/registroaudiencia/ab00949201","6bf5809c098abf0a40950ee1d991f351","Ana Isabel López","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab009","nodeID://b1726612906","INTENDENCIA REGIÓN DE ATACAMA","ab009","nodeID://b1743292237",2015,3
"http://datos.infolobby.cl/infolobby/Activo/27255","Juan Alejandro Noemi Callejas","http://www.infolobby.cl/Ficha/SujetoActivo/9eea36acd9245b943fa63b9f28b7660c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/9eea36acd9245b943fa63b9f28b7660c","http://datos.infolobby.cl/infolobby/registroaudiencia/ab00949201","9eea36acd9245b943fa63b9f28b7660c","Juan Alejandro Noemi Callejas","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab009","nodeID://b1726612906","INTENDENCIA REGIÓN DE ATACAMA","ab009","nodeID://b1743292237",2015,3
"http://datos.infolobby.cl/infolobby/Activo/53533","RAUL GUZMAN","http://www.infolobby.cl/Ficha/SujetoActivo/9aa7296be20be67d737194bacec9fd0c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/9aa7296be20be67d737194bacec9fd0c","http://datos.infolobby.cl/infolobby/registroaudiencia/ab01165661","9aa7296be20be67d737194bacec9fd0c","Raúl GuzmánDiaz","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab011","nodeID://b1726617984","INTENDENCIA REGIÓN DE COQUIMBO","ab011","nodeID://b1743294776",2015,3
"http://datos.infolobby.cl/infolobby/Activo/69249","Horacio Diez","http://www.infolobby.cl/Ficha/SujetoActivo/20245a821d5eafbc35c935fed6ad7f4f","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/20245a821d5eafbc35c935fed6ad7f4f","http://datos.infolobby.cl/infolobby/registroaudiencia/ab014123761","20245a821d5eafbc35c935fed6ad7f4f","Horacio Diez","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab014","nodeID://b1726630702","INTENDENCIA REGIÓN DE LOS RÍOS","ab014","nodeID://b1743301135",2015,3
"http://datos.infolobby.cl/infolobby/Activo/64318","Alexis Poveda","http://www.infolobby.cl/Ficha/SujetoActivo/2ccf24049f6a547b5cd789edc322292e","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2ccf24049f6a547b5cd789edc322292e","http://datos.infolobby.cl/infolobby/registroaudiencia/ab014124061","2ccf24049f6a547b5cd789edc322292e","Alexis Poveda","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab014","nodeID://b1726626972","INTENDENCIA REGIÓN DE LOS RÍOS","ab014","nodeID://b1743299270",2015,3
