"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2434118","Gonzalo Lara Rodriguez","http://www.infolobby.cl/Ficha/SujetoActivo/9b16f5847dac46be6131b0c10285655e","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/9b16f5847dac46be6131b0c10285655e","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164338631","9b16f5847dac46be6131b0c10285655e","Gonzalo Lara Rodriguez","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479304","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725436",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2395282","Jacobo Esteban Matheu Leal","http://www.infolobby.cl/Ficha/SujetoActivo/704762773cdf210d49ea93dc998866bc","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/704762773cdf210d49ea93dc998866bc","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164310751","704762773cdf210d49ea93dc998866bc","Jacobo Esteban Matheu Leal","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727472096","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743721832",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2395280","Sebastián Alex Salazar López","http://www.infolobby.cl/Ficha/SujetoActivo/8e44fff7ee5dff446833d597381dfbc4","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8e44fff7ee5dff446833d597381dfbc4","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164304441","8e44fff7ee5dff446833d597381dfbc4","Sebastián Alex Salazar López","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727472092","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743721830",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2395281","Sebastián Alex Salazar López","http://www.infolobby.cl/Ficha/SujetoActivo/8e44fff7ee5dff446833d597381dfbc4","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8e44fff7ee5dff446833d597381dfbc4","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164310741","8e44fff7ee5dff446833d597381dfbc4","Sebastián Alex Salazar López","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727472094","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743721831",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2434107","Felipe Ugarte","http://www.infolobby.cl/Ficha/SujetoActivo/cf92e35ba56eacde3b6d1db46137ff8a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/cf92e35ba56eacde3b6d1db46137ff8a","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164329391","cf92e35ba56eacde3b6d1db46137ff8a","Felipe Ugarte","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727479292","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743725430",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2395283","Pablo Andres Kusnir Avendaño","http://www.infolobby.cl/Ficha/SujetoActivo/af9aae2aee8778aa868db3eb806f4b8d","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/af9aae2aee8778aa868db3eb806f4b8d","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164310751","af9aae2aee8778aa868db3eb806f4b8d","Pablo Andres Kusnir Avendaño","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727472096","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743721832",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2451671","Daniela González","http://www.infolobby.cl/Ficha/SujetoActivo/a8e9c27041a64e5e5bf932570d2ab007","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a8e9c27041a64e5e5bf932570d2ab007","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0164371671","a8e9c27041a64e5e5bf932570d2ab007","Daniela González","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727487280","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743729424",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2434121","Pamela Alejandra Muñoz Cayuqueo","http://www.infolobby.cl/Ficha/SujetoActivo/339c3703847fca31bbcb9353344d243b","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/339c3703847fca31bbcb9353344d243b","http://datos.infolobby.cl/infolobby/registroaudiencia/cf0014351821","339c3703847fca31bbcb9353344d243b","PamelaAlejandra MuñozCayuqueo","Lobista","http://datos.infolobby.cl/infolobby/institucion/cf001","nodeID://b1727479308","CFT de la Región de La Araucanía","cf001","nodeID://b1743725438",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2434200","Jaime Elicer Eduardo Aedo Sanhueza","http://www.infolobby.cl/Ficha/SujetoActivo/ac949135f877fe719d7fe1aaa4cf6531","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/ac949135f877fe719d7fe1aaa4cf6531","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0194347731","ac949135f877fe719d7fe1aaa4cf6531","Jaime Elicer Eduardo Aedo Sanhueza","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj019","nodeID://b1727479386","Servicio Local de Educación Pública Huasco","aj019","nodeID://b1743725477",2020,3
"http://datos.infolobby.cl/infolobby/Activo/2451891","Alejandro Alvarez","http://www.infolobby.cl/Ficha/SujetoActivo/5a63987a9cf9f72446298be8167862db","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/5a63987a9cf9f72446298be8167862db","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0214368541","5a63987a9cf9f72446298be8167862db","Alejandro Alvarez","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj021","nodeID://b1727487380","Superintendencia de Educación Superior","aj021","nodeID://b1743729474",2020,3
