"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2445748","Rafael Cristian Iturra Jorquera","http://www.infolobby.cl/Ficha/SujetoActivo/e1c513fd6b3d8f85ff266c44d50b7cd1","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/e1c513fd6b3d8f85ff266c44d50b7cd1","http://datos.infolobby.cl/infolobby/registroaudiencia/aq0014388851","e1c513fd6b3d8f85ff266c44d50b7cd1","RAFAEL ITURRA","Lobista","http://datos.infolobby.cl/infolobby/institucion/aq001","nodeID://b1727482848","SUBSECRETARÍA DE BIENES NACIONALES","aq001","nodeID://b1743727208",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2451548","María Inés Hermitas Campos Herrera","http://www.infolobby.cl/Ficha/SujetoActivo/7b81901db09456cba74c7034abcf1f9a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/7b81901db09456cba74c7034abcf1f9a","http://datos.infolobby.cl/infolobby/registroaudiencia/mu3324363241","7b81901db09456cba74c7034abcf1f9a","María Inés Hermitas Campos Herrera","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu332","nodeID://b1727487150","MUNICIPALIDAD DE VALPARAÍSO","mu332","nodeID://b1743729359",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200098","Felipe Seguel Zuñiga","http://www.infolobby.cl/Ficha/SujetoActivo/a820bd85209d84a7480ac047c9d156a4","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a820bd85209d84a7480ac047c9d156a4","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163916241","a820bd85209d84a7480ac047c9d156a4","Felipe Seguel Zuñiga","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403600","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687584",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200105","Carlos Patricio Nágel Navarro","http://www.infolobby.cl/Ficha/SujetoActivo/88480612d3e2fea0ed90ff18397c7860","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/88480612d3e2fea0ed90ff18397c7860","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163937541","88480612d3e2fea0ed90ff18397c7860","Carlos Patricio Nágel Navarro","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403608","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687588",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200125","Nicolás Vial Prieto","http://www.infolobby.cl/Ficha/SujetoActivo/a6be863eea15f49516b6e37a93f427a4","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a6be863eea15f49516b6e37a93f427a4","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163953641","a6be863eea15f49516b6e37a93f427a4","Nicolás Vial Prieto","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403622","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687595",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200126","Pedro Vargas","http://www.infolobby.cl/Ficha/SujetoActivo/a13fc1da39bb33a80732da2fed866128","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a13fc1da39bb33a80732da2fed866128","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163953641","a13fc1da39bb33a80732da2fed866128","Pedro Vargas","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403622","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687595",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200106","Lissette Karina Riquelme Rodríguez","http://www.infolobby.cl/Ficha/SujetoActivo/00c36891c8a82309f6f5bddf2a24ee14","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/00c36891c8a82309f6f5bddf2a24ee14","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163937931","00c36891c8a82309f6f5bddf2a24ee14","Lissette Karina Riquelme Rodríguez","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403610","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687589",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2200124","Rolando Patricio Pérez Sotomayor","http://www.infolobby.cl/Ficha/SujetoActivo/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163953571","1e4b451e54f76449bc1cbcb44fc084ac","Rolando Patricio Pérez Sotomayor","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727403620","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743687594",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2173947","Rolando Patricio Pérez Sotomayor","http://www.infolobby.cl/Ficha/SujetoActivo/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163888471","1e4b451e54f76449bc1cbcb44fc084ac","Rolando Patricio Pérez Sotomayor","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727391050","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743681309",2019,4
"http://datos.infolobby.cl/infolobby/Activo/2173940","Adriana Cardenas Gonzalez","http://www.infolobby.cl/Ficha/SujetoActivo/148664f5cbf2a80f23e964876378f024","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/148664f5cbf2a80f23e964876378f024","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163856331","148664f5cbf2a80f23e964876378f024","Adriana Cardenas Gonzalez","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727391044","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743681306",2019,4
