"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2110497","Cristian Torres Torres","http://www.infolobby.cl/Ficha/SujetoActivo/2eebd9a17ab89b1108240503f4fc6aaa","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2eebd9a17ab89b1108240503f4fc6aaa","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2313721051","2eebd9a17ab89b1108240503f4fc6aaa","Cristian Torres Torres","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu231","nodeID://b1727357852","MUNICIPALIDAD DE PUDAHUEL","mu231","nodeID://b1743664710",2017,2
"http://datos.infolobby.cl/infolobby/Activo/2110494","Jorge Herrera","http://www.infolobby.cl/Ficha/SujetoActivo/e4279186e416b8b4350201527525c522","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/e4279186e416b8b4350201527525c522","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2313721051","e4279186e416b8b4350201527525c522","Jorge Herrera","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu231","nodeID://b1727357852","MUNICIPALIDAD DE PUDAHUEL","mu231","nodeID://b1743664710",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1504126","Eduardo Baez Faundez","http://www.infolobby.cl/Ficha/SujetoActivo/c92aadfcbee1e195f64c6ac7ad2abd86","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/c92aadfcbee1e195f64c6ac7ad2abd86","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0011671641","c92aadfcbee1e195f64c6ac7ad2abd86","Eduardo Baez Faundez","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab001","nodeID://b1727092202","SUBSECRETARÍA DEL INTERIOR","ab001","nodeID://b1743531885",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1479713","Felipe Barrueto Avalos","http://www.infolobby.cl/Ficha/SujetoActivo/640bb65902983da5e16b2dd17b19b6cf","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/640bb65902983da5e16b2dd17b19b6cf","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021619431","640bb65902983da5e16b2dd17b19b6cf","Felipe Ignacio Barrueto Ávalos","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1727072060","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743521814",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1479709","Enzo Napoli","http://www.infolobby.cl/Ficha/SujetoActivo/91224dfb205ecd6dadb5e67510152b61","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/91224dfb205ecd6dadb5e67510152b61","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021619431","91224dfb205ecd6dadb5e67510152b61","Enzo Napoli","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1727072060","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743521814",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1478111","Rodrigo Antonio Moreno Moreno","http://www.infolobby.cl/Ficha/SujetoActivo/f4551bc4596a761342e3d5cbe3cd4b70","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/f4551bc4596a761342e3d5cbe3cd4b70","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021508791","f4551bc4596a761342e3d5cbe3cd4b70","Rodrigo Antonio Moreno Moreno","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1727070556","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743521062",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1480051","ALVARO IRIGOYEN GONZALEZ","http://www.infolobby.cl/Ficha/SujetoActivo/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041620721","099d5b94327eba434f3ef5e1168b3185","ALVARO IRIGOYEN GONZALEZ","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727072310","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743521939",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1515592","Ignacio Hauenstein","http://www.infolobby.cl/Ficha/SujetoActivo/0b048b7df699da3834e123ea8e1ee48e","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/0b048b7df699da3834e123ea8e1ee48e","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041722611","0b048b7df699da3834e123ea8e1ee48e","Ignacio Hauenstein","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727102130","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743536849",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1479494","Diego Burgos","http://www.infolobby.cl/Ficha/SujetoActivo/1795bfbced111d4ee5e4c1c36a646d8a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/1795bfbced111d4ee5e4c1c36a646d8a","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041618501","1795bfbced111d4ee5e4c1c36a646d8a","Diego Burgos","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727071878","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743521723",2017,2
"http://datos.infolobby.cl/infolobby/Activo/1515591","Agustín Carlos Eyzaguirre Tocornal","http://www.infolobby.cl/Ficha/SujetoActivo/8247ccab219bbf93344f0ab5ed8b30a1","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8247ccab219bbf93344f0ab5ed8b30a1","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041722611","8247ccab219bbf93344f0ab5ed8b30a1","Agustín Carlos Eyzaguirre Tocornal","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727102130","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743536849",2017,2
