"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/795937","ESTEBAN MARCELO RODRÍGUEZ MELO","http://www.infolobby.cl/Ficha/SujetoActivo/7b77796972623a4c0699cec07be1fda8","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/7b77796972623a4c0699cec07be1fda8","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021985501","7b77796972623a4c0699cec07be1fda8","Esteban Marcelo Rodríguez Melo","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1726861584","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743416576",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1520809","Oscar Sumonte","http://www.infolobby.cl/Ficha/SujetoActivo/40c2ae0200ac7b7139728fc0caad2e2c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/40c2ae0200ac7b7139728fc0caad2e2c","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021802671","40c2ae0200ac7b7139728fc0caad2e2c","Oscar Sumonte","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1727105312","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743538440",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1541514","Claudio Andrés Pérez Araya","http://www.infolobby.cl/Ficha/SujetoActivo/87d6ba365a286347d9553098e3870b38","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/87d6ba365a286347d9553098e3870b38","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021892531","87d6ba365a286347d9553098e3870b38","Claudio Andrés Pérez Araya","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1727122546","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743547057",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1561449","ALVARO IRIGOYEN GONZALEZ","http://www.infolobby.cl/Ficha/SujetoActivo/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041935431","099d5b94327eba434f3ef5e1168b3185","ALVARO IRIGOYEN GONZALEZ","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727139156","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743555362",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1301514","Cristian Marcelo Matus Barraza","http://www.infolobby.cl/Ficha/SujetoActivo/c001d7d7e1da41608c60b0a9c0dd5546","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/c001d7d7e1da41608c60b0a9c0dd5546","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0042096971","c001d7d7e1da41608c60b0a9c0dd5546","Cristian Marcelo Matus Barraza","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726994814","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743483191",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1520833","Carlos Alberto Padilla Urrutia","http://www.infolobby.cl/Ficha/SujetoActivo/463d2b47c52266698730e66cbb334f1a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/463d2b47c52266698730e66cbb334f1a","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041786701","463d2b47c52266698730e66cbb334f1a","Carlos Alberto Padilla Urrutia","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727105322","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743538445",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1541533","Frank Gargon","http://www.infolobby.cl/Ficha/SujetoActivo/111b26372a7e9f7dfd2c9b7c83d1ddfa","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/111b26372a7e9f7dfd2c9b7c83d1ddfa","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041886661","111b26372a7e9f7dfd2c9b7c83d1ddfa","Frank Gargon","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1727122564","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743547066",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1673381","CRISTIAN VALENZUELA","http://www.infolobby.cl/Ficha/SujetoActivo/fbb68091be6a7f275a145a4ad216754f","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/fbb68091be6a7f275a145a4ad216754f","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0062954551","fbb68091be6a7f275a145a4ad216754f","CRISTIAN VALENZUELA","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab006","nodeID://b1727183486","SERVICIO ELECTORAL (SERVEL)","ab006","nodeID://b1743577527",2017,3
"http://datos.infolobby.cl/infolobby/Activo/1541569","Jose Tomas Letelier Vial","http://www.infolobby.cl/Ficha/SujetoActivo/11d033a99d4893a60c1c404b73cc5b22","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/11d033a99d4893a60c1c404b73cc5b22","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0091878961","11d033a99d4893a60c1c404b73cc5b22","Jose Tomas Letelier Vial","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab009","nodeID://b1727122584","INTENDENCIA REGIÓN DE ATACAMA","ab009","nodeID://b1743547076",2017,3
"http://datos.infolobby.cl/infolobby/Activo/795968","Luis Poblete","http://www.infolobby.cl/Ficha/SujetoActivo/c5aa7029597ce2fc30646585515b6870","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/c5aa7029597ce2fc30646585515b6870","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0092026541","c5aa7029597ce2fc30646585515b6870","Luis Poblete","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab009","nodeID://b1726861612","INTENDENCIA REGIÓN DE ATACAMA","ab009","nodeID://b1743416590",2017,3
