"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/49922","Felix Bogliolo","http://www.infolobby.cl/Ficha/SujetoActivo/a8f66aa4ca78b413cb915723848189dc","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a8f66aa4ca78b413cb915723848189dc","http://datos.infolobby.cl/infolobby/registroaudiencia/ac0011731","a8f66aa4ca78b413cb915723848189dc","Felix Bogliolo","Lobista","http://datos.infolobby.cl/infolobby/institucion/ac001","nodeID://b1726615394","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","nodeID://b1743293481",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50572","Jean-Jacques Rey","http://www.infolobby.cl/Ficha/SujetoActivo/c621e5b795b21095ab0de4daecf49c36","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/c621e5b795b21095ab0de4daecf49c36","http://datos.infolobby.cl/infolobby/registroaudiencia/ac0013771","c621e5b795b21095ab0de4daecf49c36","Jean-Jacques Rey","Lobista","http://datos.infolobby.cl/infolobby/institucion/ac001","nodeID://b1726615754","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","nodeID://b1743293661",2015,1
"http://datos.infolobby.cl/infolobby/Activo/49971","antonio fortino","http://www.infolobby.cl/Ficha/SujetoActivo/7802d8a2d54a6c2b5a0e4996ad2e5b43","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/7802d8a2d54a6c2b5a0e4996ad2e5b43","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0061841","7802d8a2d54a6c2b5a0e4996ad2e5b43","antonio fortino","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad006","nodeID://b1726615416","EJÉRCITO DE CHILE","ad006","nodeID://b1743293492",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50664","Thomas Joseph Kallman","http://www.infolobby.cl/Ficha/SujetoActivo/25901a9d4d82fd0de987c3f86feb95d7","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/25901a9d4d82fd0de987c3f86feb95d7","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084081","25901a9d4d82fd0de987c3f86feb95d7","Thomas Joseph Kallman","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad008","nodeID://b1726615804","FUERZA AÉREA DE CHILE","ad008","nodeID://b1743293686",2015,1
"http://datos.infolobby.cl/infolobby/Activo/49777","Ricardo Fernando Ortega Perrier","http://www.infolobby.cl/Ficha/SujetoActivo/4650e66bfe369d7996880db3de215884","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/4650e66bfe369d7996880db3de215884","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0081361","4650e66bfe369d7996880db3de215884","Ricardo Fernando Ortega Perrier","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad008","nodeID://b1726615322","FUERZA AÉREA DE CHILE","ad008","nodeID://b1743293445",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50009","Vincenzo Afeltra","http://www.infolobby.cl/Ficha/SujetoActivo/9b44219f75c8dfc58e2cfb58aae1b006","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/9b44219f75c8dfc58e2cfb58aae1b006","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0082011","9b44219f75c8dfc58e2cfb58aae1b006","Vincenzo Afeltra","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad008","nodeID://b1726615450","FUERZA AÉREA DE CHILE","ad008","nodeID://b1743293509",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50665","Peter Mckenna","http://www.infolobby.cl/Ficha/SujetoActivo/a3c34f5a8a5b09942a51c05f06e207dd","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a3c34f5a8a5b09942a51c05f06e207dd","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084081","a3c34f5a8a5b09942a51c05f06e207dd","Peter Mckenna","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad008","nodeID://b1726615804","FUERZA AÉREA DE CHILE","ad008","nodeID://b1743293686",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50666","Alexandre Luis Pires","http://www.infolobby.cl/Ficha/SujetoActivo/0c6d1132271af4f3dacc32d7207c31a7","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/0c6d1132271af4f3dacc32d7207c31a7","http://datos.infolobby.cl/infolobby/registroaudiencia/ad0084091","0c6d1132271af4f3dacc32d7207c31a7","ALEXANDRE LUIS PIRES","Lobista","http://datos.infolobby.cl/infolobby/institucion/ad008","nodeID://b1726615806","FUERZA AÉREA DE CHILE","ad008","nodeID://b1743293687",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50330","LAURA MEDEL VALDIVIA","http://www.infolobby.cl/Ficha/SujetoActivo/662fe95c51640bb6b848d9d8e8580109","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/662fe95c51640bb6b848d9d8e8580109","http://datos.infolobby.cl/infolobby/registroaudiencia/af0013001","662fe95c51640bb6b848d9d8e8580109","LAURA MEDEL VALDIVIA","Lobista","http://datos.infolobby.cl/infolobby/institucion/af001","nodeID://b1726615616","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","af001","nodeID://b1743293592",2015,1
"http://datos.infolobby.cl/infolobby/Activo/50146","Natalio Dorfman Liberman","http://www.infolobby.cl/Ficha/SujetoActivo/a69adfb8fe3842aaf8a6ee12f0be4701","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a69adfb8fe3842aaf8a6ee12f0be4701","http://datos.infolobby.cl/infolobby/registroaudiencia/af0012481","a69adfb8fe3842aaf8a6ee12f0be4701","Natalio Dorfman","Lobista","http://datos.infolobby.cl/infolobby/institucion/af001","nodeID://b1726615532","SUBSECRETARÍA GENERAL DE LA PRESIDENCIA","af001","nodeID://b1743293550",2015,1
