"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/339054","Ruben Eduardo Almarza Zapata","http://www.infolobby.cl/Ficha/SujetoActivo/5b1deda18ab34e9846e3edbb0e6f7991","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/5b1deda18ab34e9846e3edbb0e6f7991","http://datos.infolobby.cl/infolobby/registroaudiencia/aa001448911","5b1deda18ab34e9846e3edbb0e6f7991","Ruben Eduardo Almarza Zapata","Lobista","http://datos.infolobby.cl/infolobby/institucion/aa001","nodeID://b1726791110","PRESIDENCIA DE LA REPÚBLICA","aa001","nodeID://b1743381339",2016,1
"http://datos.infolobby.cl/infolobby/Activo/300147","Eduardo Astorga","http://www.infolobby.cl/Ficha/SujetoActivo/c560b680c2257e6aaecc3c1d4fc9b8ab","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/c560b680c2257e6aaecc3c1d4fc9b8ab","http://datos.infolobby.cl/infolobby/registroaudiencia/ab001784401","c560b680c2257e6aaecc3c1d4fc9b8ab","Eduardo Astorga","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab001","nodeID://b1726762264","SUBSECRETARÍA DEL INTERIOR","ab001","nodeID://b1743366916",2016,1
"http://datos.infolobby.cl/infolobby/Activo/193416","Jaime Sotomayor","http://www.infolobby.cl/Ficha/SujetoActivo/d4ba452bed3dda0b9a403d618a16312a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/d4ba452bed3dda0b9a403d618a16312a","http://datos.infolobby.cl/infolobby/registroaudiencia/ab002465511","d4ba452bed3dda0b9a403d618a16312a","Jaime Sotomayor","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1726699592","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743335580",2016,1
"http://datos.infolobby.cl/infolobby/Activo/157705","María Isidora Pía Hoyl Larraín","http://www.infolobby.cl/Ficha/SujetoActivo/2849c706570bc4e0fc21a11bbf195408","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2849c706570bc4e0fc21a11bbf195408","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004414751","2849c706570bc4e0fc21a11bbf195408","María Isidora Pía Hoyl Larraín","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726674640","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743323104",2016,1
"http://datos.infolobby.cl/infolobby/Activo/157707","Carlos Cabello Acevedo","http://www.infolobby.cl/Ficha/SujetoActivo/2a17ce8b87ef35128b20e85f3613ba54","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2a17ce8b87ef35128b20e85f3613ba54","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004414761","2a17ce8b87ef35128b20e85f3613ba54","Carlos Cabello Acevedo","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726674642","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743323105",2016,1
"http://datos.infolobby.cl/infolobby/Activo/157708","Gonzalo Ramirez","http://www.infolobby.cl/Ficha/SujetoActivo/a26806dce7582b03501d36e35f6de3e9","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a26806dce7582b03501d36e35f6de3e9","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004414771","a26806dce7582b03501d36e35f6de3e9","SinInformacion SinInformacion","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726674644","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743323106",2016,1
"http://datos.infolobby.cl/infolobby/Activo/157706","Joan Torelló Aloy","http://www.infolobby.cl/Ficha/SujetoActivo/a58bfa2566f7c82e5aa8ad0d1eb2f46d","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/a58bfa2566f7c82e5aa8ad0d1eb2f46d","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004414761","a58bfa2566f7c82e5aa8ad0d1eb2f46d","Joan Torelló Aloy","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726674642","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743323105",2016,1
"http://datos.infolobby.cl/infolobby/Activo/221343","Juan carlos González Rivero","http://www.infolobby.cl/Ficha/SujetoActivo/01169fde14719d42a9846c404f632079","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/01169fde14719d42a9846c404f632079","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004560181","01169fde14719d42a9846c404f632079","Juan carlos González Rivero","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726721404","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743346486",2016,1
"http://datos.infolobby.cl/infolobby/Activo/198233","Francisco Pizarro Gonzalez","http://www.infolobby.cl/Ficha/SujetoActivo/adbebd0f76c6e088ede30e04f4a327a5","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/adbebd0f76c6e088ede30e04f4a327a5","http://datos.infolobby.cl/infolobby/registroaudiencia/ab004486601","adbebd0f76c6e088ede30e04f4a327a5","Francisco Pizarro Gonzalez","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726703580","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743337574",2016,1
"http://datos.infolobby.cl/infolobby/Activo/1286649","JAIME GOMEZ ARAGON","http://www.infolobby.cl/Ficha/SujetoActivo/f20fd9b4da68b2e3c1761e6ed25dd392","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/f20fd9b4da68b2e3c1761e6ed25dd392","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0072203551","f20fd9b4da68b2e3c1761e6ed25dd392","JAIME GOMEZ ARAGON","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab007","nodeID://b1726982286","INTENDENCIA REGIÓN DE ARICA – PARINACOTA","ab007","nodeID://b1743476927",2016,1
