"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/1405795","Benjamin Alfaro Caques","http://www.infolobby.cl/Ficha/SujetoActivo/776ce6fdda09b51626b5ee18cae6c250","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/776ce6fdda09b51626b5ee18cae6c250","http://datos.infolobby.cl/infolobby/registroaudiencia/aa0011280121","776ce6fdda09b51626b5ee18cae6c250","Benjamin Alfaro Caques","Lobista","http://datos.infolobby.cl/infolobby/institucion/aa001","nodeID://b1727014306","PRESIDENCIA DE LA REPÚBLICA","aa001","nodeID://b1743492937",2016,4
"http://datos.infolobby.cl/infolobby/Activo/452406","Francisco Torrealba Hahn","http://www.infolobby.cl/Ficha/SujetoActivo/9b10c75975012ded5d25c1b6e479ea59","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/9b10c75975012ded5d25c1b6e479ea59","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0011205501","9b10c75975012ded5d25c1b6e479ea59","Francisco Torrealba Hahn","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab001","nodeID://b1726847830","SUBSECRETARÍA DEL INTERIOR","ab001","nodeID://b1743409699",2016,4
"http://datos.infolobby.cl/infolobby/Activo/399309","RAFAEL EPSTEIN NUMHAUSER","http://www.infolobby.cl/Ficha/SujetoActivo/d0ff3ca246229afa73affc6edadf2737","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/d0ff3ca246229afa73affc6edadf2737","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0011150361","d0ff3ca246229afa73affc6edadf2737","RAFAEL EPSTEIN NUMHAUSER","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab001","nodeID://b1726836454","SUBSECRETARÍA DEL INTERIOR","ab001","nodeID://b1743404011",2016,4
"http://datos.infolobby.cl/infolobby/Activo/388692","JUAN PABLO MORENO GUZMÁN","http://www.infolobby.cl/Ficha/SujetoActivo/f0b33a2790894383671170e8c7b907c9","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/f0b33a2790894383671170e8c7b907c9","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021113131","f0b33a2790894383671170e8c7b907c9","JUAN PABLO MORENO GUZMÁN","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1726828548","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743400058",2016,4
"http://datos.infolobby.cl/infolobby/Activo/385619","José Manuel Morales Larrazabal","http://www.infolobby.cl/Ficha/SujetoActivo/313a5b1ab528691bcf30fbc6ed347902","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/313a5b1ab528691bcf30fbc6ed347902","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0021100581","313a5b1ab528691bcf30fbc6ed347902","José Manuel Morales Larrazabal","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab002","nodeID://b1726826138","SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE)","ab002","nodeID://b1743398853",2016,4
"http://datos.infolobby.cl/infolobby/Activo/452369","ALVARO IRIGOYEN GONZALEZ","http://www.infolobby.cl/Ficha/SujetoActivo/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/099d5b94327eba434f3ef5e1168b3185","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041205351","099d5b94327eba434f3ef5e1168b3185","ALVARO IRIGOYEN GONZALEZ","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726847802","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743409685",2016,4
"http://datos.infolobby.cl/infolobby/Activo/405894","Gabriel Fernando Juri Awad","http://www.infolobby.cl/Ficha/SujetoActivo/61a6518e63a0b1c429ae22c9ffbb1353","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/61a6518e63a0b1c429ae22c9ffbb1353","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041176171","61a6518e63a0b1c429ae22c9ffbb1353","Gabriel Fernando Juri Awad","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726841492","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743406530",2016,4
"http://datos.infolobby.cl/infolobby/Activo/405896","Sergio Elias Musalem","http://www.infolobby.cl/Ficha/SujetoActivo/b96ae25d888ea9d62ac5172969462ad7","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/b96ae25d888ea9d62ac5172969462ad7","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0041176171","b96ae25d888ea9d62ac5172969462ad7","Sergio Elias Musalem","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab004","nodeID://b1726841492","OFICINA NACIONAL DE EMERGENCIA (ONEMI)","ab004","nodeID://b1743406530",2016,4
"http://datos.infolobby.cl/infolobby/Activo/459581","Mauricio Ortiz","http://www.infolobby.cl/Ficha/SujetoActivo/bc8861220dfbec64bc0aeaa847951fe6","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/bc8861220dfbec64bc0aeaa847951fe6","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0081234841","bc8861220dfbec64bc0aeaa847951fe6","Mauricio OrtizJara","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab008","nodeID://b1726853484","INTENDENCIA REGIÓN DE ANTOFAGASTA","ab008","nodeID://b1743412526",2016,4
"http://datos.infolobby.cl/infolobby/Activo/454283","Edgar Pape Arellano","http://www.infolobby.cl/Ficha/SujetoActivo/277637048a0f0b6f67876d3693a2aa4f","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/277637048a0f0b6f67876d3693a2aa4f","http://datos.infolobby.cl/infolobby/registroaudiencia/ab0081213271","277637048a0f0b6f67876d3693a2aa4f","Edgar Pape Arellano","Lobista","http://datos.infolobby.cl/infolobby/institucion/ab008","nodeID://b1726849308","INTENDENCIA REGIÓN DE ANTOFAGASTA","ab008","nodeID://b1743410438",2016,4
