"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2104660","Rolando Patricio Pérez Sotomayor","http://www.infolobby.cl/Ficha/SujetoActivo/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/1e4b451e54f76449bc1cbcb44fc084ac","http://datos.infolobby.cl/infolobby/registroaudiencia/aj0163680701","1e4b451e54f76449bc1cbcb44fc084ac","Rolando Patricio Pérez Sotomayor","Lobista","http://datos.infolobby.cl/infolobby/institucion/aj016","nodeID://b1727353586","Servicio Local de Educación Pública de Barrancas","aj016","nodeID://b1743662577",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2092995","Luis Egisto Mencarini Voisier","http://www.infolobby.cl/Ficha/SujetoActivo/20e414835dc28a81f6a2a4ac89b1d4a6","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/20e414835dc28a81f6a2a4ac89b1d4a6","http://datos.infolobby.cl/infolobby/registroaudiencia/ai0023732131","20e414835dc28a81f6a2a4ac89b1d4a6","Luis Egisto Mencarini Voisier","Lobista","http://datos.infolobby.cl/infolobby/institucion/ai002","nodeID://b1727346308","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","nodeID://b1743658938",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2095657","Raúl Contreras Medina","http://www.infolobby.cl/Ficha/SujetoActivo/fe0d345a0f3148f5a228ef628677c622","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/fe0d345a0f3148f5a228ef628677c622","http://datos.infolobby.cl/infolobby/registroaudiencia/am0063693281","fe0d345a0f3148f5a228ef628677c622","Raúl Contreras Medina","Lobista","http://datos.infolobby.cl/infolobby/institucion/am006","nodeID://b1727347906","DIRECCIÓN GENERAL DE AGUAS (DGA)","am006","nodeID://b1743659737",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2095656","Alejandro José Arturo Marín Vicuña","http://www.infolobby.cl/Ficha/SujetoActivo/4fb854f6894de6542906b550fd59b86e","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/4fb854f6894de6542906b550fd59b86e","http://datos.infolobby.cl/infolobby/registroaudiencia/am0063693281","4fb854f6894de6542906b550fd59b86e","Alejandro José Arturo Marín Vicuña","Lobista","http://datos.infolobby.cl/infolobby/institucion/am006","nodeID://b1727347906","DIRECCIÓN GENERAL DE AGUAS (DGA)","am006","nodeID://b1743659737",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2092529","Carlos Suarez","http://www.infolobby.cl/Ficha/SujetoActivo/8c8ea18ef115eef5f60035805ba85a4b","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8c8ea18ef115eef5f60035805ba85a4b","http://datos.infolobby.cl/infolobby/registroaudiencia/au0043400031","8c8ea18ef115eef5f60035805ba85a4b","Carlos Suarez","Lobista","http://datos.infolobby.cl/infolobby/institucion/au004","nodeID://b1727345972","SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES (SEC)","au004","nodeID://b1743658770",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2092527","Carlos Suarez","http://www.infolobby.cl/Ficha/SujetoActivo/8c8ea18ef115eef5f60035805ba85a4b","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/8c8ea18ef115eef5f60035805ba85a4b","http://datos.infolobby.cl/infolobby/registroaudiencia/au0043400021","8c8ea18ef115eef5f60035805ba85a4b","Carlos Suarez","Lobista","http://datos.infolobby.cl/infolobby/institucion/au004","nodeID://b1727345970","SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES (SEC)","au004","nodeID://b1743658769",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2110242","CRAIG STUART MOORE","http://www.infolobby.cl/Ficha/SujetoActivo/e3dc27e759bcdbefcd17511f5af0eade","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/e3dc27e759bcdbefcd17511f5af0eade","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2293693801","e3dc27e759bcdbefcd17511f5af0eade","CRAIG STUART MOORE","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu229","nodeID://b1727357704","MUNICIPALIDAD DE PUCHUNCAVÍ","mu229","nodeID://b1743664636",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2110241","Francisco Walker Prieto","http://www.infolobby.cl/Ficha/SujetoActivo/204a1f6ce4f7653e4704fec5b74e2362","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/204a1f6ce4f7653e4704fec5b74e2362","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2293693801","204a1f6ce4f7653e4704fec5b74e2362","Francisco Walker Prieto","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu229","nodeID://b1727357704","MUNICIPALIDAD DE PUCHUNCAVÍ","mu229","nodeID://b1743664636",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2110245","Marcelo Silva","http://www.infolobby.cl/Ficha/SujetoActivo/80664ab928de252fb12fff2f2958ff44","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/80664ab928de252fb12fff2f2958ff44","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2293693801","80664ab928de252fb12fff2f2958ff44","Marcelo Silva","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu229","nodeID://b1727357704","MUNICIPALIDAD DE PUCHUNCAVÍ","mu229","nodeID://b1743664636",2019,2
"http://datos.infolobby.cl/infolobby/Activo/2110244","Nicolás Ignacio Klein Müller","http://www.infolobby.cl/Ficha/SujetoActivo/2317171cb026bdeb1cd912e1e693e004","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/2317171cb026bdeb1cd912e1e693e004","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2293693801","2317171cb026bdeb1cd912e1e693e004","Nicolás Ignacio Klein Müller","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu229","nodeID://b1727357704","MUNICIPALIDAD DE PUCHUNCAVÍ","mu229","nodeID://b1743664636",2019,2
