"uriActivo","nombreActivo","fichaActivoInfoLobby","uriTipo","uriPersona","uriAudiencia","CodigoURIPersona","nombre","tipoActivo","uriOrganismo","uriFecha","organismo","IDORPortal","uriInicio","anio","trimestre"
"http://datos.infolobby.cl/infolobby/Activo/2466562","ArturoIsmael FermandoisVöhringer","http://www.infolobby.cl/Ficha/SujetoActivo/ad829f47be0ffca6360018f2315d7b0a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/ad829f47be0ffca6360018f2315d7b0a","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar99621","ad829f47be0ffca6360018f2315d7b0a","ArturoIsmael FermandoisVöhringer","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498504","CAMARA DE DIPUTADOS","nr006","nodeID://b1743735036",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2466422","Diego BernalesLyon","http://www.infolobby.cl/Ficha/SujetoActivo/62eabcf4ef6bea71fe623215ca734b7e","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/62eabcf4ef6bea71fe623215ca734b7e","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar98781","62eabcf4ef6bea71fe623215ca734b7e","Diego BernalesLyon","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498394","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734981",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2465613","Claudio TorresJeria","http://www.infolobby.cl/Ficha/SujetoActivo/ae4ff66a88ae040cca1ee8bd8a08f068","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/ae4ff66a88ae040cca1ee8bd8a08f068","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar93971","ae4ff66a88ae040cca1ee8bd8a08f068","Claudio TorresJeria","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727497774","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734671",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2466312","Camila Maturana","http://www.infolobby.cl/Ficha/SujetoActivo/0e9197aa4bd90b6ddf7b172fb80f47e3","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/0e9197aa4bd90b6ddf7b172fb80f47e3","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar98191","0e9197aa4bd90b6ddf7b172fb80f47e3","Camila Maturana","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498312","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734940",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2466130","Claudio TorresJeria","http://www.infolobby.cl/Ficha/SujetoActivo/ae4ff66a88ae040cca1ee8bd8a08f068","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/ae4ff66a88ae040cca1ee8bd8a08f068","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar96861","ae4ff66a88ae040cca1ee8bd8a08f068","Claudio TorresJeria","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498166","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734867",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2466423","LuisFernando LasoRichards","http://www.infolobby.cl/Ficha/SujetoActivo/0869797dc1b41e16a75b1655f4500638","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/0869797dc1b41e16a75b1655f4500638","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar98781","0869797dc1b41e16a75b1655f4500638","LUIS FERNANDO LASO RICHARDS","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498394","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734981",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2466313","Gloria Maira","http://www.infolobby.cl/Ficha/SujetoActivo/b91d365739aa5bc33e2738d9b83c92fe","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/b91d365739aa5bc33e2738d9b83c92fe","http://datos.infolobby.cl/infolobby/registroaudiencia/nr006ar98191","b91d365739aa5bc33e2738d9b83c92fe","Gloria Andrea Maira Vargas","Lobista","http://datos.infolobby.cl/infolobby/institucion/nr006","nodeID://b1727498312","CAMARA DE DIPUTADOS","nr006","nodeID://b1743734940",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2110586","Jorge Valenzuela","http://www.infolobby.cl/Ficha/SujetoActivo/6ddadd32fe2d8eca90e1b998dd4cd89c","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/6ddadd32fe2d8eca90e1b998dd4cd89c","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2313721411","6ddadd32fe2d8eca90e1b998dd4cd89c","Jorge Valenzuela","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu231","nodeID://b1727357928","MUNICIPALIDAD DE PUDAHUEL","mu231","nodeID://b1743664748",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2110530","GRICEL ANDREA CASTRO QUIROGA","http://www.infolobby.cl/Ficha/SujetoActivo/708b371b268775e6916850570e81aed5","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/708b371b268775e6916850570e81aed5","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2313721381","708b371b268775e6916850570e81aed5","GRICEL ANDREA CASTRO QUIROGA","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu231","nodeID://b1727357876","MUNICIPALIDAD DE PUDAHUEL","mu231","nodeID://b1743664722",2018,3
"http://datos.infolobby.cl/infolobby/Activo/2110531","LUCIHELY CAROLINA FLORES JIMENEZ","http://www.infolobby.cl/Ficha/SujetoActivo/33868e992335bd003be41a597182438a","http://datos.infolobby.cl/infolobby/TipoActivo/1","http://datos.infolobby.cl/infolobby/persona/33868e992335bd003be41a597182438a","http://datos.infolobby.cl/infolobby/registroaudiencia/mu2313721381","33868e992335bd003be41a597182438a","LUCIHELY CAROLINA FLORES JIMENEZ","Lobista","http://datos.infolobby.cl/infolobby/institucion/mu231","nodeID://b1727357876","MUNICIPALIDAD DE PUDAHUEL","mu231","nodeID://b1743664722",2018,3
